DateID,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
201505,203.09,422.13,427.43,15463.57,19704.05,17022.01
201506,204.12,399.91,400.66,14344.79,21431.47,14760.99
201507,196.24,426.93,390.04,15880.79,19295.00,13200.85
201508,191.99,420.35,408.68,17354.52,19821.14,12530.19
201509,185.70,410.02,399.36,16034.13,17401.34,12429.71
201510,167.55,354.26,377.10,18137.01,16709.87,8846.56
201511,180.33,337.99,391.91,18971.19,18417.06,9821.35
201512,172.42,355.36,378.59,17900.56,18577.49,9687.43
201601,178.27,385.54,348.39,15558.54,18681.11,9880.78
201602,172.95,304.76,308.74,17178.99,16829.56,8259.55
201603,192.55,279.03,272.36,15128.20,16563.92,9090.73
201604,202.67,289.84,299.35,16154.79,17364.65,9358.67
201605,193.04,313.31,303.81,17712.72,16602.46,9322.08
201606,213.16,303.76,283.71,16217.23,17869.58,8563.36
201607,195.51,293.65,283.07,16044.80,16321.26,9416.20
201608,226.01,300.07,284.04,15853.15,16748.45,10904.10
201609,220.02,296.10,296.52,14940.98,17228.29,10946.15
201610,214.74,308.03,310.95,14800.11,18153.44,9472.81
201611,208.37,292.91,293.35,14920.31,17269.48,8559.46
201612,214.30,281.40,272.80,13570.09,16953.48,8817.03
201701,217.47,304.30,281.61,13959.66,15339.77,13134.17
201702,199.89,327.15,325.20,13640.88,14753.89,15332.17
201703,208.85,336.12,310.72,14977.67,13960.45,14901.18
201704,220.04,358.43,319.77,12858.03,16862.03,15540.88
201705,219.54,393.80,344.52,11881.76,19417.51,14984.89
201706,222.55,430.50,346.98,15262.96,18080.53,14894.03
201707,201.03,434.58,369.56,17792.80,15880.30,14019.38
201708,220.50,434.24,352.48,18678.52,16294.63,15137.19
201709,228.53,419.30,364.01,18335.25,16480.63,15239.59
201710,254.89,409.33,370.21,19100.49,17447.49,14816.43
201711,233.21,416.40,396.74,17828.41,19726.99,13515.93
201712,243.67,428.57,385.51,18667.02,18908.26,13116.17
201801,249.62,392.72,387.12,19556.86,19388.82,12170.91
201802,246.15,450.46,442.20,19637.96,20920.88,12914.61
201803,251.37,407.92,388.98,20097.26,18155.21,12765.91
201804,245.63,418.13,358.67,21398.26,17097.72,12632.37
201805,278.10,382.31,350.78,19059.66,19300.31,13201.87
201806,263.96,356.84,359.58,18222.30,15841.59,16317.31
201807,252.75,358.49,362.43,18439.58,15433.32,15972.61
201808,256.77,406.89,340.37,18312.27,16360.59,16807.23
201809,234.85,430.47,348.57,14897.09,18135.63,16039.59
201810,255.51,380.26,331.50,16555.20,18415.70,15014.85
201811,241.67,323.35,311.81,13404.04,17201.15,15364.69
201812,238.66,328.06,299.45,13356.96,16781.81,16112.39
201901,237.69,307.63,272.47,11246.30,15397.26,17391.54
201902,242.85,345.60,284.95,12793.92,14154.59,20552.28
201903,257.82,334.04,324.90,13391.17,15319.76,20348.46
201904,247.21,347.23,338.51,12727.79,16929.73,19811.03
201905,257.59,367.02,324.99,13103.95,16576.73,21544.01
201906,236.28,353.54,326.60,10146.67,16943.43,20224.65
201907,246.11,351.91,339.29,12436.43,17008.38,21948.25
201908,247.07,341.79,325.78,11904.37,16224.47,22328.49
201909,240.66,332.61,321.33,10304.31,16672.16,22201.48
201910,241.49,344.86,332.45,13340.76,15409.96,22558.55
201911,236.83,402.97,353.83,13640.38,16953.88,21967.34
201912,231.87,441.01,370.37,14472.84,19797.41,17982.18
202001,236.70,473.69,414.37,14340.52,23001.91,15218.36
202002,222.43,451.66,407.43,13812.80,22110.28,15131.27
202003,218.21,367.90,350.13,13120.32,18269.04,16304.57
202004,185.91,282.17,297.90,12275.15,17366.21,12882.05
202005,226.81,282.04,277.53,11062.13,13434.10,20650.72
202006,228.65,315.25,301.79,12518.11,14302.51,20504.30
202007,234.67,320.09,314.81,14121.96,17506.67,16865.25
202008,239.55,320.70,343.52,13495.12,16409.14,19824.00
202009,253.05,323.80,365.67,15077.16,17254.05,19114.70
202010,253.12,307.71,344.01,13775.41,19512.18,16455.36
202011,246.39,293.05,317.30,13260.76,18587.41,14717.76
202012,307.68,328.24,341.13,17160.16,19657.06,17465.02
202101,308.42,374.64,355.48,16259.22,20322.03,18979.53
202102,282.40,374.23,373.82,15947.56,19370.55,18994.81
202103,290.56,375.00,379.96,17842.31,19006.94,17950.84
202104,271.72,414.37,388.66,23754.47,18201.11,15472.16
202105,288.82,457.19,409.51,22408.64,18813.90,18624.77
202106,284.92,475.45,426.79,23085.33,20219.63,19284.23
202107,257.21,459.44,426.01,24516.71,19205.42,18216.66
202108,279.85,461.21,448.66,22240.60,21168.96,18814.88
202109,281.18,492.62,456.48,21858.51,21686.25,18990.17
202110,245.60,455.69,465.04,20813.78,21183.64,16912.32
202111,255.92,453.14,481.86,21012.28,21810.91,19610.52
202112,268.74,435.44,418.78,17999.69,22175.93,19374.81
202201,287.70,448.66,444.86,17120.00,21983.74,24772.58
202202,259.38,464.54,450.93,15371.75,21032.88,24572.37
202203,271.69,465.41,390.70,12266.11,19203.49,27114.20
202204,259.52,411.43,418.41,12401.09,20461.10,24600.39
202205,253.74,350.81,398.13,12232.45,18982.49,23426.12
202206,256.34,366.90,369.64,12686.93,18761.67,23758.11
202207,221.37,327.68,352.53,11085.31,19140.75,19036.53
202208,261.20,319.35,325.40,11548.31,19576.64,21092.73
202209,230.65,298.79,341.51,10508.02,15678.97,23303.96
202210,208.39,262.32,309.97,9514.50,13896.85,23032.66
202211,239.34,286.17,294.30,8785.27,17398.93,23080.40
202212,254.63,322.10,367.75,11862.74,20654.43,23136.97
202301,239.76,327.48,370.85,9159.19,21190.09,24519.31
202302,245.87,364.99,420.37,10238.98,25138.77,23340.24
202303,253.33,367.47,428.28,12184.82,21493.12,25480.44
202304,238.03,399.24,479.94,12679.47,22482.09,27555.69
202305,249.28,421.04,502.93,15085.41,20479.83,30031.85
202306,240.22,399.06,450.29,13050.35,22447.06,25140.09
202307,231.28,448.27,529.90,14676.30,24051.11,24949.76
202308,247.24,419.54,511.98,15797.55,22388.73,27547.97
202309,233.37,469.95,502.79,14741.27,21995.74,25607.13
202310,208.88,493.21,453.54,15232.28,23197.47,21035.35
202311,209.27,422.43,422.36,14046.53,24762.03,19259.65
202312,244.29,404.18,416.13,15999.85,22998.31,25331.70
202401,256.69,471.96,465.27,19401.59,23099.00,24159.82
202402,238.73,452.02,500.17,19192.09,23150.41,25055.94
202403,244.34,477.17,492.96,13926.70,27060.46,27833.37
202404,245.14,468.61,535.51,20092.46,23842.32,29482.76
202405,235.34,496.72,514.43,21721.12,22691.77,25404.59
202406,239.59,538.49,530.03,20813.39,24610.66,26600.28
202407,222.27,531.28,525.47,20650.44,23913.84,25738.31
202408,235.28,469.83,530.05,19942.21,24926.98,26075.91
202409,231.41,577.37,560.06,20681.02,27502.67,26394.66
202410,226.35,599.43,572.32,23348.29,27120.75,26257.21
202411,223.67,568.41,528.62,22363.79,28958.37,22215.19
202412,239.40,474.95,481.84,21944.60,26682.99,25482.35
202501,257.48,429.10,456.80,21781.29,22981.89,27460.69
202502,264.91,463.81,483.14,24435.22,24801.66,30081.04
202503,282.21,502.70,484.98,25782.01,27078.48,29416.90
202504,282.49,491.41,448.43,24339.68,27790.84,28612.80
202505,310.51,453.84,472.11,23062.41,27703.04,33131.22
202506,320.96,470.12,502.14,27491.36,26122.61,31252.27
202507,308.67,550.95,520.27,30055.46,25554.23,31421.28
202508,304.73,529.60,462.52,29128.97,25196.46,30145.83
