DateID,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
201103,59.51,92.65,99.81,110.71,101.94,743.01,762.26,714.65,771.89,760.72,1771.35,1942.09,2038.21,1938.27,1855.78,4745.72,5015.66,4405.51,4583.56,4668.86,38949.17,36622.31,22999.97,31004.59,25093.06
201104,60.34,88.53,100.28,103.15,98.66,757.92,764.91,682.87,759.66,772.24,1809.21,1884.43,2000.57,2034.18,1827.94,4545.38,4804.41,4306.95,4716.13,4746.75,32269.12,33752.84,31286.07,28184.50,24548.57
201105,66.18,88.07,109.32,122.13,106.95,798.18,822.24,755.48,853.85,829.19,1971.73,2002.90,2258.77,2075.45,2015.32,5111.22,4846.90,4959.13,4963.18,5009.10,39246.63,28745.24,36657.73,31666.36,28018.05
201106,63.50,98.19,106.62,126.29,103.15,800.03,776.57,764.43,806.59,799.32,1873.70,2135.01,1955.60,2068.41,1992.75,4913.28,4722.70,5096.09,4856.83,4832.65,35086.29,35486.57,32528.03,29921.20,21472.95
201107,60.87,97.81,115.28,117.25,100.15,759.39,748.31,769.42,818.88,783.55,1882.28,1901.97,1936.62,1999.83,1941.22,4692.96,4564.43,5029.41,4893.13,4811.94,29993.48,39109.28,29511.45,30252.23,23699.51
201108,58.90,90.73,112.17,101.79,96.03,736.18,796.22,668.36,764.95,754.51,1880.32,1914.16,1866.22,1868.66,1795.04,4446.21,5216.78,4336.01,4364.71,4760.44,30817.11,31715.74,31981.73,34003.79,22143.61
201109,52.13,79.09,96.56,93.75,85.95,637.60,666.77,628.73,701.58,662.16,1605.37,1786.72,1719.69,1705.81,1710.49,3984.24,4370.00,3909.97,4112.83,4199.57,27586.66,21622.13,30917.14,35823.40,22787.53
201110,50.31,68.80,73.57,86.41,69.25,565.85,573.08,574.06,593.46,589.80,1446.38,1489.66,1573.65,1563.95,1483.02,3744.13,3738.60,3510.15,3766.26,3425.73,22275.94,25146.74,21635.01,30860.72,21765.71
201111,56.14,79.46,76.48,85.26,73.80,640.12,686.42,706.75,697.45,651.78,1747.55,1712.24,1689.39,1730.87,1757.33,4188.03,4331.17,3822.97,4538.43,4235.38,25890.30,26503.23,30248.72,31565.22,30567.37
201112,53.36,75.13,74.84,93.45,69.46,605.33,654.51,657.03,667.25,668.77,1600.18,1677.13,1686.53,1761.61,1718.93,3913.98,4126.24,3657.71,4269.56,4118.70,20922.35,27218.94,23562.09,35973.55,35083.16
201201,56.36,76.71,81.19,72.68,63.26,604.32,661.64,603.35,621.08,658.88,1484.71,1702.09,1633.27,1688.05,1701.83,3752.41,3784.09,4154.94,4024.73,4560.45,17162.72,26970.98,23437.37,33154.04,35765.50
201202,58.42,82.34,79.95,83.06,65.38,656.66,661.11,652.27,670.75,689.50,1639.44,1683.13,1743.40,1709.17,1860.74,4053.92,4160.68,4186.93,4153.97,4676.90,21020.23,30498.49,21262.18,27816.97,40543.44
201203,60.30,91.19,89.39,93.22,70.56,691.53,685.49,744.79,732.47,716.11,1709.76,1876.76,1802.85,1862.63,1846.31,4215.10,4165.46,4631.40,4620.20,4615.93,23124.66,29139.39,26961.42,34719.70,34023.28
201204,58.59,90.46,88.54,96.01,73.51,687.94,689.55,720.13,754.95,760.98,1799.23,1815.30,1786.06,1852.65,1909.26,4043.63,4348.20,4492.51,4825.27,4869.31,20653.14,27136.14,25515.42,36613.86,32873.16
201205,57.39,89.84,84.49,87.87,75.17,658.44,716.19,698.46,679.20,724.26,1742.11,1889.02,1727.28,1860.83,1835.94,4215.11,4261.19,4313.98,4495.12,4619.67,22571.64,24675.08,21978.89,39996.11,30440.06
201206,50.11,71.19,75.20,78.98,66.91,580.39,615.44,620.36,614.03,580.64,1554.27,1602.29,1493.19,1588.12,1590.98,3680.49,3813.55,3664.34,3956.02,3943.86,18535.83,19756.64,22759.76,33305.53,26024.14
201207,55.04,71.02,78.10,77.11,72.71,657.32,592.95,682.55,664.07,677.42,1725.27,1710.34,1600.00,1752.53,1734.67,4058.77,3619.58,4258.72,4048.86,4438.41,20880.76,22310.99,27129.62,37304.83,28445.41
201208,54.59,79.55,77.97,80.30,75.79,646.16,685.05,662.97,667.68,703.23,1709.11,1743.09,1608.31,1761.82,1829.75,4085.41,4256.43,3868.15,4202.75,4491.24,23041.02,21899.03,21999.80,38483.88,31207.65
201209,57.50,82.53,90.03,83.79,88.22,691.81,710.85,699.66,698.08,751.73,1766.13,1755.48,1768.67,1921.91,1773.44,3923.88,4235.26,4392.77,4715.35,4372.87,22009.85,21155.46,37138.90,27318.99,33364.88
201210,56.73,94.49,100.96,104.09,91.89,754.14,687.19,732.60,839.76,706.57,1754.47,1805.73,1924.53,1975.86,1803.15,3691.06,4806.94,4519.23,4657.07,4517.83,18863.11,27136.11,41627.33,30421.85,23713.09
201211,57.46,84.10,107.22,101.28,89.52,748.65,745.13,717.18,774.33,750.35,1905.82,1740.69,1818.66,1987.23,1911.03,4077.89,4347.29,4405.97,4894.67,4609.34,24363.46,31087.77,38376.15,27869.84,22518.31
201212,56.88,86.45,119.23,107.66,95.67,773.48,742.48,819.44,752.90,786.35,1996.51,1962.15,1851.77,2053.33,2009.42,4672.57,4500.96,4913.25,4768.12,4840.57,24299.03,39603.62,29762.97,33880.24,24978.99
201301,60.10,93.19,118.33,110.02,105.95,812.69,747.88,835.43,904.41,821.40,1977.52,2109.43,1979.59,2116.73,2029.54,4906.52,4711.28,5456.74,4726.63,4848.52,35117.84,34769.55,30047.57,31105.30,26611.93
201302,67.60,101.10,120.07,111.03,110.01,873.02,823.01,874.89,905.36,878.98,2203.91,2210.96,2113.91,2086.61,2237.78,5008.21,5407.07,5217.26,5193.54,4998.41,30183.19,36986.06,36986.99,32506.88,28199.48
201303,65.73,94.27,106.96,123.23,108.13,860.92,791.05,885.76,862.09,873.95,2089.54,2048.07,2135.97,2240.84,2048.71,5084.47,4957.46,5027.74,4799.17,4957.45,28160.41,33584.37,29944.00,41011.06,25719.40
201304,64.50,89.43,127.46,101.35,109.86,840.59,778.14,888.91,845.52,876.46,2142.26,1994.75,1985.83,2311.40,2069.96,5286.69,5026.23,5118.14,5250.59,4860.64,27043.52,36896.83,29958.71,42616.26,21173.14
201305,65.12,106.72,124.05,118.25,109.65,890.03,847.82,877.02,934.21,929.45,2152.08,2113.65,2262.85,2187.77,2203.06,5328.66,5416.01,5384.99,5495.48,5006.66,31733.79,37049.80,29824.15,41129.08,28839.39
201306,66.17,112.54,130.41,135.29,107.46,908.65,861.78,905.28,923.67,924.13,2109.25,2105.35,2199.51,2270.17,2290.61,5347.36,5584.69,5271.44,5121.44,5130.54,27239.54,40804.57,33507.98,34784.32,27895.75
201307,59.89,109.60,131.18,119.12,108.22,855.00,813.98,849.50,946.40,851.97,1975.40,2047.81,2109.46,2131.20,2105.35,5078.45,5035.89,5082.18,4664.15,5022.43,31696.03,37010.06,31280.98,31269.92,23050.70
201308,62.18,109.37,110.94,133.10,115.60,933.39,896.90,911.27,955.53,946.83,2250.56,2117.59,2231.62,2251.43,2265.39,5538.42,5358.37,5595.44,5677.93,5264.38,36367.78,37824.41,37636.62,27166.57,25349.40
201309,63.35,112.38,117.09,127.95,117.61,920.98,895.84,885.78,967.28,912.61,2198.95,2073.10,2102.04,2288.74,2215.58,5679.64,5078.01,5493.85,5240.68,5249.69,37336.98,38311.44,35629.18,26801.28,24568.23
201310,68.62,110.56,122.81,138.35,125.12,962.11,966.86,951.16,983.14,953.76,2267.60,2198.47,2232.39,2248.14,2440.01,5877.85,5474.57,5552.43,5601.94,5803.56,39040.63,43317.19,33584.78,29414.96,28077.01
201311,68.89,119.26,141.61,140.79,124.88,1026.09,998.46,986.47,1079.92,968.24,2252.22,2430.16,2524.56,2327.44,2595.40,5868.84,5961.29,5649.57,5988.95,6012.64,36302.75,46344.34,34248.18,31080.93,29932.59
201312,66.17,111.87,125.12,160.25,135.85,1024.98,997.20,1000.62,1045.07,1000.65,2296.92,2207.97,2676.22,2414.74,2520.26,5698.53,5701.82,5836.36,5940.64,6074.39,34866.48,43883.65,37742.40,33657.67,30042.53
201401,69.08,118.78,131.73,145.82,134.90,1035.78,1121.25,1067.92,982.99,1006.18,2376.20,2385.09,2693.20,2425.64,2584.99,5805.45,6507.97,6025.78,6487.51,5595.13,33552.08,49478.93,33612.38,34996.48,30587.00
201402,70.72,115.24,125.99,147.43,136.27,1020.88,966.85,987.89,988.91,944.80,2238.02,2256.84,2406.96,2383.30,2417.45,5645.66,5713.39,5946.41,6132.30,5478.22,33071.81,41998.43,40631.83,24978.98,32270.39
201403,70.22,119.17,131.55,135.07,143.53,1038.82,1110.15,1021.87,1062.14,1034.26,2379.44,2367.44,2573.47,2740.16,2563.37,5546.13,5899.58,6215.92,6149.68,6242.80,36168.78,42139.31,42297.41,29487.69,30368.92
201404,66.92,122.22,132.90,145.78,136.51,1012.33,1087.13,992.83,1032.58,1029.77,2313.27,2426.02,2536.21,2540.38,2510.15,5484.16,6521.37,5878.78,5882.19,6196.36,42748.55,40516.88,37095.88,28555.00,32456.11
201405,69.12,120.12,141.20,137.50,134.89,1027.02,1063.57,1050.34,1024.77,1035.55,2298.63,2504.23,2504.45,2520.67,2555.64,5928.00,6093.62,5882.24,5747.43,6557.95,41837.05,42162.21,34539.33,35596.10,29389.10
201406,69.25,115.37,124.85,153.55,133.80,1059.03,1067.65,1053.57,1005.75,1039.46,2261.94,2421.08,2500.00,2562.13,2619.07,6069.53,6132.35,6169.33,5988.85,5996.21,34211.79,45112.31,43264.71,32241.13,27907.16
201407,71.92,124.66,146.74,145.49,130.72,1055.24,1001.53,1006.70,1069.60,1001.89,2271.22,2386.86,2478.19,2593.14,2460.34,5932.08,5936.48,6303.38,5789.26,5855.47,34192.77,45815.83,42111.83,30617.53,30831.07
201408,63.73,121.03,121.85,133.35,125.53,994.69,1044.81,953.16,939.89,966.23,2141.35,2258.95,2257.40,2419.67,2406.83,5731.08,5747.67,5722.85,5449.22,5693.76,31247.96,37925.13,39841.34,40978.52,29693.62
201409,68.75,114.91,126.06,125.39,129.35,1011.02,970.64,929.72,959.31,993.63,2277.54,2234.90,2339.57,2402.40,2457.66,5549.85,5730.49,5874.63,5682.30,5912.52,28618.66,36634.14,52169.89,33706.50,28483.31
201410,67.38,104.16,116.08,138.25,121.08,967.10,915.50,868.13,925.40,943.64,2178.11,2196.61,2295.84,2390.41,2233.91,5443.61,5577.55,5647.97,5547.41,5964.79,26729.36,35059.62,46486.43,37567.76,29029.45
201411,71.47,94.14,102.54,128.94,111.75,954.66,903.38,958.81,892.64,916.00,2265.56,2119.32,2233.05,2333.78,2163.21,5619.45,5348.23,5508.33,5271.29,5720.71,24982.48,35998.71,35880.38,40124.71,33345.69
201412,75.17,97.02,118.73,130.05,108.95,976.81,893.32,974.53,925.26,954.04,2300.21,2103.23,2329.59,2324.25,2278.56,5871.02,5779.89,5451.18,5160.37,6022.05,26457.59,36513.52,40294.66,39908.82,32242.30
201501,71.82,94.33,120.18,134.77,103.45,911.66,905.92,893.55,961.60,942.95,2195.04,2129.21,2185.84,2320.08,2162.38,5306.81,5641.02,5180.36,5095.13,5534.56,27526.93,34297.09,39231.42,34556.94,30051.25
201502,76.39,97.19,117.72,132.54,103.27,927.26,919.91,913.86,949.05,950.01,2156.35,2129.48,2363.98,2343.69,2192.63,5377.39,5275.66,5409.54,5468.46,5442.46,27202.19,32279.74,38239.65,34645.18,34584.46
201503,80.45,118.06,110.46,125.47,118.59,1024.86,987.51,932.54,992.42,1034.50,2389.91,2271.67,2459.97,2294.42,2370.93,5569.57,5521.78,6087.74,5588.72,5740.70,30700.19,39403.72,37645.41,33981.18,35428.65
201504,79.96,109.86,126.16,141.51,119.17,961.63,943.16,966.43,1014.62,1005.61,2302.84,2178.02,2332.03,2378.35,2320.91,5511.55,5402.78,5484.91,5502.05,5832.01,28668.42,40146.02,32937.21,36354.77,34463.97
201505,79.75,125.90,142.27,145.22,124.29,1032.22,964.74,942.96,1095.99,985.30,2343.66,2306.76,2425.86,2467.49,2416.56,5655.49,5992.59,5578.63,6016.06,5668.55,34447.05,37739.64,38758.30,34809.82,31083.82
201506,80.20,113.81,138.05,142.47,122.05,1024.88,865.65,1003.49,1009.93,982.86,2387.27,2109.64,2360.62,2259.13,2427.95,5773.55,5817.81,5651.86,5671.49,5518.89,35169.85,31217.40,47238.25,32318.14,28727.47
201507,74.39,115.42,128.60,152.82,126.44,951.63,913.13,945.70,982.62,922.75,2165.20,2270.41,2076.01,2299.57,2334.37,5394.35,5670.67,5543.50,5293.96,5288.19,33999.86,30711.08,40425.80,32617.79,27857.05
201508,74.57,113.12,144.12,145.31,124.06,976.14,901.80,961.17,952.01,963.77,2187.16,2315.09,2214.12,2396.22,2382.59,5709.90,5661.39,5580.15,5745.60,5296.46,33829.02,36675.27,34286.35,40661.70,22873.83
201509,71.44,111.50,139.18,139.25,124.86,911.66,874.89,871.81,851.67,932.60,2015.44,2191.88,2065.14,2229.76,2119.58,5284.51,5380.59,5153.40,4974.72,5089.11,32151.60,29497.33,36931.80,32192.12,24515.66
201510,65.31,100.80,125.62,127.94,111.04,842.94,846.16,838.62,832.09,867.35,1911.19,2075.88,1969.98,1978.66,2184.66,4834.55,5305.50,4565.20,4867.99,4815.15,30748.11,36977.55,31675.89,28038.23,14152.39
201511,67.94,91.85,124.19,135.35,123.27,923.67,907.16,879.01,903.92,939.32,2154.73,2244.57,2147.73,2303.76,2306.81,5574.40,5141.24,5402.37,5231.97,5048.87,32996.29,37159.22,35897.59,29447.75,17078.24
201512,65.54,106.75,123.42,139.11,119.95,940.41,851.19,859.57,958.48,932.99,2176.81,2159.79,2184.64,2242.20,2304.28,5518.22,5173.15,5288.16,5091.07,5117.38,32037.94,35412.96,32332.71,31184.75,17600.61
201601,63.64,110.91,130.90,145.71,115.85,916.72,868.97,861.12,929.51,893.03,2005.53,2114.33,1978.29,2198.65,2262.28,5050.52,5062.07,5252.93,4724.94,4902.27,29225.40,36779.04,28062.09,30820.03,21501.69
201602,56.52,92.38,111.55,113.64,109.78,850.43,796.16,787.85,848.14,819.10,2031.27,1767.33,1867.40,1938.79,2083.09,4566.79,5044.76,4833.71,4979.05,4464.38,26633.33,34985.16,30233.36,24728.69,17842.26
201603,58.41,88.55,101.36,108.11,99.74,873.85,783.09,813.91,831.54,790.55,2005.78,1909.58,1802.94,1970.95,2018.05,4531.50,4700.14,4693.04,4940.57,4568.16,26117.06,30242.43,30151.68,30596.75,18090.56
201604,61.33,107.13,104.19,108.07,105.01,878.76,870.42,868.73,852.29,856.46,2174.60,1832.64,2048.74,1995.31,2053.95,4704.67,5009.32,4766.26,4991.81,4870.00,27792.14,31944.12,34504.45,27318.15,15581.58
201605,68.08,95.46,102.00,113.96,108.98,900.75,926.96,811.87,865.88,886.64,2225.24,2065.54,2029.48,1953.56,2107.43,4776.65,5124.35,5113.56,5184.27,4766.72,31355.64,32282.38,32634.88,27268.26,18300.53
201606,66.17,106.36,111.35,100.23,102.00,891.95,853.19,809.35,855.15,879.66,2098.08,2127.35,2057.38,1873.54,2094.03,4851.34,4578.24,5071.44,5158.65,4548.21,29790.24,31831.98,31483.62,28969.19,16926.14
201607,62.78,89.04,105.51,112.56,102.43,828.67,791.39,805.09,764.31,817.29,1970.84,1896.72,1893.06,1807.65,1996.03,4715.66,4611.88,4842.31,4882.68,4488.96,26781.85,33535.18,29650.98,29485.43,16530.44
201608,71.88,102.47,103.55,110.33,105.97,870.83,909.52,784.78,830.13,845.96,1964.85,2090.06,2037.12,1842.99,2154.90,5049.92,5085.38,4715.64,5142.73,4684.55,26472.65,26869.66,33650.14,38495.82,15159.86
201609,70.31,98.31,107.03,112.67,110.50,903.68,851.92,782.16,852.11,824.17,2058.88,2056.62,1899.37,1982.46,2069.55,4992.26,4984.66,4981.59,4670.75,4765.59,24801.61,30368.37,30392.35,37320.17,19403.99
201610,71.13,97.59,115.39,116.77,111.08,898.97,860.86,763.08,860.31,834.48,1970.42,2055.90,1859.59,2087.72,2025.67,4718.81,4913.80,4761.53,5056.52,4835.36,27838.91,28439.07,35237.09,31042.41,20648.29
201611,71.40,88.71,106.98,106.61,106.52,890.26,809.65,740.42,827.78,791.84,2004.65,2067.91,1836.12,1858.61,1998.00,4856.80,4664.91,4476.25,4641.13,4760.11,26471.66,29756.11,37938.58,26464.26,16977.53
201612,71.11,91.42,92.52,96.34,103.81,849.20,855.20,689.67,795.58,789.91,1885.36,1995.24,1781.79,1811.80,1939.14,4696.44,4428.70,4381.37,4393.70,4560.04,24618.72,29569.54,31550.99,29844.33,15604.03
201701,72.53,96.25,94.39,114.80,103.20,854.40,862.98,794.64,808.63,833.98,1976.77,2095.29,1836.43,2070.33,2039.10,4749.43,4794.63,4693.81,4585.78,4805.57,22483.95,31659.56,31032.07,28907.68,28663.02
201702,69.32,98.09,114.28,120.55,119.14,883.46,799.98,827.28,811.00,874.58,2074.01,1855.31,2047.33,2102.71,1964.45,4876.04,5079.88,4723.84,4708.20,4772.97,26889.86,30226.23,27927.43,32554.97,27732.53
201703,68.04,102.03,111.81,112.87,117.41,883.83,839.10,854.73,863.52,868.76,2109.65,1892.34,1988.78,2168.73,2105.86,5067.70,4724.07,4788.01,4764.03,4832.86,29062.26,28063.42,28357.95,31721.24,29376.70
201704,73.16,100.31,118.62,127.11,120.02,907.66,925.49,871.75,959.26,872.61,2220.03,1982.47,2195.23,2186.42,2059.05,5297.15,5006.55,5080.69,5179.29,4903.67,24058.83,27512.10,35591.71,36725.69,28223.58
201705,71.55,123.18,129.55,131.58,129.47,948.97,937.90,913.63,975.79,906.91,2198.53,2084.89,2325.61,2343.82,2172.31,5338.20,4920.17,5208.85,5282.12,5226.07,25537.45,26683.31,40750.72,30542.94,33110.37
201706,78.13,117.01,123.85,144.17,137.02,999.67,896.96,990.66,990.53,955.53,2265.13,2176.25,2353.97,2423.44,2304.11,5783.07,5162.02,5279.05,5693.74,5357.19,29361.38,33042.84,41889.55,27838.38,32231.60
201707,73.55,120.87,134.97,147.46,138.78,935.76,984.47,939.32,964.65,958.61,2122.60,2155.98,2255.88,2440.27,2325.77,5453.81,4994.53,5332.75,5339.09,5228.98,39068.53,34110.71,29067.90,32494.46,26507.63
201708,71.93,122.72,139.57,150.39,138.34,1032.00,977.96,951.90,1006.87,974.52,2332.90,2308.57,2322.52,2506.53,2436.51,5522.11,5335.14,5372.09,5717.39,5071.37,35292.32,38928.68,33363.13,24584.51,32847.76
201709,76.94,123.91,144.19,138.89,134.98,979.23,965.38,985.37,988.22,1000.63,2252.41,2309.36,2376.96,2558.43,2389.85,5618.54,5212.78,5537.01,5731.70,5112.04,36331.13,40452.71,33322.91,24827.50,30800.76
201710,77.50,134.30,146.80,150.07,136.49,1019.11,987.60,981.80,1023.49,1056.38,2401.79,2381.54,2422.57,2495.89,2545.44,6029.10,5253.66,5996.62,5668.43,5454.84,37212.95,45502.16,24587.03,31680.37,28760.76
201711,78.48,138.51,147.32,166.22,135.53,1019.87,1026.50,962.81,1009.41,1071.28,2376.55,2473.80,2479.07,2501.68,2511.97,5846.21,6074.19,5753.48,5727.39,5864.64,34579.94,43278.30,35815.45,31281.18,25658.98
201712,83.73,141.30,152.99,158.54,132.67,1033.50,1015.26,929.88,958.28,1075.38,2372.59,2493.31,2408.59,2629.40,2476.61,5723.14,6064.24,5506.75,6063.32,5560.73,31160.99,45378.85,37353.35,29813.24,25302.44
201801,86.17,134.02,154.43,137.92,134.75,1055.37,1012.25,891.10,1017.63,1110.25,2461.66,2343.18,2430.83,2695.42,2453.72,5953.30,5614.16,5828.75,5702.12,5798.08,41743.55,38531.81,35902.73,30899.88,20710.81
201802,93.45,133.06,179.66,163.60,136.72,1111.67,1066.12,963.18,1033.28,1127.67,2570.39,2485.02,2669.07,2663.16,2663.66,6281.59,6077.69,6128.26,6004.93,6013.81,36472.70,42552.23,37024.07,35192.51,21479.45
201803,89.72,134.20,142.73,167.14,127.27,1041.91,1017.32,977.51,1009.36,1044.87,2413.43,2228.89,2486.24,2615.89,2562.97,5659.24,5799.86,5964.24,5771.49,5528.36,36640.24,39745.53,34322.19,31008.28,23737.15
201804,89.32,128.13,131.17,159.58,119.57,1049.98,999.43,911.62,993.30,1009.93,2471.94,2175.24,2340.50,2588.93,2475.41,5692.59,5752.20,5932.41,5662.39,5654.86,41622.32,34104.23,36875.16,24927.40,24894.25
201805,92.35,128.46,135.29,145.69,124.25,1100.10,996.99,971.62,991.05,1040.64,2541.48,2349.27,2367.81,2591.97,2529.53,5852.07,5734.64,5784.40,6275.55,5632.99,38494.09,35932.77,34519.58,37866.41,23104.64
201806,90.48,113.25,125.50,153.38,118.09,1038.96,961.12,950.33,943.29,997.69,2480.17,2320.30,2287.92,2325.06,2393.37,5347.47,5730.03,5349.25,6233.65,5221.04,39751.76,31687.81,28773.11,30811.52,33028.72
201807,86.10,118.63,137.50,143.58,117.48,995.01,929.57,924.63,954.44,974.58,2396.72,2346.70,2249.20,2347.63,2350.84,5490.07,5464.19,5404.06,5792.55,5713.53,41753.65,30229.33,30451.86,26047.64,33298.65
201808,85.10,124.55,140.93,149.90,123.61,1035.03,972.45,988.14,980.51,995.30,2483.84,2519.97,2400.31,2451.93,2476.07,5921.36,5759.91,5769.90,5754.43,5958.96,35813.80,42340.56,29355.40,27563.79,34254.64
201809,89.29,123.29,133.93,141.82,119.90,1014.14,908.70,941.92,995.87,948.09,2416.81,2279.53,2393.83,2313.96,2347.24,5640.50,5561.93,5561.81,5494.66,5515.83,32502.97,38373.14,32414.18,24165.82,34789.63
201810,88.28,113.31,130.58,132.90,125.12,1007.32,968.90,906.55,970.08,969.61,2396.15,2444.05,2382.26,2229.63,2431.57,5552.49,5698.39,5914.04,5586.53,5809.69,33756.66,31062.36,38006.51,36874.73,27060.72
201811,79.99,123.11,111.53,115.23,112.33,914.81,917.52,841.39,906.64,881.92,2177.56,2283.88,2140.36,2157.50,2237.27,5531.39,4983.79,5313.51,5144.76,5139.55,30936.10,28749.44,30005.24,38636.64,25310.79
201812,80.82,114.89,115.47,108.85,102.35,883.75,927.97,865.08,843.84,868.76,2221.17,2132.89,2072.41,2047.62,2097.19,5028.34,5250.65,5351.92,5408.09,5097.49,28602.79,29679.17,27314.39,41360.20,26031.32
201901,75.98,118.24,107.98,107.00,95.90,846.77,877.55,861.76,784.33,802.21,2109.42,2080.74,2033.51,1995.59,1924.30,4897.42,5164.45,4790.93,5083.79,4910.00,27021.57,23738.35,25017.79,37637.08,31303.04
201902,77.40,131.96,126.29,112.82,98.22,932.77,919.92,884.18,844.09,875.46,2186.04,2406.65,2220.46,1820.78,2180.66,5122.44,5440.74,4863.99,5366.79,5654.04,27512.60,24793.72,26232.45,43675.73,31372.59
201903,81.72,125.39,125.39,113.53,104.64,912.08,983.44,919.98,851.66,911.49,2264.62,2382.25,2294.38,2069.19,2303.06,5504.12,5455.06,5044.65,5700.37,5596.50,29032.15,25821.13,27560.07,40973.77,36716.49
201904,82.76,130.46,123.65,128.30,104.49,939.54,982.38,878.80,841.51,914.41,2443.54,2287.45,2199.62,2232.07,2264.49,5601.29,5495.56,5214.02,5640.43,5547.13,29780.21,22924.56,31310.93,36279.65,42996.34
201905,87.55,127.01,127.25,121.04,108.24,1003.78,971.85,970.43,875.25,933.25,2493.15,2402.13,2326.65,2194.52,2439.11,5829.34,5545.53,5394.71,5692.50,5777.71,27232.01,31176.85,31497.69,36448.43,40357.91
201906,83.09,130.74,111.66,118.32,105.68,891.19,945.94,812.38,882.42,889.42,2280.42,2221.82,2071.09,2066.67,2370.59,5448.17,5175.85,4671.07,5042.98,5420.63,21139.14,26832.02,29401.63,36170.09,39027.28
201907,82.98,121.70,122.75,128.80,111.55,978.08,986.67,912.83,909.90,951.38,2483.70,2422.55,2467.31,2136.26,2441.31,5818.64,5694.77,5748.09,5508.07,5701.45,22775.71,31523.08,34033.93,36050.54,40339.85
201908,81.80,124.42,116.63,127.21,103.05,935.52,927.59,910.59,886.23,951.10,2362.26,2475.54,2174.25,2201.07,2359.40,5653.73,5523.90,5613.32,5792.21,5433.77,24832.83,30287.97,32147.33,32188.68,44029.87
201909,83.59,117.41,118.34,114.80,98.55,908.13,933.41,868.41,877.18,942.24,2330.09,2452.24,2168.16,2197.23,2350.35,5560.39,5283.43,5603.60,5184.46,5263.87,21783.75,26930.49,31447.21,39173.79,38550.91
201910,86.07,123.69,119.21,112.40,99.38,954.30,994.91,928.24,914.63,931.14,2518.33,2478.34,2530.83,2112.58,2397.68,5626.86,6286.21,5375.30,5535.97,5453.54,20202.87,37523.91,25965.45,37182.37,41678.36
201911,82.94,132.75,133.99,122.92,114.25,951.97,1013.83,979.20,919.48,1053.51,2520.22,2585.48,2494.35,2510.19,2359.25,5707.11,5983.57,5899.08,6212.74,5690.68,21377.93,36620.67,30530.30,38792.99,37985.69
201912,87.41,125.84,147.07,137.40,114.14,1014.23,1009.67,906.32,1024.74,1050.38,2624.96,2494.58,2450.59,2470.53,2569.81,6285.31,5173.05,6069.11,6397.91,5668.39,25567.39,37932.69,36667.81,36256.40,32498.95
202001,89.17,133.62,157.79,161.04,127.28,1036.97,973.83,1018.86,1099.24,1098.46,2637.83,2559.60,2580.53,2625.11,2648.63,5885.25,5878.03,6505.79,6073.99,5960.59,30007.55,34334.43,41430.91,36050.47,28450.18
202002,82.24,132.42,142.80,167.52,128.67,988.81,1003.58,919.51,1043.32,1049.59,2690.48,2434.63,2546.75,2456.70,2564.02,5986.39,5663.13,6284.97,6060.42,6091.32,27222.70,32815.22,34359.33,44532.12,30278.50
202003,74.35,104.11,125.53,140.73,118.62,914.64,960.64,886.60,936.00,914.94,2430.97,2413.07,2293.64,2303.81,2298.29,5366.25,4974.35,5299.19,5840.77,5478.03,30466.91,26439.23,31348.15,44712.16,23145.64
202004,63.15,87.34,100.45,110.54,101.23,800.69,814.83,845.75,722.01,797.17,1983.11,2035.65,1914.55,1902.61,1927.55,4872.60,4641.93,4966.10,5189.12,5031.97,27462.30,27236.74,28658.63,35766.68,23765.50
202005,77.25,97.14,96.59,99.23,94.39,845.55,833.76,809.55,801.14,841.02,2173.27,2195.12,2078.33,1882.52,1932.60,5100.54,5462.68,5068.78,4646.96,5283.55,25462.61,24914.82,27035.99,31219.87,35621.12
202006,77.97,109.93,97.96,121.70,100.13,863.23,903.85,858.02,903.85,906.17,2208.88,2266.90,2186.93,1996.31,2170.70,5419.34,5476.34,5092.74,5255.46,5935.23,27740.70,28251.25,26035.38,34864.84,33215.86
202007,79.72,114.79,105.22,119.40,106.56,913.59,924.43,845.96,829.56,948.31,2285.51,2404.47,2271.49,2106.90,2212.68,5712.61,5376.95,5228.20,5782.67,5922.31,27536.33,27421.85,33893.74,36463.68,33514.17
202008,86.47,101.66,108.63,134.67,109.68,935.93,894.75,881.18,892.54,981.18,2389.08,2347.88,2322.75,2253.41,2352.84,5894.84,5413.85,5369.58,6058.62,5771.95,28032.57,27505.92,37431.15,33894.54,35236.13
202009,87.51,104.40,114.29,130.54,126.87,940.05,960.57,924.28,999.22,1046.40,2355.87,2643.08,2284.27,2400.73,2513.82,6097.45,5471.41,5896.69,6009.06,6079.14,27080.46,38386.20,31312.79,42581.29,27113.52
