"CURRENCY","TIME_PERIOD","BETA0","BETA1","BETA2","BETA3","TAU1","TAU2"
"EUR",2015-06-16,2.90573216651284,-2.97390675386565,42.5654710124047,-43.8923303473695,3.6368047655605,3.48511070007852
"EUR",2015-06-17,2.86488926932537,-2.92671414113608,42.5031608755571,-43.9508615445448,3.55489261563419,3.39494351905477
"EUR",2015-06-18,2.74136614621731,-2.8005446099157,42.6475257526969,-43.8058844135988,3.70159695862285,3.51943878379408
"EUR",2015-06-19,2.51469811978191,-2.58582773245438,43.1045226142674,-43.3495650679188,4.18487475695647,3.9260085012948
"EUR",2015-06-22,2.62546832142987,-2.68936288918532,42.9358757251311,-43.5130025303904,4.11492151500853,3.86556403209919
"EUR",2015-06-23,2.54563098455147,-2.60713312911577,43.02243708484,-43.4253087224711,4.27228708888541,3.991829955876
"EUR",2015-06-24,2.48966448222539,-2.54245518527008,43.1302348038905,-43.3176051316357,4.42765028218709,4.12479421106222
"EUR",2015-06-25,2.55104632544678,-2.6064467889202,43.0346145865893,-43.4101618523525,4.33258042393892,4.03342583367653
"EUR",2015-06-26,2.39174496741304,-2.4404487266706,43.3610524756169,-43.0824138323087,4.57479580068276,4.20355963606101
"EUR",2015-06-29,2.39358103435192,-2.46559953087509,43.5543136725706,-42.8861498161787,4.76477655765324,4.40284490361624
"EUR",2015-06-30,2.16197705135855,-2.24253008302492,43.8615879763559,-42.5793411786549,5.05743322305613,4.63389539746365
"EUR",2015-07-01,2.36998764513372,-2.45964489588566,43.5675377500166,-42.8683923701571,4.83741589923676,4.45980883720323
"EUR",2015-07-02,2.39758074757797,-2.48965099701856,43.6188357008876,-42.8175013819964,4.8231276346737,4.42999281826431
"EUR",2015-07-03,2.41025500478013,-2.49247352579209,43.4892608576596,-42.9455359476015,4.68776532897526,4.31768934910534
"EUR",2015-07-06,2.61595032374494,-2.69826454001926,43.1358376340629,-43.2905194967424,4.40495777634637,4.11525226359323
"EUR",2015-07-07,2.46369269213795,-2.54502648121278,43.2015232481489,-43.2195868066999,4.48838197006098,4.19339128556508
"EUR",2015-07-08,2.38042089264374,-2.46823396035236,43.2159339087219,-43.204692351351,4.44504841356166,4.15521300547106
"EUR",2015-07-09,2.11073629851611,-2.19489045031288,43.6490608489723,-42.7668499162726,4.86552031149656,4.47522041454089
"EUR",2015-07-10,2.20869567215799,-2.2857460944838,43.6111516683318,-42.8059672139568,4.72733401150998,4.32725108364185
"EUR",2015-07-13,2.05985940949049,-2.14524425695638,43.9030813921995,-42.511170559309,5.06821034587004,4.58845774615925
"EUR",2015-07-14,2.2073122908516,-2.29884056040832,43.6795737566688,-42.7332789672842,5.01368323960856,4.57655719388373
"EUR",2015-07-15,2.47380038273438,-2.56177941456403,43.0635865107075,-43.3436308825648,4.56216334505234,4.24606003696565
"EUR",2015-07-16,2.5014643485161,-2.5970543330989,43.0624304700803,-43.3447210168595,4.57333668675936,4.26075323378174
"EUR",2015-07-17,2.38163343520291,-2.47541941492714,43.0729441712756,-43.3324505739568,4.61974360643714,4.30431606635916
"EUR",2015-07-20,2.35010726244256,-2.43806822920163,43.0441610212637,-43.3612548360004,4.63992158630441,4.32224196964722
"EUR",2015-07-21,2.3583553245183,-2.4443271469677,43.0812234020651,-43.3239894202396,4.60510079907556,4.28243478227745
"EUR",2015-07-22,2.36065443631628,-2.44621277228558,43.065142006215,-43.3398582508569,4.61015764897071,4.29095518470993
"EUR",2015-07-23,2.33607332022845,-2.41661121619937,43.0401844888523,-43.3648722815556,4.60342919754893,4.28758865282317
"EUR",2015-07-24,2.25399444948502,-2.3335549543705,43.0534871901767,-43.3508597411696,4.59628057244411,4.28322259507018
"EUR",2015-07-27,2.26580820154574,-2.35384934528388,43.0531999394626,-43.3505658765999,4.60228578575429,4.30579055754327
"EUR",2015-07-28,2.14454832603225,-2.22426233981162,43.2255533088746,-43.1774730463587,4.70747312367509,4.36140769408456
"EUR",2015-07-29,2.13426254719236,-2.2081095914696,43.2304239863915,-43.1725689098278,4.68380039369716,4.33238837185111
"EUR",2015-07-30,2.10284508698258,-2.18030747897838,43.2041465160905,-43.1970110894594,4.68072455222616,4.33302611498145
"EUR",2015-07-31,2.05246836152099,-2.12542752850993,43.202790782184,-43.1980098389342,4.66616921948202,4.3238310486037
"EUR",2015-08-03,2.06013409704543,-2.13642270211254,43.1897274951048,-43.2105858499947,4.70648268874464,4.37267800373612
"EUR",2015-08-04,2.05571262841275,-2.13453009952546,43.2037076799558,-43.195236201051,4.69618681636895,4.35059791451739
"EUR",2015-08-05,2.26262164430384,-2.3375666651907,43.0750363981594,-43.3112660934982,4.54741342561551,4.21886808716461
"EUR",2015-08-06,1.9668385620462,-2.04485525612972,43.4736272736581,-42.9139180483444,4.88246090880896,4.46718020826432
"EUR",2015-08-07,1.95355060855309,-2.02773659730979,43.4464652136287,-42.9399312357375,4.91944720534243,4.50068388082055
"EUR",2015-08-10,1.93887953312624,-2.01688355326525,43.4477607503864,-42.9382814413798,4.90303089086711,4.49210069222082
"EUR",2015-08-11,1.78970405248769,-1.86011013214713,43.5550547569474,-42.8309625552711,5.01894140708039,4.58436782342769
"EUR",2015-08-12,1.76452872364851,-1.83493082162517,43.5618284885478,-42.8240881682774,4.98540794270055,4.55385487806775
"EUR",2015-08-13,2.07074320460975,-2.14468609554932,43.1454378256795,-43.2353371651967,4.61739985532079,4.27716031289863
"EUR",2015-08-14,1.83326498906873,-1.90540251103068,43.5026438436303,-42.8786999405204,4.8786479452831,4.46467188562838
"EUR",2015-08-17,2.02930056278738,-2.09740859376704,43.1518069870245,-43.2270606185131,4.63400631679511,4.29598002669757
"EUR",2015-08-18,2.07952104626031,-2.16117184444966,43.1827194473013,-43.1961308537788,4.6560707076833,4.32284821270485
"EUR",2015-08-19,2.09246464938663,-2.17086118835427,43.2011508874341,-43.1775078973819,4.66249163309666,4.32404384829593
"EUR",2015-08-20,1.90049648838537,-1.98318564659455,43.4170531588488,-42.9624080400673,4.94437724384691,4.559832066886
