TIME_PERIOD,Portfolio,Region,Return_EUR,Return_RF_EU
2015-11-30,SMALL HiPRIOR,EU,3.7966149919651855,-0.022452143305991545
2015-11-30,SMALL LoPRIOR,EU,0.2975016542206106,-0.022452143305991545
2015-11-30,BIG HiPRIOR,US,4.942158048964899,-0.022452143305991545
2015-11-30,BIG LoPRIOR,US,2.0783004064656154,-0.022452143305991545
2015-11-30,ME1 PRIOR2,US,7.847671802627829,-0.022452143305991545
2015-11-30,ME2 PRIOR2,US,4.6922213819831455,-0.022452143305991545
2015-11-30,SMALL HiPRIOR,US,9.09735513753661,-0.022452143305991545
2015-11-30,SMALL LoPRIOR,US,7.202002079591622,-0.022452143305991545
2015-12-31,RF,US,-2.8193450904748687,-0.027094677918219845
2015-12-31,RF,EU,-0.027094677918219845,-0.027094677918219845
2015-12-31,Small Cap,US,-7.9956284384881595,-0.027094677918219845
2015-12-31,Tech Stocks,US,-3.353785248461463,-0.027094677918219845
2015-12-31,Tech Stocks,EU,-2.848496371819593,-0.027094677918219845
2015-12-31,Small Cap,EU,-1.802257554546412,-0.027094677918219845
2015-12-31,Market_Return,EU,-4.680940411313507,-0.027094677918219845
2015-12-31,Market_Return,US,-4.935376712886398,-0.027094677918219845
2015-12-31,BIG HiPRIOR,EU,-2.848496371819593,-0.027094677918219845
2015-12-31,BIG LoPRIOR,EU,-6.842221916046654,-0.027094677918219845
2015-12-31,ME1 PRIOR2,EU,-1.1091365849177919,-0.027094677918219845
2015-12-31,ME2 PRIOR2,EU,-4.432382658216227,-0.027094677918219845
2015-12-31,SMALL HiPRIOR,EU,-0.3512032699549934,-0.027094677918219845
2015-12-31,SMALL LoPRIOR,EU,-4.1505869385505605,-0.027094677918219845
2015-12-31,BIG HiPRIOR,US,-3.353785248461463,-0.027094677918219845
2015-12-31,BIG LoPRIOR,US,-8.338654358409116,-0.027094677918219845
2015-12-31,ME1 PRIOR2,US,-7.347510792688524,-0.027094677918219845
2015-12-31,ME2 PRIOR2,US,-5.102862129144853,-0.027094677918219845
2015-12-31,SMALL HiPRIOR,US,-7.67789198126205,-0.027094677918219845
2015-12-31,SMALL LoPRIOR,US,-9.184041517406087,-0.027094677918219845
2016-01-31,RF,US,-0.2922280219780191,-0.02350570046674827
2016-01-31,RF,EU,-0.02350570046674827,-0.02350570046674827
2016-01-31,Small Cap,EU,-7.67148187583682,-0.02350570046674827
2016-01-31,Tech Stocks,US,-5.586181318681312,-0.02350570046674827
2016-01-31,Tech Stocks,EU,-6.194337912087903,-0.02350570046674827
2016-01-31,Market_Return,US,-6.050859168501349,-0.02350570046674827
2016-01-31,Market_Return,EU,-6.793824269736927,-0.02350570046674827
2016-01-31,Small Cap,US,-10.655386707302124,-0.02350570046674827
2016-01-31,BIG HiPRIOR,EU,-6.194337912087903,-0.02350570046674827
2016-01-31,BIG LoPRIOR,EU,-8.86623901098902,-0.02350570046674827
2016-01-31,ME1 PRIOR2,EU,-6.244186813186801,-0.02350570046674827
2016-01-31,ME2 PRIOR2,EU,-5.556271978021968,-0.02350570046674827
2016-01-31,SMALL HiPRIOR,EU,-8.537236263736261,-0.02350570046674827
2016-01-31,SMALL LoPRIOR,EU,-8.158384615384605,-0.02350570046674827
2016-01-31,BIG HiPRIOR,US,-5.586181318681312,-0.02350570046674827
2016-01-31,BIG LoPRIOR,US,-6.413673076923075,-0.02350570046674827
2016-01-31,ME1 PRIOR2,US,-9.554153846153852,-0.02350570046674827
2016-01-31,ME2 PRIOR2,US,-5.745697802197796,-0.02350570046674827
2016-01-31,SMALL HiPRIOR,US,-10.242068681318685,-0.02350570046674827
2016-01-31,SMALL LoPRIOR,US,-12.604906593406596,-0.02350570046674827
2016-02-29,RF,EU,-0.02319968164039743,-0.02319968164039743
2016-02-29,RF,US,0.31396032329169543,-0.02319968164039743
2016-02-29,Market_Return,EU,-1.4539021248085333,-0.02319968164039743
2016-02-29,Tech Stocks,US,-1.7320352681851574,-0.02319968164039743
2016-02-29,Small Cap,EU,-0.22526560266234175,-0.02319968164039743
2016-02-29,Small Cap,US,0.9134019319851618,-0.02319968164039743
2016-02-29,Tech Stocks,EU,-1.5715650257163816,-0.02319968164039743
2016-02-29,Market_Return,US,0.25938370000838584,-0.02319968164039743
2016-02-29,BIG HiPRIOR,EU,-1.5715650257163816,-0.02319968164039743
2016-02-29,BIG LoPRIOR,EU,-0.7190668626010392,-0.02319968164039743
2016-02-29,ME1 PRIOR2,EU,0.33401910360029774,-0.02319968164039743
2016-02-29,ME2 PRIOR2,EU,-2.2635929463629623,-0.02319968164039743
2016-02-29,SMALL HiPRIOR,EU,-0.7491550330639285,-0.02319968164039743
2016-02-29,SMALL LoPRIOR,EU,-0.20756796473182249,-0.02319968164039743
2016-02-29,BIG HiPRIOR,US,-1.7320352681851574,-0.02319968164039743
2016-02-29,BIG LoPRIOR,US,2.0289860396767097,-0.02319968164039743
2016-02-29,ME1 PRIOR2,US,1.6779573842762545,-0.02319968164039743
2016-02-29,ME2 PRIOR2,US,1.5776634827332856,-0.02319968164039743
2016-02-29,SMALL HiPRIOR,US,-1.4612417340191115,-0.02319968164039743
2016-02-29,SMALL LoPRIOR,US,3.513335782512854,-0.02319968164039743
2016-03-31,RF,EU,-0.028756523856747984,-0.028756523856747984
2016-03-31,RF,US,-4.346266139657445,-0.028756523856747984
2016-03-31,Market_Return,US,2.281733314070032,-0.028756523856747984
2016-03-31,Small Cap,EU,4.3462230004214195,-0.028756523856747984
2016-03-31,Small Cap,US,4.206490198855519,-0.028756523856747984
2016-03-31,Tech Stocks,US,1.3726833552920539,-0.028756523856747984
2016-03-31,Market_Return,EU,2.065573688935901,-0.028756523856747984
2016-03-31,Tech Stocks,EU,1.9751813790074664,-0.028756523856747984
2016-03-31,BIG HiPRIOR,EU,1.9751813790074664,-0.028756523856747984
2016-03-31,BIG LoPRIOR,EU,2.3864101888449767,-0.028756523856747984
2016-03-31,ME1 PRIOR2,EU,3.6774773825208626,-0.028756523856747984
2016-03-31,ME2 PRIOR2,EU,1.3822468159859511,-0.028756523856747984
2016-03-31,SMALL HiPRIOR,EU,3.5818427755819187,-0.028756523856747984
2016-03-31,SMALL LoPRIOR,EU,6.010961791831363,-0.028756523856747984
2016-03-31,BIG HiPRIOR,US,1.3726833552920539,-0.028756523856747984
2016-03-31,BIG LoPRIOR,US,4.58600614844093,-0.028756523856747984
2016-03-31,ME1 PRIOR2,US,3.9356908212560455,-0.028756523856747984
2016-03-31,ME2 PRIOR2,US,2.577679402722893,-0.028756523856747984
2016-03-31,SMALL HiPRIOR,US,1.4874448836188066,-0.028756523856747984
2016-03-31,SMALL LoPRIOR,US,7.914090469916559,-0.028756523856747984
2016-04-30,RF,US,-0.14786898184688368,-0.0340581342285039
2016-04-30,RF,EU,-0.0340581342285039,-0.0340581342285039
2016-04-30,Market_Return,US,0.7628707947319381,-0.0340581342285039
2016-04-30,Tech Stocks,EU,0.3014206787687357,-0.0340581342285039
2016-04-30,Market_Return,EU,2.2742198511166722,-0.0340581342285039
2016-04-30,Small Cap,EU,2.4890123535434396,-0.0340581342285039
2016-04-30,Small Cap,US,3.175059087695901,-0.0340581342285039
2016-04-30,Tech Stocks,US,-0.6970007892659993,-0.0340581342285039
2016-04-30,BIG HiPRIOR,EU,0.3014206787687357,-0.0340581342285039
2016-04-30,BIG LoPRIOR,EU,4.734411996842937,-0.0340581342285039
2016-04-30,ME1 PRIOR2,EU,1.5594317284924983,-0.0340581342285039
2016-04-30,ME2 PRIOR2,EU,1.2599052880820807,-0.0340581342285039
2016-04-30,SMALL HiPRIOR,EU,1.4995264404104063,-0.0340581342285039
2016-04-30,SMALL LoPRIOR,EU,4.874191002367795,-0.0340581342285039
2016-04-30,BIG HiPRIOR,US,-0.6970007892659993,-0.0340581342285039
2016-04-30,BIG LoPRIOR,US,6.591475927387535,-0.0340581342285039
2016-04-30,ME1 PRIOR2,US,1.819021310181526,-0.0340581342285039
2016-04-30,ME2 PRIOR2,US,1.3397790055248606,-0.0340581342285039
2016-04-30,SMALL HiPRIOR,US,1.779084451460136,-0.0340581342285039
2016-04-30,SMALL LoPRIOR,US,6.431728492501961,-0.0340581342285039
2016-05-31,RF,EU,-0.036406535592803824,-0.036406535592803824
2016-05-31,RF,US,2.242606239913954,-0.036406535592803824
2016-05-31,Market_Return,US,4.030741447890833,-0.036406535592803824
2016-05-31,Market_Return,EU,1.8246138342678568,-0.036406535592803824
2016-05-31,Tech Stocks,US,4.481495427649293,-0.036406535592803824
2016-05-31,Tech Stocks,EU,3.9396637977407494,-0.036406535592803824
2016-05-31,Small Cap,US,3.4188108086958344,-0.036406535592803824
2016-05-31,Small Cap,EU,2.495020325528958,-0.036406535592803824
2016-05-31,BIG HiPRIOR,EU,3.9396637977407494,-0.036406535592803824
2016-05-31,BIG LoPRIOR,EU,-0.49722162452930263,-0.036406535592803824
2016-05-31,ME1 PRIOR2,EU,1.7927837547068464,-0.036406535592803824
2016-05-31,ME2 PRIOR2,EU,2.6924287251210615,-0.036406535592803824
2016-05-31,SMALL HiPRIOR,EU,4.348593329747189,-0.036406535592803824
2016-05-31,SMALL LoPRIOR,EU,1.015817643894593,-0.036406535592803824
2016-05-31,BIG HiPRIOR,US,4.481495427649293,-0.036406535592803824
2016-05-31,BIG LoPRIOR,US,3.3058230231307277,-0.036406535592803824
2016-05-31,ME1 PRIOR2,US,4.001003227541716,-0.036406535592803824
2016-05-31,ME2 PRIOR2,US,3.847654653039285,-0.036406535592803824
2016-05-31,SMALL HiPRIOR,US,3.960110274341062,-0.036406535592803824
2016-05-31,SMALL LoPRIOR,US,2.1199273803120207,-0.036406535592803824
2016-06-30,RF,US,0.4884777517564203,-0.038990125278713594
2016-06-30,RF,EU,-0.038990125278713594,-0.038990125278713594
2016-06-30,Small Cap,EU,-7.393957284432435,-0.038990125278713594
2016-06-30,Tech Stocks,EU,-1.5208899297424097,-0.038990125278713594
2016-06-30,Tech Stocks,US,2.909765807962515,-0.038990125278713594
2016-06-30,Market_Return,EU,-4.578030568454259,-0.038990125278713594
2016-06-30,Market_Return,US,0.42832758752829303,-0.038990125278713594
2016-06-30,Small Cap,US,-0.2808050314772644,-0.038990125278713594
2016-06-30,BIG HiPRIOR,EU,-1.5208899297424097,-0.038990125278713594
2016-06-30,BIG LoPRIOR,EU,-8.26231850117098,-0.038990125278713594
2016-06-30,ME1 PRIOR2,EU,-6.6749180327869055,-0.038990125278713594
2016-06-30,ME2 PRIOR2,EU,-2.5356206088993076,-0.038990125278713594
2016-06-30,SMALL HiPRIOR,EU,-4.253629976580825,-0.038990125278713594
2016-06-30,SMALL LoPRIOR,EU,-11.768665105386447,-0.038990125278713594
2016-06-30,BIG HiPRIOR,US,2.909765807962515,-0.038990125278713594
2016-06-30,BIG LoPRIOR,US,-2.8470725995316286,-0.038990125278713594
2016-06-30,ME1 PRIOR2,US,-0.5463466042154863,-0.038990125278713594
2016-06-30,ME2 PRIOR2,US,-1.1290632318501395,-0.038990125278713594
2016-06-30,SMALL HiPRIOR,US,1.1917564402810115,-0.038990125278713594
2016-06-30,SMALL LoPRIOR,US,-1.480702576112435,-0.038990125278713594
2016-07-31,RF,EU,-0.03733002540643782,-0.03733002540643782
2016-07-31,RF,US,-0.07900296949519259,-0.03733002540643782
2016-07-31,Small Cap,US,6.076341988477996,-0.03733002540643782
2016-07-31,Tech Stocks,EU,3.867087195176822,-0.03733002540643782
2016-07-31,Market_Return,US,3.87475273240468,-0.03733002540643782
2016-07-31,Market_Return,EU,4.3308980861154724,-0.03733002540643782
2016-07-31,Tech Stocks,US,2.9180275353189984,-0.03733002540643782
2016-07-31,Small Cap,EU,5.7118099445730905,-0.03733002540643782
2016-07-31,BIG HiPRIOR,EU,3.867087195176822,-0.03733002540643782
2016-07-31,BIG LoPRIOR,EU,5.3456222442184895,-0.03733002540643782
2016-07-31,ME1 PRIOR2,EU,5.155810312246928,-0.03733002540643782
2016-07-31,ME2 PRIOR2,EU,3.45749302618556,-0.03733002540643782
2016-07-31,SMALL HiPRIOR,EU,6.684295869702154,-0.03733002540643782
2016-07-31,SMALL LoPRIOR,EU,5.4055628543147805,-0.03733002540643782
2016-07-31,BIG HiPRIOR,US,2.9180275353189984,-0.03733002540643782
2016-07-31,BIG LoPRIOR,US,7.053929631962561,-0.03733002540643782
2016-07-31,ME1 PRIOR2,US,5.8750976334023335,-0.03733002540643782
2016-07-31,ME2 PRIOR2,US,3.8970575002249603,-0.03733002540643782
2016-07-31,SMALL HiPRIOR,US,4.896067668496357,-0.03733002540643782
2016-07-31,SMALL LoPRIOR,US,7.373612885809422,-0.03733002540643782
2016-08-31,RF,EU,-0.04173456644099738,-0.04173456644099738
2016-08-31,RF,US,-0.15071325907294408,-0.04173456644099738
2016-08-31,Small Cap,EU,2.3860767414076127,-0.04173456644099738
2016-08-31,Small Cap,US,2.1714775506983743,-0.04173456644099738
2016-08-31,Market_Return,US,0.31937171036355355,-0.04173456644099738
2016-08-31,Market_Return,EU,0.565794433101996,-0.04173456644099738
2016-08-31,Tech Stocks,US,-1.268801652892563,-0.04173456644099738
2016-08-31,Tech Stocks,EU,-0.8694843693855603,-0.04173456644099738
2016-08-31,BIG HiPRIOR,EU,-0.8694843693855603,-0.04173456644099738
2016-08-31,BIG LoPRIOR,EU,2.255173374056781,-0.04173456644099738
2016-08-31,ME1 PRIOR2,EU,1.7260779734099856,-0.04173456644099738
2016-08-31,ME2 PRIOR2,EU,-0.3403889687387789,-0.04173456644099738
2016-08-31,SMALL HiPRIOR,EU,2.524712540424005,-0.04173456644099738
2016-08-31,SMALL LoPRIOR,EU,2.89408102766798,-0.04173456644099738
2016-08-31,BIG HiPRIOR,US,-1.268801652892563,-0.04173456644099738
2016-08-31,BIG LoPRIOR,US,2.5846101329500613,-0.04173456644099738
2016-08-31,ME1 PRIOR2,US,2.3050880344951565,-0.04173456644099738
2016-08-31,ME2 PRIOR2,US,0.7477506288178262,-0.04173456644099738
2016-08-31,SMALL HiPRIOR,US,0.508160258713616,-0.04173456644099738
2016-08-31,SMALL LoPRIOR,US,3.46310815666547,-0.04173456644099738
2016-09-30,RF,EU,-0.04948557394816033,-0.04948557394816033
2016-09-30,RF,US,-0.23988531493594678,-0.04948557394816033
2016-09-30,Tech Stocks,EU,2.0840605680494377,-0.04948557394816033
2016-09-30,Market_Return,EU,0.6927106800141456,-0.04948557394816033
2016-09-30,Market_Return,US,0.01922087479221534,-0.04948557394816033
2016-09-30,Small Cap,US,1.6535543930403316,-0.04948557394816033
2016-09-30,Tech Stocks,US,0.10920526834512145,-0.04948557394816033
2016-09-30,Small Cap,EU,1.5722572914109028,-0.04948557394816033
2016-09-30,BIG HiPRIOR,EU,2.0840605680494377,-0.04948557394816033
2016-09-30,BIG LoPRIOR,EU,-1.1175987814712016,-0.04948557394816033
2016-09-30,ME1 PRIOR2,EU,1.824736134754943,-0.04948557394816033
2016-09-30,ME2 PRIOR2,EU,1.0068667682107275,-0.04948557394816033
2016-09-30,SMALL HiPRIOR,EU,3.2111244512140473,-0.04948557394816033
2016-09-30,SMALL LoPRIOR,EU,0.17902338500132942,-0.04948557394816033
2016-09-30,BIG HiPRIOR,US,0.10920526834512145,-0.04948557394816033
2016-09-30,BIG LoPRIOR,US,-1.1175987814712016,-0.04948557394816033
2016-09-30,ME1 PRIOR2,US,1.1165809515276237,-0.04948557394816033
2016-09-30,ME2 PRIOR2,US,-0.0005089149717747432,-0.04948557394816033
2016-09-30,SMALL HiPRIOR,US,1.6152817847862906,-0.04948557394816033
2016-09-30,SMALL LoPRIOR,US,2.3234369680136098,-0.04948557394816033
2016-10-31,RF,EU,-0.049407824154059976,-0.049407824154059976
2016-10-31,RF,US,1.9845806687374363,-0.049407824154059976
2016-10-31,Market_Return,US,-0.04304959266985692,-0.049407824154059976
2016-10-31,Tech Stocks,US,-0.7480595651379502,-0.049407824154059976
2016-10-31,Tech Stocks,EU,-1.8594692124977144,-0.049407824154059976
2016-10-31,Small Cap,US,-3.376369374659996,-0.049407824154059976
2016-10-31,Market_Return,EU,-1.1621805919428185,-0.049407824154059976
2016-10-31,Small Cap,EU,-1.3119345434454934,-0.049407824154059976
2016-10-31,BIG HiPRIOR,EU,-1.8594692124977144,-0.049407824154059976
2016-10-31,BIG LoPRIOR,EU,0.03706468116206452,-0.049407824154059976
2016-10-31,ME1 PRIOR2,EU,-1.410826786040559,-0.049407824154059976
2016-10-31,ME2 PRIOR2,EU,-1.584165905353558,-0.049407824154059976
2016-10-31,SMALL HiPRIOR,EU,-1.1355234788964026,-0.049407824154059976
2016-10-31,SMALL LoPRIOR,EU,-1.3598446921249803,-0.049407824154059976
2016-10-31,BIG HiPRIOR,US,-0.7480595651379502,-0.049407824154059976
2016-10-31,BIG LoPRIOR,US,0.6182605517997501,-0.049407824154059976
2016-10-31,ME1 PRIOR2,US,-1.7982906997990113,-0.049407824154059976
2016-10-31,ME2 PRIOR2,US,0.5162963639685785,-0.049407824154059976
2016-10-31,SMALL HiPRIOR,US,-3.0932358852548845,-0.049407824154059976
2016-10-31,SMALL LoPRIOR,US,-5.499590718070522,-0.049407824154059976
2016-11-30,RF,EU,-0.043924603196638046,-0.043924603196638046
2016-11-30,RF,US,2.9345989656793705,-0.043924603196638046
2016-11-30,Market_Return,EU,0.3320269507987106,-0.043924603196638046
2016-11-30,Market_Return,US,7.921801496347105,-0.043924603196638046
2016-11-30,Tech Stocks,US,4.447586271744257,-0.043924603196638046
2016-11-30,Small Cap,US,14.898117980172923,-0.043924603196638046
2016-11-30,Small Cap,EU,1.5369764817118086,-0.043924603196638046
2016-11-30,Tech Stocks,EU,0.13505782792667276,-0.043924603196638046
2016-11-30,BIG HiPRIOR,EU,0.13505782792667276,-0.043924603196638046
2016-11-30,BIG LoPRIOR,EU,1.4730738128820065,-0.043924603196638046
2016-11-30,ME1 PRIOR2,EU,1.143716031969916,-0.043924603196638046
2016-11-30,ME2 PRIOR2,EU,-0.5854123178185091,-0.043924603196638046
2016-11-30,SMALL HiPRIOR,EU,0.2688594264221962,-0.043924603196638046
2016-11-30,SMALL LoPRIOR,EU,3.1404475787494164,-0.043924603196638046
2016-11-30,BIG HiPRIOR,US,4.447586271744257,-0.043924603196638046
2016-11-30,BIG LoPRIOR,US,12.774162670427842,-0.043924603196638046
2016-11-30,ME1 PRIOR2,US,16.386805829807244,-0.043924603196638046
2016-11-30,ME2 PRIOR2,US,7.0927409496944165,-0.043924603196638046
2016-11-30,SMALL HiPRIOR,US,13.329953925716978,-0.043924603196638046
2016-11-30,SMALL LoPRIOR,US,14.822356370474864,-0.043924603196638046
2016-12-31,RF,EU,-0.05011369909786767,-0.05011369909786767
2016-12-31,RF,US,0.9220235271795616,-0.05011369909786767
2016-12-31,Tech Stocks,US,2.1529029503841883,-0.05011369909786767
2016-12-31,Market_Return,EU,5.691703790468045,-0.05011369909786767
2016-12-31,Small Cap,EU,5.216560670089537,-0.05011369909786767
2016-12-31,Market_Return,US,2.7492677886783596,-0.05011369909786767
2016-12-31,Small Cap,US,3.3045749898987626,-0.05011369909786767
2016-12-31,Tech Stocks,EU,3.878151977990683,-0.05011369909786767
2016-12-31,BIG HiPRIOR,EU,3.878151977990683,-0.05011369909786767
2016-12-31,BIG LoPRIOR,EU,6.612318565600972,-0.05011369909786767
2016-12-31,ME1 PRIOR2,EU,4.695375201593748,-0.05011369909786767
2016-12-31,ME2 PRIOR2,EU,5.926254624798375,-0.05011369909786767
2016-12-31,SMALL HiPRIOR,EU,4.836623659994288,-0.05011369909786767
2016-12-31,SMALL LoPRIOR,EU,6.067503083198915,-0.05011369909786767
2016-12-31,BIG HiPRIOR,US,2.1529029503841883,-0.05011369909786767
2016-12-31,BIG LoPRIOR,US,2.1428137747841447,-0.05011369909786767
2016-12-31,ME1 PRIOR2,US,4.987961293994857,-0.05011369909786767
2016-12-31,ME2 PRIOR2,US,3.161820510387983,-0.05011369909786767
2016-12-31,SMALL HiPRIOR,US,2.072189545583896,-0.05011369909786767
2016-12-31,SMALL LoPRIOR,US,2.6371833791860126,-0.05011369909786767
2017-01-31,RF,EU,-0.03679665812468624,-0.03679665812468624
2017-01-31,RF,US,-1.9505681078567818,-0.03679665812468624
2017-01-31,Market_Return,EU,0.7792599680222346,-0.03679665812468624
2017-01-31,Small Cap,US,-1.388730610376121,-0.03679665812468624
2017-01-31,Small Cap,EU,2.620484289738793,-0.03679665812468624
2017-01-31,Tech Stocks,US,-0.18638400743837735,-0.03679665812468624
2017-01-31,Tech Stocks,EU,1.8620297536029966,-0.03679665812468624
2017-01-31,Market_Return,US,-0.053740530887615746,-0.03679665812468624
2017-01-31,BIG HiPRIOR,EU,1.8620297536029966,-0.03679665812468624
2017-01-31,BIG LoPRIOR,EU,-0.686236169223605,-0.03679665812468624
2017-01-31,ME1 PRIOR2,EU,2.5088972570897425,-0.03679665812468624
2017-01-31,ME2 PRIOR2,EU,0.6565039516504214,-0.03679665812468624
2017-01-31,SMALL HiPRIOR,EU,4.1260660158066145,-0.03679665812468624
2017-01-31,SMALL LoPRIOR,EU,1.1171520223152243,-0.03679665812468624
2017-01-31,BIG HiPRIOR,US,-0.18638400743837735,-0.03679665812468624
2017-01-31,BIG LoPRIOR,US,0.38207531380754745,-0.03679665812468624
2017-01-31,ME1 PRIOR2,US,-2.4406192468618997,-0.03679665812468624
2017-01-31,ME2 PRIOR2,US,-0.04916968851694037,-0.03679665812468624
2017-01-31,SMALL HiPRIOR,US,-1.4507159460715826,-0.03679665812468624
2017-01-31,SMALL LoPRIOR,US,-0.18638400743837735,-0.03679665812468624
2017-02-28,RF,US,1.5315844106822425,-0.04450870389902373
2017-02-28,RF,EU,-0.04450870389902373,-0.04450870389902373
2017-02-28,Tech Stocks,EU,0.23249976408415307,-0.04450870389902373
2017-02-28,Small Cap,US,3.1770208518141416,-0.04450870389902373
2017-02-28,Market_Return,US,5.146605912092914,-0.04450870389902373
2017-02-28,Market_Return,EU,2.240029368649468,-0.04450870389902373
2017-02-28,Tech Stocks,US,4.271841087100086,-0.04450870389902373
2017-02-28,Small Cap,EU,2.358301038973134,-0.04450870389902373
2017-02-28,BIG HiPRIOR,EU,0.23249976408415307,-0.04450870389902373
2017-02-28,BIG LoPRIOR,EU,4.231244691893906,-0.04450870389902373
2017-02-28,ME1 PRIOR2,EU,2.3435123148060484,-0.04450870389902373
2017-02-28,ME2 PRIOR2,EU,2.3536614136075826,-0.04450870389902373
2017-02-28,SMALL HiPRIOR,EU,2.7291780692648473,-0.04450870389902373
2017-02-28,SMALL LoPRIOR,EU,1.9679956591487837,-0.04450870389902373
2017-02-28,BIG HiPRIOR,US,4.271841087100086,-0.04450870389902373
2017-02-28,BIG LoPRIOR,US,5.784056808530693,-0.04450870389902373
2017-02-28,ME1 PRIOR2,US,2.901712748891171,-0.04450870389902373
2017-02-28,ME2 PRIOR2,US,5.236005473247104,-0.04450870389902373
2017-02-28,SMALL HiPRIOR,US,2.647985278852474,-0.04450870389902373
2017-02-28,SMALL LoPRIOR,US,4.210946494290809,-0.04450870389902373
2017-03-31,RF,US,-0.8495079973809538,-0.04719121445026819
2017-03-31,RF,EU,-0.04719121445026819,-0.04719121445026819
2017-03-31,Tech Stocks,US,-1.2360789449069074,-0.04719121445026819
2017-03-31,Tech Stocks,EU,3.5613656346459948,-0.04719121445026819
2017-03-31,Market_Return,US,-0.6827473463821593,-0.04719121445026819
2017-03-31,Market_Return,EU,3.3799092235989594,-0.04719121445026819
2017-03-31,Small Cap,EU,2.1430205128920763,-0.04719121445026819
2017-03-31,Small Cap,US,-0.22518708236937554,-0.04719121445026819
2017-03-31,BIG HiPRIOR,EU,3.5613656346459948,-0.04719121445026819
2017-03-31,BIG LoPRIOR,EU,3.0360256290337873,-0.04719121445026819
2017-03-31,ME1 PRIOR2,EU,2.2529716584042916,-0.04719121445026819
2017-03-31,ME2 PRIOR2,EU,3.8587279019736513,-0.04719121445026819
2017-03-31,SMALL HiPRIOR,EU,1.8664007108783238,-0.04719121445026819
2017-03-31,SMALL LoPRIOR,EU,2.3620044897577657,-0.04719121445026819
2017-03-31,BIG HiPRIOR,US,-1.2360789449069074,-0.04719121445026819
2017-03-31,BIG LoPRIOR,US,-1.0180132821999592,-0.04719121445026819
2017-03-31,ME1 PRIOR2,US,0.10205125806754722,-0.04719121445026819
2017-03-31,ME2 PRIOR2,US,-0.34399214292392344,-0.04719121445026819
2017-03-31,SMALL HiPRIOR,US,-1.1270461135534333,-0.04719121445026819
2017-03-31,SMALL LoPRIOR,US,0.577830885791812,-0.04719121445026819
2017-04-30,RF,US,-2.1377355901189503,-0.04094558311926455
2017-04-30,RF,EU,-0.04094558311926455,-0.04094558311926455
2017-04-30,Market_Return,US,-1.0791169662891695,-0.04094558311926455
2017-04-30,Small Cap,US,-1.0420407959771936,-0.04094558311926455
2017-04-30,Tech Stocks,US,-1.2769780420860002,-0.04094558311926455
2017-04-30,Market_Return,EU,2.3707756643931277,-0.04094558311926455
2017-04-30,Tech Stocks,EU,2.439929551692586,-0.04094558311926455
2017-04-30,Small Cap,EU,3.864623885012996,-0.04094558311926455
2017-04-30,BIG HiPRIOR,EU,2.439929551692586,-0.04094558311926455
2017-04-30,BIG LoPRIOR,EU,2.3323348581884744,-0.04094558311926455
2017-04-30,ME1 PRIOR2,EU,3.877785910338517,-0.04094558311926455
2017-04-30,ME2 PRIOR2,EU,1.989988106129914,-0.04094558311926455
2017-04-30,SMALL HiPRIOR,EU,4.034287282708135,-0.04094558311926455
2017-04-30,SMALL LoPRIOR,EU,3.6723778591033778,-0.04094558311926455
2017-04-30,BIG HiPRIOR,US,-1.2769780420860002,-0.04094558311926455
2017-04-30,BIG LoPRIOR,US,-1.609543458371462,-0.04094558311926455
2017-04-30,ME1 PRIOR2,US,-0.28906312900275566,-0.04094558311926455
2017-04-30,ME2 PRIOR2,US,-0.8172552607502297,-0.04094558311926455
2017-04-30,SMALL HiPRIOR,US,-1.1106953339432835,-0.04094558311926455
2017-04-30,SMALL LoPRIOR,US,-1.7269194876486722,-0.04094558311926455
2017-05-31,RF,EU,-0.04362851659025979,-0.04362851659025979
2017-05-31,RF,US,-2.5349077622315406,-0.04362851659025979
2017-05-31,Small Cap,EU,2.4647109067549207,-0.04362851659025979
2017-05-31,Tech Stocks,US,0.12429373496122764,-0.04362851659025979
2017-05-31,Small Cap,US,-5.012808356859034,-0.04362851659025979
2017-05-31,Tech Stocks,EU,0.5626236520809016,-0.04362851659025979
2017-05-31,Market_Return,US,-1.4836856753991818,-0.04362851659025979
2017-05-31,Market_Return,EU,2.3426010457827995,-0.04362851659025979
2017-05-31,BIG HiPRIOR,EU,0.5626236520809016,-0.04362851659025979
2017-05-31,BIG LoPRIOR,EU,3.475082434720605,-0.04362851659025979
2017-05-31,ME1 PRIOR2,EU,2.384127974333822,-0.04362851659025979
2017-05-31,ME2 PRIOR2,EU,2.812717226628621,-0.04362851659025979
2017-05-31,SMALL HiPRIOR,EU,3.5432670884947584,-0.04362851659025979
2017-05-31,SMALL LoPRIOR,EU,1.4879868104446814,-0.04362851659025979
2017-05-31,BIG HiPRIOR,US,0.12429373496122764,-0.04362851659025979
2017-05-31,BIG LoPRIOR,US,-2.554389091881305,-0.04362851659025979
2017-05-31,ME1 PRIOR2,US,-4.775260671954385,-0.04362851659025979
2017-05-31,ME2 PRIOR2,US,-1.5023972907940646,-0.04362851659025979
2017-05-31,SMALL HiPRIOR,US,-5.018777292576431,-0.04362851659025979
2017-05-31,SMALL LoPRIOR,US,-5.2525532483736015,-0.04362851659025979
2017-06-30,RF,EU,-0.044620835069600795,-0.044620835069600795
2017-06-30,RF,US,-1.6146810375043685,-0.044620835069600795
2017-06-30,Tech Stocks,EU,-1.2410410094637143,-0.044620835069600795
