TIME_PERIOD,Strategy ID,Fund name,Value,Return
2016-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,188.67895401428478,0.012811787764685409
2016-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,190.14150670103967,0.007751541206043366
2016-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,188.60736242565187,-0.00806843440974697
2016-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,196.6458001123504,0.04261995705425997
2016-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,204.57116744945856,0.04030275415279719
2017-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,207.41948211000647,0.013923343626865791
2017-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,214.4026349160942,0.03366681246645946
2017-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,216.14215508791324,0.008113333926608662
2017-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,219.98311753185465,0.017770538294018312
2017-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,223.1911126876312,0.014582915233538432
2017-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,220.78446294719174,-0.010782910266717058
2017-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,223.3377995768617,0.01156483837488454
2017-08-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,222.76804105977752,-0.002551106521885918
2017-09-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,228.0646753727743,0.023776455041751205
2017-10-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,235.52379911387652,0.03270617744247414
2017-11-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,234.24159977710804,-0.005444033008946743
2017-12-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,235.7353768173027,0.006377078373850151
2018-01-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,242.8142150397379,0.030028747988560776
2018-02-28,Global Minimum Variance portfolio,Global Minimum Variance portfolio,239.17489732084104,-0.014988075217512506
2018-03-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,232.4403753311527,-0.028157311093790605
2018-04-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,240.54580003443536,0.03487098440507612
2018-05-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,249.62000430437848,0.037723395164846386
2018-06-30,Global Minimum Variance portfolio,Global Minimum Variance portfolio,247.94515529078853,-0.006709594522511475
2018-07-31,Global Minimum Variance portfolio,Global Minimum Variance portfolio,249.49229670089218,0.006239853359059066
