TIME_PERIOD,TIME_TO_MATURITY,SPOTRATE,Portfolio,ZC,Return
2011-10-31,88,3.890292235752065,TDF 2019-02-28,0.751797632257424,-2.013202925155575
2011-11-30,87,4.477809960578057,TDF 2019-02-28,0.7227866269664068,-3.858884897509692
2011-12-31,86,3.8141617899674105,TDF 2019-02-28,0.7608277743757091,5.263122751587705
2012-01-31,85,3.474215105693431,TDF 2019-02-28,0.7818516700641363,2.76329235031911
2012-02-29,84,3.21598108094231,TDF 2019-02-28,0.7984214599382289,2.1193009503622844
2012-03-31,83,3.2404078816281148,TDF 2019-02-28,0.7992126592965377,0.09909545246567641
2012-04-30,82,3.2581976860789155,TDF 2019-02-28,0.8004001342461671,0.1485805981444976
2012-05-31,81,3.1920421103159233,TDF 2019-02-28,0.806168224940682,0.7206508904383677
2012-06-30,80,3.3419437585522727,TDF 2019-02-28,0.8002778888479553,-0.7306584296546944
2012-07-31,79,3.0483023070924506,TDF 2019-02-28,0.8181742856898631,2.236272811144472
2012-08-31,78,2.99334709932477,TDF 2019-02-28,0.8231905604248151,0.6131058898682498
2012-09-30,77,2.769056254580224,TDF 2019-02-28,0.8372093588946059,1.7029833848624656
2012-10-31,76,2.4796216456525877,TDF 2019-02-28,0.8546675601228659,2.085285005809138
2012-11-30,75,2.3201186338731867,TDF 2019-02-28,0.8650158793254552,1.2108005130207131
2012-12-31,74,2.2523318920714557,TDF 2019-02-28,0.8703204515728178,0.6132340890087614
2013-01-31,73,2.3897822581547428,TDF 2019-02-28,0.8646950126939975,-0.6463640913705001
2013-02-28,72,2.323829025454879,TDF 2019-02-28,0.8698541356805898,0.5966407705439147
2013-03-31,71,2.3509470457595074,TDF 2019-02-28,0.8701430111525251,0.03320964516761474
2013-04-30,70,1.836543574834213,TDF 2019-02-28,0.8984073372860375,3.2482391711766554
2013-05-31,69,2.0588003407486766,TDF 2019-02-28,0.8883575065067518,-1.1186274156714706
2013-06-30,68,2.3906237239289374,TDF 2019-02-28,0.8733065164781286,-1.6942492091734025
2013-07-31,67,2.24953825069387,TDF 2019-02-28,0.8819682520802381,0.991832242022026
2013-08-31,66,2.167977315213017,TDF 2019-02-28,0.8875958598766611,0.6380737382722751
2013-09-30,65,1.9921651393792283,TDF 2019-02-28,0.8977093335878383,1.1394232632611156
2013-10-31,64,1.7158843555005925,TDF 2019-02-28,0.9125486934234736,1.6530250138235012
2013-11-30,63,1.653870477814519,TDF 2019-02-28,0.9168345942087577,0.4696626948426551
2013-12-31,62,1.8724095118933115,TDF 2019-02-28,0.9077909500464592,-0.9863986611569047
2014-01-31,61,1.4541046753152567,TDF 2019-02-28,0.9287487882498077,2.3086634871471152
2014-02-28,60,1.388756333490576,TDF 2019-02-28,0.9329181435334627,0.4489217468064775
2014-03-31,59,1.3076648396731319,TDF 2019-02-28,0.9377297155017726,0.5157549996922491
2014-04-30,58,1.1428352098072603,TDF 2019-02-28,0.9462608243006277,0.9097620196764443
2014-05-31,57,1.007739956971409,TDF 2019-02-28,0.9532599446307155,0.7396607943968031
2014-06-30,56,0.8056878427709122,TDF 2019-02-28,0.9630992915625294,1.0321787868287648
2014-07-31,55,0.7135257985952106,TDF 2019-02-28,0.9678257040002067,0.49075027664169857
2014-08-31,54,0.5314246659531037,TDF 2019-02-28,0.9763695665700499,0.882789383928303
2014-09-30,53,0.46510766238997414,TDF 2019-02-28,0.9796672996710805,0.33775459763820337
2014-10-31,52,0.48229571780729064,TDF 2019-02-28,0.9793173995249618,-0.03571622184757667
2014-11-30,51,0.39324412047634105,TDF 2019-02-28,0.9834260101765468,0.41953820626265226
2014-12-31,50,0.33284115461234975,TDF 2019-02-28,0.9862273415411843,0.2848543088802937
2015-01-31,49,0.23439745349150076,TDF 2019-02-28,0.9904744290795259,0.43063980884008174
2015-02-28,48,0.12010029263121691,TDF 2019-02-28,0.995207509102901,0.4778598906156227
2015-03-31,47,0.09145596702211822,TDF 2019-02-28,0.9964243824246105,0.12227332597263181
2015-04-30,46,0.16908499266138133,TDF 2019-02-28,0.9935393688184821,-0.2895366328861028
2015-05-31,45,0.22986633170073567,TDF 2019-02-28,0.9914170581324071,-0.21361113134338097
2015-06-30,44,0.40094435688900276,TDF 2019-02-28,0.9854062433036417,-0.6062851934470807
2015-07-31,43,0.17326646374630528,TDF 2019-02-28,0.9938105192925295,0.8528742380109053
2015-08-31,42,0.23300585431890397,TDF 2019-02-28,0.9918779585694618,-0.19445967672423448
2015-09-30,41,0.14810032874255796,TDF 2019-02-28,0.9949526861468433,0.3099905135321293
2015-10-31,40,-0.0010637308015910563,TDF 2019-02-28,1.000035458322018,0.5108556663994426
2015-11-30,39,-0.10131681264332304,TDF 2019-02-28,1.0032982236202734,0.3262649610175023
2015-12-31,38,-0.018589239575280914,TDF 2019-02-28,1.0005888325470775,-0.2700484272183208
2016-01-31,37,-0.17038527694825056,TDF 2019-02-28,1.0052673701100932,0.46757843090313445
2016-02-29,36,-0.21375883290747222,TDF 2019-02-28,1.006433370787785,0.1159891101970421
2016-03-31,35,-0.20876231053712146,TDF 2019-02-28,1.006107475761395,-0.03238118248552586
2016-04-30,34,-0.19802479288429353,TDF 2019-02-28,1.0056264719349373,-0.047808394037998796
2016-05-31,33,-0.24545491151604715,TDF 2019-02-28,1.0067728427292983,0.11399568590863958
2016-06-30,32,-0.35169055121605375,TDF 2019-02-28,1.009422529832385,0.263186191624261
2016-07-31,31,-0.3681828887628189,TDF 2019-02-28,1.0095567683273443,0.013298543572403313
2016-08-31,30,-0.38755368009584323,TDF 2019-02-28,1.0097359307878024,0.017746645466501784
2016-09-30,29,-0.41451571978055135,TDF 2019-02-28,1.0100678059745731,0.032867522750404686
2016-10-31,28,-0.3050675624591168,TDF 2019-02-28,1.0071436380365932,-0.28950214239909206
2016-11-30,27,-0.29147371613127504,TDF 2019-02-28,1.0065797104227865,-0.05599276930409977
2016-12-31,26,-0.44788164546556963,TDF 2019-02-28,1.0097513397947804,0.31508973796637846
2017-01-31,25,-0.3174867116341158,TDF 2019-02-28,1.006636229325691,-0.30850273194215505
2017-02-28,24,-0.3961591876005901,TDF 2019-02-28,1.0079546552356027,0.13097342133164422
2017-03-31,23,-0.3312692991844344,TDF 2019-02-28,1.0063695279477893,-0.15726176565381655
2017-04-30,22,-0.372702482071416,TDF 2019-02-28,1.0068562762147055,0.04836675330470114
2017-05-31,21,-0.4011947329083263,TDF 2019-02-28,1.00704561218107,0.018804666647787422
2017-06-30,20,-0.3835548200200556,TDF 2019-02-28,1.0064130564838873,-0.06281301358462639
2017-07-31,19,-0.44143678202622283,TDF 2019-02-28,1.0070138986887573,0.05970135234226461
2017-08-31,18,-0.46166274088676573,TDF 2019-02-28,1.0069489739613369,-0.006447252367124036
2017-09-30,17,-0.4642900041087934,TDF 2019-02-28,1.0065991205991436,-0.03474390175074745
2017-10-31,16,-0.5105648939632346,TDF 2019-02-28,1.006830755834198,0.023011666741428828
2017-11-30,15,-0.5360901841671399,TDF 2019-02-28,1.0067236300922542,-0.010639895664993628
2017-12-31,14,-0.5063122999782905,TDF 2019-02-28,1.0059244574229302,-0.07938352149841855
2018-01-31,13,-0.4684754322331308,TDF 2019-02-28,1.0050880509068139,-0.08314804456183188
2018-02-28,12,-0.49045209321521455,TDF 2019-02-28,1.0049165677815621,-0.017061502730731863
2018-03-31,11,-0.5359671778110702,TDF 2019-02-28,1.004925121196599,0.0008511567339165641
2018-04-30,10,-0.5092213167615292,TDF 2019-02-28,1.0042525274149805,-0.06692974107540134
2018-05-31,9,-0.2763803754165295,TDF 2019-02-28,1.002075002660202,-0.21683039826481698
2018-06-30,8,-0.36194843654900666,TDF 2019-02-28,1.0024159031793687,0.03401946144366335
2018-07-31,7,-0.3490449907142974,TDF 2019-02-28,1.0020381700297298,-0.037682278228107664
2018-08-31,6,-0.25693846860465186,TDF 2019-02-28,1.0012855179137283,-0.07511212032762941
2018-09-30,5,-0.3115237513964857,TDF 2019-02-28,1.0012988584177183,0.0013323376550706412
2018-10-31,4,-0.3832076451367783,TDF 2019-02-28,1.0012781749873736,-0.0020656600345430026
2018-11-30,3,-0.4755887745387781,TDF 2019-02-28,1.0011896790436954,-0.00883829747705515
2018-12-31,2,-0.4565473076366118,TDF 2019-02-28,1.000761201746507,-0.042796815244597816
2019-01-31,1,-0.4046613949196711,TDF 2019-02-28,1.0003372746934236,-0.04236046045186846
2009-03-31,120,4.096487944243765,TDF 2019-03-31,0.6638833687383114,
2009-04-30,119,4.0670332033896335,TDF 2019-03-31,0.668102198084618,0.6354774867043771
2009-05-31,118,4.387844368841312,TDF 2019-03-31,0.6495526635530056,-2.7764516543714586
2009-06-30,117,4.178856951490322,TDF 2019-03-31,0.6653523341996548,2.4323925577067422
2009-07-31,116,3.8849796570972415,TDF 2019-03-31,0.6869127244203036,3.2404470702854873
2009-08-31,115,3.8103340983678526,TDF 2019-03-31,0.6940876582317977,1.0445189842056257
2009-09-30,114,3.7763877389309544,TDF 2019-03-31,0.6985441920609384,0.6420707494632298
2009-10-31,113,3.7955032956124133,TDF 2019-03-31,0.6994857241945759,0.13478490614310645
2009-11-30,112,3.702205270893451,TDF 2019-03-31,0.707838613280193,1.1941471850958938
2009-12-31,111,3.7780606926718363,TDF 2019-03-31,0.7050612404385931,-0.392373740213089
2010-01-31,110,3.7367804240596456,TDF 2019-03-31,0.7099659942340489,0.6956493300361798
2010-02-28,109,3.660130658945138,TDF 2019-03-31,0.7171560148012849,1.012727458164097
2010-03-31,108,3.6041290210430206,TDF 2019-03-31,0.7229815239201086,0.8123070850124449
2010-04-30,107,3.5510229472684975,TDF 2019-03-31,0.7285981893896462,0.7768753811415791
2010-05-31,106,3.4438933887745,TDF 2019-03-31,0.7377055020945916,1.2499774001050914
2010-06-30,105,3.5751256949411943,TDF 2019-03-31,0.731378990807126,-0.857593073320257
2010-07-31,104,3.432123595551392,TDF 2019-03-31,0.7427091892555173,1.5491555801852745
2010-08-31,103,3.1239459692598914,TDF 2019-03-31,0.764801699043433,2.974584145116196
2010-09-30,102,3.229569273606879,TDF 2019-03-31,0.7599418298846065,-0.6354417314847692
2010-10-31,101,3.257179591859114,TDF 2019-03-31,0.7602211136664775,0.03675067891886401
2010-11-30,100,3.802289967285673,TDF 2019-03-31,0.7284345516393455,-4.18122589016613
2010-12-31,99,3.8657605594760525,TDF 2019-03-31,0.7269298880781864,-0.20656125629582345
2011-01-31,98,3.9851380008185453,TDF 2019-03-31,0.7222001685653022,-0.6506431487345078
2011-02-28,97,3.960545496009309,TDF 2019-03-31,0.7260444107032085,0.5322959347327594
2011-03-31,96,4.086025284503473,TDF 2019-03-31,0.7211688195146637,-0.6715279556828357
2011-04-30,95,4.170799175205203,TDF 2019-03-31,0.7187883958120975,-0.3300785666479845
2011-05-31,94,3.942938083820869,TDF 2019-03-31,0.7342810048533607,2.1553782909585477
2011-06-30,93,4.044082633292656,TDF 2019-03-31,0.7309454805094311,-0.4542572015186074
2011-07-31,92,4.133899347345187,TDF 2019-03-31,0.7283800769534594,-0.3509705750124792
2011-08-31,91,3.562344768318009,TDF 2019-03-31,0.763269210559646,4.789962645891521
2011-09-30,90,3.5890258504546737,TDF 2019-03-31,0.7640080610306043,0.09680076973319654
2011-10-31,89,3.908355744312745,TDF 2019-03-31,0.7483610594253576,-2.0480152505380307
2011-11-30,88,4.492404446859085,TDF 2019-03-31,0.7193242906957961,-3.8800480548597647
2011-12-31,87,3.831321037606023,TDF 2019-03-31,0.7574704326039886,5.303052100644915
2012-01-31,86,3.4944906811736027,TDF 2019-03-31,0.7784593547124422,2.770922956860386
2012-02-29,85,3.2367200649516525,TDF 2019-03-31,0.7951156753977949,2.1396519400175307
2012-03-31,84,3.2603261781135036,TDF 2019-03-31,0.7959468772658754,0.1045384833678007
2012-04-30,83,3.2785780680686405,TDF 2019-03-31,0.7971054371759503,0.14555744147832755
2012-05-31,82,3.208583859781246,TDF 2019-03-31,0.8031183184134282,0.754339508557465
2012-06-30,81,3.361951607677947,TDF 2019-03-31,0.7969751871251631,-0.7649098703664102
2012-07-31,80,3.0678068132325853,TDF 2019-03-31,0.8150380707826667,2.2664298649823325
2012-08-31,79,3.014648995290752,TDF 2019-03-31,0.8199889682319762,0.607443704384911
2012-09-30,78,2.78959029314194,TDF 2019-03-31,0.8341655717457617,1.7288773462833813
2012-10-31,77,2.501632662035013,TDF 2019-03-31,0.8516995721808537,2.101980833181168
2012-11-30,76,2.341756505287674,TDF 2019-03-31,0.8621627290499543,1.2285032434980259
2012-12-31,75,2.2744258163627076,TDF 2019-03-31,0.8674897233422291,0.6178641354799437
2013-01-31,74,2.411838390864138,TDF 2019-03-31,0.861801740576728,-0.6556830141556789
2013-02-28,73,2.346598710858568,TDF 2019-03-31,0.8669695520359849,0.5996520099621255
2013-03-31,72,2.3739493078609075,TDF 2019-03-31,0.8672422248442793,0.03145125542806052
2013-04-30,71,1.8605960558191865,TDF 2019-03-31,0.8957577537898691,3.2880697143995783
2013-05-31,70,2.083081846380664,TDF 2019-03-31,0.8855794453581896,-1.1362791322336936
2013-06-30,69,2.4146617257043066,TDF 2019-03-31,0.8703646221380976,-1.7180641781876504
2013-07-31,68,2.277096870201028,TDF 2019-03-31,0.8789427719183384,0.9855811647270374
2013-08-31,67,2.1944820974667296,TDF 2019-03-31,0.884683566010474,0.653147653698329
2013-09-30,66,2.01761922264469,TDF 2019-03-31,0.894966441227505,1.162322395498102
2013-10-31,65,1.7420839135709971,TDF 2019-03-31,0.9099524999854676,1.6744827590862725
2013-11-30,64,1.6819312401232236,TDF 2019-03-31,0.9142026636272892,0.46707532996387197
2013-12-31,63,1.902680802013366,TDF 2019-03-31,0.9049362840677854,-1.0136023365691733
2014-01-31,62,1.482503683927882,TDF 2019-03-31,0.9262639667532435,2.356815950575872
2014-02-28,61,1.416898279198189,TDF 2019-03-31,0.9305070163443889,0.45808211734914184
2014-03-31,60,1.3368679462747834,TDF 2019-03-31,0.935341666885634,0.5195716374325278
2014-04-30,59,1.1705205908576866,TDF 2019-03-31,0.9440741230707036,0.9336113737074972
2014-05-31,58,1.032685824970813,TDF 2019-03-31,0.9513120440696368,0.7666687203957082
2014-06-30,57,0.8293366702672773,TDF 2019-03-31,0.9613723425393874,1.0575182488716846
2014-07-31,56,0.7359760600011531,TDF 2019-03-31,0.9662375640693474,0.5060704697525259
2014-08-31,55,0.5500954051885527,TDF 2019-03-31,0.9751024797506338,0.917467506019069
2014-09-30,54,0.48390037479241865,TDF 2019-03-31,0.9784598581352298,0.34431031141000046
2014-10-31,53,0.4977316315961313,TDF 2019-03-31,0.9782567214120029,-0.020760864284617445
2014-11-30,52,0.4050714935524793,TDF 2019-03-31,0.9826000601288808,0.44398761815903975
2014-12-31,51,0.34330420089299185,TDF 2019-03-31,0.9855154959773924,0.296706255862555
2015-01-31,50,0.24349707400529752,TDF 2019-03-31,0.9899055826948713,0.4454609527093197
2015-02-28,49,0.12952064573465183,TDF 2019-03-31,0.9947252011660216,0.4868765825150328
2015-03-31,48,0.10115479301153574,TDF 2019-03-31,0.9959619830839327,0.1243340287811487
2015-04-30,47,0.17994721204801767,TDF 2019-03-31,0.9929768459577768,-0.29972400321070525
2015-05-31,46,0.24507883866914248,TDF 2019-03-31,0.9906493034011384,-0.23440048638730632
2015-06-30,45,0.41929372136593557,TDF 2019-03-31,0.9843994545579061,-0.6308840900382283
2015-07-31,44,0.1886119982376826,TDF 2019-03-31,0.9931080856585767,0.8846643565626108
2015-08-31,43,0.2491474441266348,TDF 2019-03-31,0.9911119509094104,-0.20099874102248766
2015-09-30,42,0.16235056562216954,TDF 2019-03-31,0.9943338437632672,0.32507859994024574
2015-10-31,41,0.010380107486923862,TDF 2019-03-31,0.9996454092097098,0.5341833107419816
2015-11-30,40,-0.09159761368359387,TDF 2019-03-31,1.003057919716349,0.3413720980659517
2015-12-31,39,-0.006774221878362852,TDF 2019-03-31,1.0002201864485252,-0.28290821617023315
2016-01-31,38,-0.16193309716070203,TDF 2019-03-31,1.0051410514958898,0.4919781778087428
2016-02-29,37,-0.2065835604776627,TDF 2019-03-31,1.0063899892051764,0.12425496973065242
2016-03-31,36,-0.20283750063413564,TDF 2019-03-31,1.0061036770035645,-0.02844942861941894
2016-04-30,35,-0.18980997295345858,TDF 2019-03-31,1.0055514768651075,-0.054885013451259845
2016-05-31,34,-0.2378505346309634,TDF 2019-03-31,1.0067618573012995,0.12036981338493999
2016-06-30,33,-0.3462201844138004,TDF 2019-03-31,1.0095665245073158,0.2785829822292198
2016-07-31,32,-0.3655811298599332,TDF 2019-03-31,1.0097965047721007,0.022780100092677762
2016-08-31,31,-0.38507406717834236,TDF 2019-03-31,1.0099973900444674,0.01989363910623376
2016-09-30,30,-0.4125285307930202,TDF 2019-03-31,1.010366577749111,0.036553332541524236
2016-10-31,29,-0.29860731534833995,TDF 2019-03-31,1.007242444006419,-0.30920794605578567
2016-11-30,28,-0.2820686182088412,TDF 2019-03-31,1.0066033074226781,-0.06345409563943524
2016-12-31,27,-0.4413706997123281,TDF 2019-03-31,1.009980315181093,0.3354854621987608
2017-01-31,26,-0.30814795988558785,TDF 2019-03-31,1.0066988769035703,-0.3249012112611753
2017-02-28,25,-0.3871938692469552,TDF 2019-03-31,1.0080991611249408,0.1390966309287576
2017-03-31,24,-0.3220637135585456,TDF 2019-03-31,1.0064620638915345,-0.16239446440759703
2017-04-30,23,-0.363295211896963,TDF 2019-03-31,1.0069874573811537,0.052202016197983626
2017-05-31,22,-0.39189428474352894,TDF 2019-03-31,1.0072106006400163,0.02215948741238125
2017-06-30,21,-0.37225370228647847,TDF 2019-03-31,1.0065357049045929,-0.067006417028832
2017-07-31,20,-0.4309917010655617,TDF 2019-03-31,1.007209056047614,0.06689788943799599
2017-08-31,19,-0.45325148176995356,TDF 2019-03-31,1.0072022944512402,-0.0006713200534780342
2017-09-30,18,-0.45684312005094263,TDF 2019-03-31,1.006876179908834,-0.03237825650347172
2017-10-31,17,-0.5037704413866138,TDF 2019-03-31,1.0071622751961904,0.028414147942437393
2017-11-30,16,-0.5291757530921899,TDF 2019-03-31,1.007080626639832,-0.008106792556590622
2017-12-31,15,-0.49532834922854363,TDF 2019-03-31,1.0062108119691642,-0.08636991395316555
2018-01-31,14,-0.4578165889441834,TDF 2019-03-31,1.005355483141738,-0.08500493308676942
2018-02-28,13,-0.48151366869300105,TDF 2019-03-31,1.005230027169911,-0.012478767354492673
2018-03-31,12,-0.5307094828069516,TDF 2019-03-31,1.0053212024015288,0.009070086363657023
2018-04-30,11,-0.503796907287203,TDF 2019-03-31,1.0046288183518532,-0.06887192352270625
2018-05-31,10,-0.2530252290566821,TDF 2019-03-31,1.0021107681167165,-0.25064483410576777
2018-06-30,9,-0.34484151791230744,TDF 2019-03-31,1.002589658772805,0.04778819580877298
2018-07-31,8,-0.331547289178701,TDF 2019-03-31,1.00221275980871,-0.03759254454670994
2018-08-31,7,-0.23242830107211176,TDF 2019-03-31,1.0013567513116701,-0.08541185378674611
2018-09-30,6,-0.2839276936816191,TDF 2019-03-31,1.001420646632118,0.006380874784559092
2018-10-31,5,-0.3530411705300409,TDF 2019-03-31,1.001472087335585,0.005136772807696194
2018-11-30,4,-0.45050254255161803,TDF 2019-03-31,1.001502803220553,0.0030670734967649838
2018-12-31,3,-0.4415729838097171,TDF 2019-03-31,1.0011045420172449,-0.03976635931796873
2019-01-31,2,-0.39231992312383923,TDF 2019-03-31,1.000654080355865,-0.044996465651046195
2019-02-28,1,-0.36901686462074146,TDF 2019-03-31,1.0003075613411443,-0.03462925115914991
2009-04-30,120,4.078550468131889,TDF 2019-04-30,0.6650752766164642,
2009-05-31,119,4.400284429335913,TDF 2019-04-30,0.6463839905074429,-2.810401584030038
2009-06-30,118,4.192035119097427,TDF 2019-04-30,0.6621807085128676,2.4438597238498296
2009-07-31,117,3.8984300996605086,TDF 2019-04-30,0.6837951225130484,3.264126200342306
2009-08-31,116,3.822967495764306,TDF 2019-04-30,0.6910427953862859,1.0599187731262536
2009-09-30,115,3.7899726950667105,TDF 2019-04-30,0.6954433545330089,0.636799801127096
2009-10-31,114,3.8097071886774745,TDF 2019-04-30,0.6963365526076787,0.12843577681026136
2009-11-30,113,3.7168850871750108,TDF 2019-04-30,0.7046833830928623,1.1986776299371225
2009-12-31,112,3.7924977016577186,TDF 2019-04-30,0.7018985141431743,-0.39519435486972515
2010-01-31,111,3.7510713154803614,TDF 2019-04-30,0.7068236370981072,0.7016859069640852
2010-02-28,110,3.67638932075081,TDF 2019-04-30,0.7139071590761858,1.0021625772392506
2010-03-31,109,3.6200284321829086,TDF 2019-04-30,0.7197731045137009,0.8216678265428444
2010-04-30,108,3.5687252166608654,TDF 2019-04-30,0.7252888646367512,0.7663192870726855
2010-05-31,107,3.460710662394601,TDF 2019-04-30,0.7344891656941992,1.2685016282520445
2010-06-30,106,3.5915953740874764,TDF 2019-04-30,0.7281431675645543,-0.8640015981239121
2010-07-31,105,3.449438832037827,TDF 2019-04-30,0.7394667964766266,1.5551377004534446
2010-08-31,104,3.1392304046270727,TDF 2019-04-30,0.7618034965709553,3.0206495005262446
2010-09-30,103,3.245211390003356,TDF 2019-04-30,0.7568824580555479,-0.6459721617921218
2010-10-31,102,3.2723742103794393,TDF 2019-04-30,0.7571818666133758,0.03955813146959971
2010-11-30,101,3.8169838396423312,TDF 2019-04-30,0.7252326300914901,-4.219493087543699
2010-12-31,100,3.8799844085167403,TDF 2019-04-30,0.7237335103053921,-0.20670881643988354
2011-01-31,99,3.998142941536315,TDF 2019-04-30,0.7190338862506428,-0.6493583602017047
2011-02-28,98,3.973791440200252,TDF 2019-04-30,0.7228696952403609,0.5334670678345527
2011-03-31,97,4.099544495749023,TDF 2019-04-30,0.7179324129546999,-0.6830113806360834
2011-04-30,96,4.183079260303427,TDF 2019-04-30,0.7155911169712074,-0.3261164896925
2011-05-31,95,3.95515951655484,TDF 2019-04-30,0.7311645111783635,2.1762978658918573
2011-06-30,94,4.05703463524962,TDF 2019-04-30,0.7277475619895625,-0.4673297372289219
2011-07-31,93,4.1471923044107015,TDF 2019-04-30,0.7251277711459531,-0.3599862068169991
2011-08-31,92,3.5789855111576525,TDF 2019-04-30,0.7600364478238335,4.814141461264494
2011-09-30,91,3.6054487613342925,TDF 2019-04-30,0.7607783707759677,0.09761675959862957
2011-10-31,90,3.9261539181284784,TDF 2019-04-30,0.744932593023139,-2.0828375728750737
2011-11-30,89,4.5067666452381365,TDF 2019-04-30,0.7158734599729049,-3.9009077227114264
2011-12-31,88,3.848242083741297,TDF 2019-04-30,0.7541195120614365,5.342571589395027
2012-01-31,87,3.5144453112138,TDF 2019-04-30,0.7750736010331767,2.778616470811213
2012-02-29,86,3.2571085235862896,TDF 2019-04-30,0.7918161001918419,2.160117327741183
2012-03-31,85,3.279900123647105,TDF 2019-04-30,0.7926874598869633,0.11004571578050851
2012-04-30,84,3.2986135280997964,TDF 2019-04-30,0.7938165045961971,0.14243251803110488
2012-05-31,83,3.2248553625493153,TDF 2019-04-30,0.8000728476401744,0.7881346643403155
2012-06-30,82,3.381627622644852,TDF 2019-04-30,0.7936776460224959,-0.7993274158148491
2012-07-31,81,3.0870973128560464,TDF 2019-04-30,0.811899212860046,2.2958397441161624
2012-08-31,80,3.0355980378433642,TDF 2019-04-30,0.8167900429491503,0.6023937468636722
2012-09-30,79,2.8097994158553727,TDF 2019-04-30,0.8311221847481092,1.7546910522085264
2012-10-31,78,2.5234333795251724,TDF 2019-04-30,0.8487223570361926,2.1176395734662714
2012-11-30,77,2.3631522381834804,TDF 2019-04-30,0.8593013514332174,1.2464611435437518
2012-12-31,76,2.2962581225181316,TDF 2019-04-30,0.8646506892278267,0.6225217481256421
2013-01-31,75,2.433610338890273,TDF 2019-04-30,0.8589018312019315,-0.6648763596116711
2013-02-28,74,2.369110883220358,TDF 2019-04-30,0.8640754642313208,0.6023544066903823
2013-03-31,73,2.3966065068705777,TDF 2019-04-30,0.8643361161543062,0.030165411908471006
2013-04-30,72,1.8843434954704752,TDF 2019-04-30,0.8930965281377176,3.3274569286049505
2013-05-31,71,2.107048159432099,TDF 2019-04-30,0.8827908087754912,-1.153931186331651
2013-06-30,70,2.4383286810378326,TDF 2019-04-30,0.8674166610522794,-1.7415391699124136
2013-07-31,69,2.3042421148547207,TDF 2019-04-30,0.8759082582071469,0.978952507617983
2013-08-31,68,2.2206557401605025,TDF 2019-04-30,0.881758421860974,0.6678968486724257
2013-09-30,67,2.0428586170046588,TDF 2019-04-30,0.89220477343612,1.184718094679353
2013-10-31,66,1.768113723033404,TDF 2019-04-30,0.90733254365607,1.6955491239627456
2013-11-30,65,1.7098042291945263,TDF 2019-04-30,0.911544928135896,0.4642602659056404
2013-12-31,64,1.9326015396230736,TDF 2019-04-30,0.9020619486064589,-1.040319488017968
2014-01-31,63,1.5107290985612356,TDF 2019-04-30,0.9237504887056888,2.4043293404333417
2014-02-28,62,1.4448716059922462,TDF 2019-04-30,0.928066675996379,0.4672460089020244
2014-03-31,61,1.365877854548393,TDF 2019-04-30,0.9329234540933591,0.5233221084859845
2014-04-30,60,1.1981351199204955,TDF 2019-04-30,0.9418523515743489,0.9570878984564865
2014-05-31,59,1.0576613904367835,TDF 2019-04-30,0.9493272671967986,0.7936398534181147
2014-06-30,58,0.8530846007701081,TDF 2019-04-30,0.9596060701091409,1.0827459894514395
2014-07-31,57,0.7585334841241209,TDF 2019-04-30,0.9646110262622509,0.521563619594527
2014-08-31,56,0.5689177569908597,TDF 2019-04-30,0.9737998441017377,0.9525930752722486
2014-09-30,55,0.502921018052219,TDF 2019-04-30,0.9772130876664835,0.3505077132040717
2014-10-31,54,0.5134349592816831,TDF 2019-04-30,0.9771602936829621,-0.005402504754361685
2014-11-30,53,0.4171479865502361,TDF 2019-04-30,0.981744648938478,0.4691507918559892
2014-12-31,52,0.3539900410288954,TDF 2019-04-30,0.9847774834625785,0.3089229493004938
2015-01-31,51,0.2527161860781826,TDF 2019-04-30,0.9893170346507271,0.4609722769236153
2015-02-28,50,0.13909076810385912,TDF 2019-04-30,0.9942213125464314,0.49572358747828343
2015-03-31,49,0.11094325819759643,TDF 2019-04-30,0.9954800627585088,0.12660664141803393
2015-04-30,48,0.1909061423040308,TDF 2019-04-30,0.9923928363589957,-0.31012438269816067
2015-05-31,47,0.26038569705458947,TDF 2019-04-30,0.9898533879488545,-0.25589144914207734
2015-06-30,46,0.43774938028206734,TDF 2019-04-30,0.9833596136666506,-0.6560339502055037
2015-07-31,45,0.20412946814881394,TDF 2019-04-30,0.9923743687318851,0.9167302520815584
2015-08-31,44,0.2654442327047519,TDF 2019-04-30,0.9903142567146469,-0.20759423884262015
2015-09-30,43,0.17677883728948984,TDF 2019-04-30,0.9936854461199519,0.34041612371499935
2015-10-31,42,0.022177599093958555,TDF 2019-04-30,0.9992240852093948,0.5573835373225605
2015-11-30,41,-0.0815047224977441,TDF 2019-04-30,1.002788625688519,0.3567308406479483
2015-12-31,40,0.005424133908105588,TDF 2019-04-30,0.9998192118805385,-0.2961156251589646
2016-01-31,39,-0.1530332343609091,TDF 2019-04-30,1.004985968896666,0.5167691273314826
2016-02-29,38,-0.19897477494278792,TDF 2019-04-30,1.0063207600986477,0.13281689926945642
2016-03-31,37,-0.19654790209545858,TDF 2019-04-30,1.0060786273080822,-0.02406119402145417
2016-04-30,36,-0.1812175875953903,TDF 2019-04-30,1.0054513323608067,-0.06235048934036589
2016-05-31,35,-0.22995798389778876,TDF 2019-04-30,1.0067296508829382,0.12713877648657035
2016-06-30,34,-0.340437545024594,TDF 2019-04-30,1.0096924004349426,0.29429445625307005
2016-07-31,33,-0.362605473503109,TDF 2019-04-30,1.0100215330943876,0.03259731966916149
