TIME_PERIOD,Portfolio,Return,Avg_FirmSize,N_firms,Region,N_Portfolios,Portfolio_market_size,Market_return,USD_to_EUR,Prev_USD_to_EUR,Monthly_Exchange_Return,Return_EUR,Market_return_EUR,SMB_USD,MOM_USD,RF_USD,SMB_EUR,MOM_EUR,RF_EUR
2006-04-30,ME3 PRIOR2,4.49,1584.78,81,EU,25,128367.18,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,0.8811486001435611,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME3 PRIOR3,0.8,2206.42,86,US,25,189752.12,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-2.6814070351758943,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME3 PRIOR3,5.08,1642.46,71,EU,25,116614.66,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,1.4507713169019638,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME3 PRIOR4,-0.07,2128.54,89,US,25,189440.06,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-3.521359176836569,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME3 PRIOR4,7.33,1613.67,71,EU,25,114570.57,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,3.6230613384382195,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME3 PRIOR5,1.32,2078.29,134,US,25,278490.86,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-2.1793666746430773,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME3 PRIOR5,8.88,1716.7,94,EU,25,161369.80000000002,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,5.119527797718746,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR1,4.42,3858.78,64,EU,25,246961.92,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,0.8135662439180038,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR1,-0.19,4689.48,49,US,25,229784.52,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-3.6372146446518343,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME4 PRIOR2,1.59,5033.09,72,US,25,362382.48,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-1.9186918720587158,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME4 PRIOR2,5.67,4092.78,64,EU,25,261937.92,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,2.0203940336603523,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR3,5.79,4214.0,61,EU,25,257054.0,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,2.136249501475632,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR3,-0.14,4822.09,77,US,25,371300.93,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-3.5889415330621404,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME4 PRIOR4,2.39,5034.83,75,US,25,377612.25,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-1.1463220866235986,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME4 PRIOR4,6.15,3992.34,71,EU,25,283456.14,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,2.4838159049214283,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR5,9.25,4072.66,80,EU,25,325812.8,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,5.476748823482481,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME4 PRIOR5,2.04,4848.01,94,US,25,455712.94,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-1.4842338677514562,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME5 PRIOR2,4.8,37090.01,71,EU,25,2633390.71,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,1.1804418919996778,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME5 PRIOR2,1.55,41720.97,71,US,25,2962188.87,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-1.957310361330471,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME5 PRIOR3,1.63,39219.0,85,US,25,3333615.0,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-1.8800733827869607,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,ME5 PRIOR3,5.06,26680.1,75,EU,25,2001007.5,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,1.4314620722660862,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME5 PRIOR4,5.11,24093.42,73,EU,25,1758819.66,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,1.4797351838557802,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,ME5 PRIOR4,0.75,27627.47,83,US,25,2293080.0100000002,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-2.7296801467655882,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,SMALL HiPRIOR,9.77,97.75,651,EU,25,63635.25,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,5.978789184015298,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-04-30,SMALL HiPRIOR,-0.02,277.92,547,US,25,152022.24000000002,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-3.473086065246875,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,SMALL LoPRIOR,0.14,157.51,845,US,25,133095.94999999998,1.0838440699855467,0.7976389885937625,0.8261731658955718,0.96546223179389,-3.3186121081598543,-2.4073663058861854,-0.9799999999999999,0.6,0.36,-0.9461529871580105,0.5792773390763344,0.22916725050786324
2006-04-30,SMALL LoPRIOR,5.56,63.38,2059,EU,25,130499.42,5.555874225338387,0.7976389885937625,0.8261731658955718,0.96546223179389,1.9141931881630256,1.9102099085503426,1.2733333333333334,2.9450000000000003,0.36,1.229355241817553,2.8432862726330157,0.22916725050786324
2006-05-31,BIG HiPRIOR,-5.86,22490.12,49,US,25,1102015.88,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-8.281537146409704,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,BIG HiPRIOR,-5.15,17113.81,44,EU,25,753007.64,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.5898002797637645,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,BIG LoPRIOR,-0.53,25971.4,77,EU,25,1999797.8,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-3.088639260180301,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,BIG LoPRIOR,-1.22,38783.73,57,US,25,2210672.6100000003,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-3.7608905812869153,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME1 PRIOR2,-4.19,105.13,482,EU,25,50672.659999999996,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.654494093876281,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME1 PRIOR2,-4.0,190.03,415,US,25,78862.45,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.469381411252726,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME1 PRIOR3,-4.21,109.64,416,EU,25,45610.24,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.673979639415606,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME1 PRIOR3,-3.66,241.07,414,US,25,99802.98,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.13812713708424,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME1 PRIOR4,-4.85,258.91,431,US,25,111590.21,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.297517096673914,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME1 PRIOR4,-3.37,109.82,346,EU,25,37997.72,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.8555867267640735,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR1,-2.4,645.02,196,EU,25,126423.92,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-4.910537768106948,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR1,-3.05,1072.98,94,US,25,100860.12,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.543817998134912,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME2 PRIOR2,-4.13,1074.5,77,US,25,82736.5,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.596037457258319,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME2 PRIOR2,-1.84,645.96,113,EU,25,72993.48000000001,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-4.364942493005913,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR3,-4.01,1118.92,98,US,25,109654.16,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.479124184022396,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME2 PRIOR3,-4.86,644.27,115,EU,25,74091.05,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.307259869443584,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR4,-5.15,1058.17,123,US,25,130154.91,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.5898002797637645,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME2 PRIOR4,-3.68,656.66,115,EU,25,75515.9,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.157612682623579,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR5,-6.52,680.5,163,EU,25,110921.5,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-8.924560149207338,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME2 PRIOR5,-7.14,1077.4,165,US,25,177771.00000000003,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-9.528612060926335,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR1,-3.73,1589.43,91,EU,25,144638.13,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.206326546471885,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME3 PRIOR1,-3.52,2101.17,53,US,25,111362.01000000001,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.001728318308992,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR2,-3.19,1699.97,75,EU,25,127497.75,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.680216816910175,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME3 PRIOR2,-2.52,2227.58,80,US,25,178206.4,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.0274510413428715,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR3,-3.44,1611.26,76,EU,25,122455.76,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.923786136151705,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME3 PRIOR3,-2.77,2189.46,76,US,25,166398.96,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.2710203605844015,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR4,-4.21,2166.8,87,US,25,188511.6,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.673979639415606,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR4,-4.05,1685.97,74,EU,25,124761.78,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.518095275101032,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME3 PRIOR5,-8.02,2093.53,137,US,25,286813.61000000004,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-10.385976064656518,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME3 PRIOR5,-5.81,1768.63,100,EU,25,176863.0,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-8.232823282561398,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME4 PRIOR1,-1.48,3989.84,62,EU,25,247370.08000000002,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-4.014202673298115,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME4 PRIOR1,-1.77,4743.56,53,US,25,251408.68000000002,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-4.296743083618281,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME4 PRIOR2,-1.92,4411.41,60,EU,25,264684.6,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-4.442884675163199,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME4 PRIOR2,-3.34,4785.55,73,US,25,349345.15,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.826358408455093,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME4 PRIOR3,-3.6,4071.38,69,EU,25,280925.22000000003,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.079670500466278,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME4 PRIOR3,-2.76,5001.5,79,US,25,395118.5,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.261277587814746,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME4 PRIOR4,-2.92,4965.7,76,US,25,377393.2,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.4171619521293195,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME4 PRIOR4,-4.57,4365.83,65,EU,25,283778.95,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.0247194591234035,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME4 PRIOR5,-7.28,5138.59,85,US,25,436780.15,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-9.665010879701597,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME4 PRIOR5,-5.18,4416.26,81,EU,25,357717.06,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.619028598072745,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME5 PRIOR2,-2.95,33637.78,72,EU,25,2421920.16,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.4463902704383,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME5 PRIOR2,-1.39,44406.11,81,US,25,3596894.91,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-3.9265177183711586,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME5 PRIOR3,-4.05,28408.81,79,EU,25,2244295.99,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.518095275101032,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME5 PRIOR3,-3.14,34544.78,82,US,25,2832671.96,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.631502953061869,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,ME5 PRIOR4,-3.69,22948.46,70,EU,25,1606392.2,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.167355455393235,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,ME5 PRIOR4,-4.24,25888.69,64,US,25,1656876.16,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-6.703207957724587,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,SMALL HiPRIOR,-6.13,96.88,619,EU,25,59968.719999999994,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-8.544592011190545,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,SMALL HiPRIOR,-8.15,284.31,581,US,25,165184.11000000002,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-10.512632110662125,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-05-31,SMALL LoPRIOR,-3.3,65.3,2063,EU,25,134713.9,-3.196212208674115,0.777121541809139,0.7976389885937625,0.9742772769661174,-5.787387317376442,-5.686269230661125,-0.5766666666666667,-2.8600000000000008,0.43,-0.5618332297171236,-2.786433012123098,0.2423595580385256
2006-05-31,SMALL LoPRIOR,-4.88,149.93,812,US,25,121743.16,-3.1102338168087886,0.777121541809139,0.7976389885937625,0.9742772769661174,-7.326745414982909,-5.602502437156659,-1.8599999999999994,-3.665,0.43,-1.8121557351569821,-3.5707262200808216,0.2423595580385256
2006-06-30,BIG HiPRIOR,0.71,22936.98,49,US,25,1123912.02,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.9378809093054201,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,BIG HiPRIOR,-0.36,16468.23,44,EU,25,724602.12,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,0.8548352080547374,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,BIG LoPRIOR,0.96,27695.47,76,EU,25,2104855.72,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,2.190928970345297,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,BIG LoPRIOR,-0.17,37866.63,42,US,25,1590398.46,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.0471517344450518,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME1 PRIOR2,-1.76,87.16,488,EU,25,42534.08,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,-0.5622339337685958,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME1 PRIOR2,-0.65,189.72,448,US,25,84994.56,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,0.5612994572484808,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME1 PRIOR3,-0.85,105.78,391,EU,25,41359.98,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,0.3588610084165822,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME1 PRIOR3,0.52,218.39,355,US,25,77528.45,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.74556438291512,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME1 PRIOR4,-1.29,104.77,464,EU,25,48613.28,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,-0.08650357901362327,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME1 PRIOR4,0.33,232.89,450,US,25,104800.5,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.5532478565248056,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR1,-1.09,602.16,193,EU,25,116216.87999999999,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,0.1159348698182896,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME2 PRIOR1,-3.65,1013.76,99,US,25,100362.24,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,-2.4752772752300842,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR2,-1.45,1044.2,93,US,25,97110.6,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,-0.2484543380791422,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR2,-0.85,612.6,106,EU,25,64935.600000000006,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,0.3588610084165822,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME2 PRIOR3,0.54,1021.89,88,US,25,89926.31999999999,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.765808227798317,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR3,-0.83,633.26,105,EU,25,66492.3,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,0.37910485329976495,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME2 PRIOR4,0.08,1020.7,120,US,25,122484.0,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,1.3001997954849287,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR4,-1.87,612.15,119,EU,25,72845.84999999999,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,-0.6735750806261365,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
2006-06-30,ME2 PRIOR5,-1.23,1010.92,164,US,25,165790.88,0.061588608501321,0.7865963973884998,0.777121541809139,1.0121922441595217,-0.025772044364046565,1.2815639278057915,-1.0333333333333332,1.5499999999999998,0.4,-1.0459319856315024,1.5688979784472679,0.2457641709386078
2006-06-30,ME2 PRIOR5,-3.91,647.22,188,EU,25,121677.36,0.17605386214239382,0.7865963973884998,0.777121541809139,1.0121922441595217,-2.7384472587115596,1.397424769767028,-1.4966666666666666,-1.21,0.4,-1.5149143920920853,-1.2247526154330188,0.2457641709386078
