TIME_PERIOD,Portfolio,Return,Avg_FirmSize,N_firms,Region,N_Portfolios,Portfolio_market_size,Market_return,USD_to_EUR,Monthly_Exchange_Return,Return_EUR,SMB_USD,MOM_USD,RF_USD,SMB_EUR,MOM_EUR,RF_EUR
2018-09-30,ME3 PRIOR1,-1.59,2416.81,86,EU,25,207845.66,0.27451175535133754,0.8638562543192813,0.9777125086385624,-1.5545628887353142,,,,,,
2018-09-30,ME3 PRIOR1,-2.8,3317.94,83,US,25,275389.02,0.24551317019618762,0.8638562543192813,0.9777125086385624,-2.7375950241879745,,,,,,
2018-09-30,ME3 PRIOR2,-1.46,3586.55,88,US,25,315616.4,0.24551317019618762,0.8638562543192813,0.9777125086385624,-1.427460262612301,,,,,,
2018-09-30,ME3 PRIOR2,-0.63,2279.53,66,EU,25,150448.98,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.6159588804422943,,,,,,
2018-09-30,ME3 PRIOR3,-0.97,2393.83,69,EU,25,165174.27,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.9483811333794055,,,,,,
2018-09-30,ME3 PRIOR3,-3.08,3389.87,91,US,25,308478.17,0.24551317019618762,0.8638562543192813,0.9777125086385624,-3.0113545266067723,,,,,,
2018-09-30,ME3 PRIOR4,-0.82,2313.96,64,EU,25,148093.44,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.8017242570836212,,,,,,
2018-09-30,ME3 PRIOR4,-2.19,3355.7,82,US,25,275167.39999999997,0.24551317019618762,0.8638562543192813,0.9777125086385624,-2.1411903939184516,,,,,,
2018-09-30,ME3 PRIOR5,-0.06,2347.24,69,EU,25,161959.56,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.05866275051831374,,,,,,
2018-09-30,ME3 PRIOR5,-4.15,3522.09,97,US,25,341642.73000000004,0.24551317019618762,0.8638562543192813,0.9777125086385624,-4.057506910850035,,,,,,
2018-09-30,ME4 PRIOR1,-0.14,5640.5,65,EU,25,366632.5,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.13687975120939874,,,,,,
2018-09-30,ME4 PRIOR1,-1.41,7839.61,53,US,25,415499.32999999996,0.24551317019618762,0.8638562543192813,0.9777125086385624,-1.3785746371803729,,,,,,
2018-09-30,ME4 PRIOR2,-0.26,5561.93,49,EU,25,272534.57,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.25420525224602625,,,,,,
2018-09-30,ME4 PRIOR2,0.39,8884.47,63,US,25,559721.61,0.24551317019618762,0.8638562543192813,0.9777125086385624,0.38130787836903934,,,,,,
2018-09-30,ME4 PRIOR3,-1.8,5561.81,71,EU,25,394888.51,0.27451175535133754,0.8638562543192813,0.9777125086385624,-1.7598825155494124,,,,,,
2018-09-30,ME4 PRIOR3,-1.31,8644.13,73,US,25,631021.49,0.24551317019618762,0.8638562543192813,0.9777125086385624,-1.280803386316517,,,,,,
2018-09-30,ME4 PRIOR4,-0.57,8651.61,97,US,25,839206.17,0.24551317019618762,0.8638562543192813,0.9777125086385624,-0.5572961299239805,,,,,,
2018-09-30,ME4 PRIOR4,-1.92,5494.66,63,EU,25,346163.58,0.27451175535133754,0.8638562543192813,0.9777125086385624,-1.8772080165860396,,,,,,
2018-09-30,ME4 PRIOR5,1.31,8635.25,70,US,25,604467.5,0.24551317019618762,0.8638562543192813,0.9777125086385624,1.280803386316517,,,,,,
2018-09-30,ME4 PRIOR5,-1.49,5515.83,63,EU,25,347497.29,0.27451175535133754,0.8638562543192813,0.9777125086385624,-1.456791637871458,,,,,,
2018-09-30,ME5 PRIOR2,1.14,67057.01,79,US,25,5297503.79,0.24551317019618762,0.8638562543192813,0.9777125086385624,1.114592259847961,,,,,,
2018-09-30,ME5 PRIOR2,0.01,38373.14,82,EU,25,3146597.48,0.27451175535133754,0.8638562543192813,0.9777125086385624,0.009777125086385624,,,,,,
2018-09-30,ME5 PRIOR3,0.0,65932.66,84,US,25,5538343.44,0.24551317019618762,0.8638562543192813,0.9777125086385624,0.0,,,,,,
2018-09-30,ME5 PRIOR3,0.57,32414.18,55,EU,25,1782779.9,0.27451175535133754,0.8638562543192813,0.9777125086385624,0.5572961299239805,,,,,,
2018-09-30,ME5 PRIOR4,0.27,69826.33,83,US,25,5795585.390000001,0.24551317019618762,0.8638562543192813,0.9777125086385624,0.26398237733241187,,,,,,
2018-09-30,ME5 PRIOR4,0.95,24165.82,68,EU,25,1643275.76,0.27451175535133754,0.8638562543192813,0.9777125086385624,0.9288268832066342,,,,,,
2018-09-30,SMALL HiPRIOR,-4.29,324.79,284,US,25,92240.36,0.24551317019618762,0.8638562543192813,0.9777125086385624,-4.194386662059433,,,,,,
2018-09-30,SMALL HiPRIOR,-0.11,119.9,699,EU,25,83810.1,0.27451175535133754,0.8638562543192813,0.9777125086385624,-0.10754837595024186,,,,,,
2018-09-30,SMALL LoPRIOR,-2.22,89.29,1659,EU,25,148132.11000000002,0.27451175535133754,0.8638562543192813,0.9777125086385624,-2.1705217691776086,,,,,,
2018-09-30,SMALL LoPRIOR,-2.34,178.5,624,US,25,111384.0,0.24551317019618762,0.8638562543192813,0.9777125086385624,-2.287847270214236,,,,,,
2018-10-31,BIG HiPRIOR,-10.06,90213.03,70,US,25,6314912.1,-7.411675760652434,0.8835483300936562,1.003622548153384,-10.096442834423044,,,,,,
2018-10-31,BIG HiPRIOR,-11.01,27060.72,61,EU,25,1650703.9200000002,-8.28938483785038,0.8835483300936562,1.003622548153384,-11.049884255168758,,,,,,
2018-10-31,BIG LoPRIOR,-5.33,41998.5,30,US,25,1259955.0,-7.411675760652434,0.8835483300936562,1.003622548153384,-5.349308181657537,,,,,,
2018-10-31,BIG LoPRIOR,-10.01,33756.66,59,EU,25,1991642.9400000002,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.046261707015374,,,,,,
2018-10-31,ME1 PRIOR2,-9.29,270.84,252,US,25,68251.68,-7.411675760652434,0.8835483300936562,1.003622548153384,-9.323653472344937,,,,,,
2018-10-31,ME1 PRIOR2,-8.8,113.31,553,EU,25,62660.43,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.83187842374978,,,,,,
2018-10-31,ME1 PRIOR3,-8.61,130.58,466,EU,25,60850.280000000006,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.641190139600637,,,,,,
2018-10-31,ME1 PRIOR3,-8.78,305.96,218,US,25,66699.28,-7.411675760652434,0.8835483300936562,1.003622548153384,-8.811805972786711,,,,,,
2018-10-31,ME1 PRIOR4,-10.29,132.9,424,EU,25,56349.600000000006,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.32727602049832,,,,,,
2018-10-31,ME1 PRIOR4,-9.3,310.21,193,US,25,59870.53,-7.411675760652434,0.8835483300936562,1.003622548153384,-9.333689697826472,,,,,,
2018-10-31,ME2 PRIOR1,-12.58,1496.72,113,US,25,169129.36000000002,-7.411675760652434,0.8835483300936562,1.003622548153384,-12.625571655769571,,,,,,
2018-10-31,ME2 PRIOR1,-9.51,1007.32,173,EU,25,174266.36000000002,-8.28938483785038,0.8835483300936562,1.003622548153384,-9.544450432938682,,,,,,
2018-10-31,ME2 PRIOR2,-10.28,1417.92,95,US,25,134702.4,-7.411675760652434,0.8835483300936562,1.003622548153384,-10.317239795016787,,,,,,
2018-10-31,ME2 PRIOR2,-7.2,968.9,114,EU,25,110454.59999999999,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.2260823467043656,,,,,,
2018-10-31,ME2 PRIOR3,-8.6,1473.62,104,US,25,153256.47999999998,-7.411675760652434,0.8835483300936562,1.003622548153384,-8.631153914119102,,,,,,
2018-10-31,ME2 PRIOR3,-7.84,906.55,97,EU,25,87935.34999999999,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.868400777522531,,,,,,
2018-10-31,ME2 PRIOR4,-7.43,970.08,94,EU,25,91187.52,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.456915532779643,,,,,,
2018-10-31,ME2 PRIOR4,-11.18,1431.06,104,US,25,148830.24,-7.411675760652434,0.8835483300936562,1.003622548153384,-11.220500088354834,,,,,,
2018-10-31,ME2 PRIOR5,-13.16,1416.2,164,US,25,232256.80000000002,-7.411675760652434,0.8835483300936562,1.003622548153384,-13.207672733698534,,,,,,
2018-10-31,ME2 PRIOR5,-16.12,969.61,92,EU,25,89204.12,-8.28938483785038,0.8835483300936562,1.003622548153384,-16.178395476232552,,,,,,
2018-10-31,ME3 PRIOR1,-8.93,2396.15,73,EU,25,174918.95,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.962349355009719,,,,,,
2018-10-31,ME3 PRIOR1,-10.07,3170.32,59,US,25,187048.88,-7.411675760652434,0.8835483300936562,1.003622548153384,-10.106479059904578,,,,,,
2018-10-31,ME3 PRIOR2,-10.31,2444.05,66,EU,25,161307.30000000002,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.34734847146139,,,,,,
2018-10-31,ME3 PRIOR2,-9.55,3425.11,90,US,25,308259.9,-7.411675760652434,0.8835483300936562,1.003622548153384,-9.584595334864819,,,,,,
2018-10-31,ME3 PRIOR3,-8.74,2382.26,70,EU,25,166758.2,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.771661070860576,,,,,,
2018-10-31,ME3 PRIOR3,-8.29,3384.17,80,US,25,270733.6,-7.411675760652434,0.8835483300936562,1.003622548153384,-8.320030924191553,,,,,,
2018-10-31,ME3 PRIOR4,-10.21,3298.96,83,US,25,273813.68,-7.411675760652434,0.8835483300936562,1.003622548153384,-10.246986216646052,,,,,,
2018-10-31,ME3 PRIOR4,-8.68,2229.63,80,EU,25,178370.40000000002,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.711443717971374,,,,,,
2018-10-31,ME3 PRIOR5,-11.86,3312.3,114,US,25,377602.2,-7.411675760652434,0.8835483300936562,1.003622548153384,-11.902963421099134,,,,,,
2018-10-31,ME3 PRIOR5,-10.01,2431.57,63,EU,25,153188.91,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.046261707015374,,,,,,
2018-10-31,ME4 PRIOR1,-8.47,5552.49,65,EU,25,360911.85,-8.28938483785038,0.8835483300936562,1.003622548153384,-8.500682982859164,,,,,,
2018-10-31,ME4 PRIOR1,-9.96,7875.76,44,US,25,346533.44,-7.411675760652434,0.8835483300936562,1.003622548153384,-9.996080579607705,,,,,,
2018-10-31,ME4 PRIOR2,-9.19,5698.39,57,EU,25,324808.23000000004,-8.28938483785038,0.8835483300936562,1.003622548153384,-9.2232912175296,,,,,,
2018-10-31,ME4 PRIOR2,-8.49,8267.87,72,US,25,595286.64,-7.411675760652434,0.8835483300936562,1.003622548153384,-8.52075543382223,,,,,,
2018-10-31,ME4 PRIOR3,-9.01,5914.04,55,EU,25,325272.2,-8.28938483785038,0.8835483300936562,1.003622548153384,-9.04263915886199,,,,,,
2018-10-31,ME4 PRIOR3,-8.89,8417.09,79,US,25,664950.11,-7.411675760652434,0.8835483300936562,1.003622548153384,-8.922204453083584,,,,,,
2018-10-31,ME4 PRIOR4,-7.81,8880.6,76,US,25,674925.6,-7.411675760652434,0.8835483300936562,1.003622548153384,-7.838292101077929,,,,,,
2018-10-31,ME4 PRIOR4,-7.89,5586.53,64,EU,25,357537.92,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.9185819049302,,,,,,
2018-10-31,ME4 PRIOR5,-11.58,8664.2,96,US,25,831763.2000000001,-7.411675760652434,0.8835483300936562,1.003622548153384,-11.621949107616187,,,,,,
2018-10-31,ME4 PRIOR5,-10.72,5809.69,63,EU,25,366010.47,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.758833716204277,,,,,,
2018-10-31,ME5 PRIOR2,-7.48,31062.36,70,EU,25,2174365.2,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.507096660187313,,,,,,
2018-10-31,ME5 PRIOR2,-5.57,66879.14,76,US,25,5082814.64,-7.411675760652434,0.8835483300936562,1.003622548153384,-5.590177593214349,,,,,,
2018-10-31,ME5 PRIOR3,-4.97,38006.51,70,EU,25,2660455.7,-8.28938483785038,0.8835483300936562,1.003622548153384,-4.988004064322318,,,,,,
2018-10-31,ME5 PRIOR3,-4.59,58193.36,81,US,25,4713662.16,-7.411675760652434,0.8835483300936562,1.003622548153384,-4.606627496024033,,,,,,
2018-10-31,ME5 PRIOR4,-6.41,68538.2,91,US,25,6236976.2,-7.411675760652434,0.8835483300936562,1.003622548153384,-6.433220533663191,,,,,,
2018-10-31,ME5 PRIOR4,-7.89,36874.73,65,EU,25,2396857.45,-8.28938483785038,0.8835483300936562,1.003622548153384,-7.9185819049302,,,,,,
2018-10-31,SMALL HiPRIOR,-10.08,125.12,676,EU,25,84581.12000000001,-8.28938483785038,0.8835483300936562,1.003622548153384,-10.116515285386111,,,,,,
2018-10-31,SMALL HiPRIOR,-11.06,293.37,274,US,25,80383.38,-7.411675760652434,0.8835483300936562,1.003622548153384,-11.100065382576428,,,,,,
2018-10-31,SMALL LoPRIOR,-11.64,88.28,1543,EU,25,136216.04,-8.28938483785038,0.8835483300936562,1.003622548153384,-11.68216646050539,,,,,,
2018-10-31,SMALL LoPRIOR,-14.11,180.22,629,US,25,113358.38,-7.411675760652434,0.8835483300936562,1.003622548153384,-14.161114154444249,,,,,,
2018-11-30,BIG HiPRIOR,1.95,67746.98,75,US,25,5081023.5,1.889390683065021,0.8803591865481117,1.008011268597588,1.9656219737652965,,,,,,
2018-11-30,BIG HiPRIOR,-4.45,25310.79,61,EU,25,1543958.19,-1.115572032304458,0.8803591865481117,1.008011268597588,-4.4856501452592665,,,,,,
2018-11-30,BIG LoPRIOR,-3.11,35881.17,23,US,25,825266.9099999999,1.889390683065021,0.8803591865481117,1.008011268597588,-3.134915045338498,,,,,,
2018-11-30,BIG LoPRIOR,1.13,30936.1,54,EU,25,1670549.4,-1.115572032304458,0.8803591865481117,1.008011268597588,1.1390527335152743,,,,,,
2018-11-30,ME1 PRIOR2,-0.18,253.86,259,US,25,65749.74,1.889390683065021,0.8803591865481117,1.008011268597588,-0.18144202834756581,,,,,,
2018-11-30,ME1 PRIOR2,-1.06,123.11,467,EU,25,57492.37,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.0684919447134433,,,,,,
2018-11-30,ME1 PRIOR3,-2.62,111.53,544,EU,25,60672.32,-1.115572032304458,0.8803591865481117,1.008011268597588,-2.6409895237256804,,,,,,
2018-11-30,ME1 PRIOR3,-0.03,268.61,225,US,25,60437.25,1.889390683065021,0.8803591865481117,1.008011268597588,-0.030240338057927637,,,,,,
2018-11-30,ME1 PRIOR4,-2.28,115.23,451,EU,25,51968.73,-1.115572032304458,0.8803591865481117,1.008011268597588,-2.2982656924025004,,,,,,
2018-11-30,ME1 PRIOR4,0.73,262.04,187,US,25,49001.48,1.889390683065021,0.8803591865481117,1.008011268597588,0.7358482260762392,,,,,,
2018-11-30,ME2 PRIOR1,-1.59,914.81,163,EU,25,149114.03,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.602737917070165,,,,,,
2018-11-30,ME2 PRIOR1,3.68,1279.15,106,US,25,135589.90000000002,1.889390683065021,0.8803591865481117,1.008011268597588,3.7094814684391237,,,,,,
2018-11-30,ME2 PRIOR2,1.73,1263.73,98,US,25,123845.54000000001,1.889390683065021,0.8803591865481117,1.008011268597588,1.743859494673827,,,,,,
2018-11-30,ME2 PRIOR2,-3.14,917.52,105,EU,25,96339.59999999999,-1.115572032304458,0.8803591865481117,1.008011268597588,-3.165155383396426,,,,,,
2018-11-30,ME2 PRIOR3,0.98,1259.1,108,US,25,135982.8,1.889390683065021,0.8803591865481117,1.008011268597588,0.9878510432256362,,,,,,
2018-11-30,ME2 PRIOR3,-1.17,841.39,98,EU,25,82456.22,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.179373184259178,,,,,,
2018-11-30,ME2 PRIOR4,-2.32,906.64,96,EU,25,87037.44,-1.115572032304458,0.8803591865481117,1.008011268597588,-2.338586143146404,,,,,,
2018-11-30,ME2 PRIOR4,1.28,1284.17,87,US,25,111722.79000000001,1.889390683065021,0.8803591865481117,1.008011268597588,1.2902544238049125,,,,,,
2018-11-30,ME2 PRIOR5,0.44,1271.85,167,US,25,212398.94999999998,1.889390683065021,0.8803591865481117,1.008011268597588,0.4435249581829387,,,,,,
2018-11-30,ME2 PRIOR5,-3.4,881.92,110,EU,25,97011.2,-1.115572032304458,0.8803591865481117,1.008011268597588,-3.4272383132317987,,,,,,
2018-11-30,ME3 PRIOR1,-1.79,2177.56,97,EU,25,211223.32,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.8043401707896825,,,,,,
2018-11-30,ME3 PRIOR1,5.45,2825.62,61,US,25,172362.82,1.889390683065021,0.8803591865481117,1.008011268597588,5.493661413856854,,,,,,
2018-11-30,ME3 PRIOR2,3.14,3098.23,103,US,25,319117.69,1.889390683065021,0.8803591865481117,1.008011268597588,3.165155383396426,,,,,,
2018-11-30,ME3 PRIOR2,-1.05,2283.88,52,EU,25,118761.76000000001,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.0584118320274674,,,,,,
2018-11-30,ME3 PRIOR3,-4.09,2140.36,75,EU,25,160527.0,-1.115572032304458,0.8803591865481117,1.008011268597588,-4.122766088564134,,,,,,
2018-11-30,ME3 PRIOR3,2.22,3011.21,91,US,25,274020.11,1.889390683065021,0.8803591865481117,1.008011268597588,2.2377850162866455,,,,,,
2018-11-30,ME3 PRIOR4,2.05,2965.87,79,US,25,234303.72999999998,1.889390683065021,0.8803591865481117,1.008011268597588,2.0664231006250553,,,,,,
2018-11-30,ME3 PRIOR4,-1.83,2157.5,63,EU,25,135922.5,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.844660621533586,,,,,,
2018-11-30,ME3 PRIOR5,-4.66,2237.27,67,EU,25,149897.09,-1.115572032304458,0.8803591865481117,1.008011268597588,-4.69733251166476,,,,,,
2018-11-30,ME3 PRIOR5,-1.93,2986.71,99,US,25,295684.29,1.889390683065021,0.8803591865481117,1.008011268597588,-1.9454617483933447,,,,,,
2018-11-30,ME4 PRIOR1,0.39,5531.39,65,EU,25,359540.35000000003,-1.115572032304458,0.8803591865481117,1.008011268597588,0.3931243947530593,,,,,,
2018-11-30,ME4 PRIOR1,4.7,7341.27,52,US,25,381746.04000000004,1.889390683065021,0.8803591865481117,1.008011268597588,4.737652962408664,,,,,,
2018-11-30,ME4 PRIOR2,3.3,7189.19,57,US,25,409783.82999999996,1.889390683065021,0.8803591865481117,1.008011268597588,3.32643718637204,,,,,,
2018-11-30,ME4 PRIOR2,-2.57,4983.79,59,EU,25,294043.61,-1.115572032304458,0.8803591865481117,1.008011268597588,-2.590588960295801,,,,,,
2018-11-30,ME4 PRIOR3,2.23,7578.1,80,US,25,606248.0,1.889390683065021,0.8803591865481117,1.008011268597588,2.247865128972621,,,,,,
2018-11-30,ME4 PRIOR3,-3.07,5313.51,58,EU,25,308183.58,-1.115572032304458,0.8803591865481117,1.008011268597588,-3.0945945945945947,,,,,,
2018-11-30,ME4 PRIOR4,-1.39,5144.76,59,EU,25,303540.84,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.401135663350647,,,,,,
2018-11-30,ME4 PRIOR4,3.69,7842.05,79,US,25,619521.9500000001,1.889390683065021,0.8803591865481117,1.008011268597588,3.7195615811250993,,,,,,
2018-11-30,ME4 PRIOR5,0.32,8025.6,92,US,25,738355.2000000001,1.889390683065021,0.8803591865481117,1.008011268597588,0.3225636059512281,,,,,,
2018-11-30,ME4 PRIOR5,-5.61,5139.55,63,EU,25,323791.65,-1.115572032304458,0.8803591865481117,1.008011268597588,-5.654943216832469,,,,,,
2018-11-30,ME5 PRIOR2,2.58,53929.37,82,US,25,4422208.34,1.889390683065021,0.8803591865481117,1.008011268597588,2.600669072981777,,,,,,
2018-11-30,ME5 PRIOR2,-0.48,28749.44,75,EU,25,2156208.0,-1.115572032304458,0.8803591865481117,1.008011268597588,-0.4838454089268422,,,,,,
2018-11-30,ME5 PRIOR3,4.56,72111.34,79,US,25,5696795.859999999,1.889390683065021,0.8803591865481117,1.008011268597588,4.596531384805001,,,,,,
2018-11-30,ME5 PRIOR3,1.05,30005.24,65,EU,25,1950340.6,-1.115572032304458,0.8803591865481117,1.008011268597588,1.0584118320274674,,,,,,
2018-11-30,ME5 PRIOR4,-0.63,65022.41,91,US,25,5917039.3100000005,1.889390683065021,0.8803591865481117,1.008011268597588,-0.6350470992164804,,,,,,
2018-11-30,ME5 PRIOR4,-1.11,38636.64,68,EU,25,2627291.52,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.1188925081433228,,,,,,
2018-11-30,SMALL HiPRIOR,-3.53,264.19,292,US,25,77143.48,1.889390683065021,0.8803591865481117,1.008011268597588,-3.558279778149485,,,,,,
2018-11-30,SMALL HiPRIOR,-1.55,112.33,695,EU,25,78069.35,-1.115572032304458,0.8803591865481117,1.008011268597588,-1.5624174663262613,,,,,,
2018-11-30,SMALL LoPRIOR,-2.47,79.99,1521,EU,25,121664.79,-1.115572032304458,0.8803591865481117,1.008011268597588,-2.4897878334360426,,,,,,
2018-11-30,SMALL LoPRIOR,-1.8,161.99,611,US,25,98975.89,1.889390683065021,0.8803591865481117,1.008011268597588,-1.8144202834756584,,,,,,
2018-12-31,BIG HiPRIOR,-3.12,26031.32,56,EU,25,1457753.92,-4.400604720978612,0.8733624454148472,1.0033187772925765,-3.1303545851528387,,,,,,
2018-12-31,BIG HiPRIOR,-8.46,82113.65,83,US,25,6815432.949999999,-9.340139408313519,0.8733624454148472,1.0033187772925765,-8.488076855895198,,,,,,
2018-12-31,BIG LoPRIOR,-8.43,28602.79,51,EU,25,1458742.29,-4.400604720978612,0.8733624454148472,1.0033187772925765,-8.45797729257642,,,,,,
2018-12-31,BIG LoPRIOR,-9.96,27676.25,16,US,25,442820.0,-9.340139408313519,0.8733624454148472,1.0033187772925765,-9.993055021834062,,,,,,
2018-12-31,ME1 PRIOR2,-12.52,251.91,262,US,25,66000.42,-9.340139408313519,0.8733624454148472,1.0033187772925765,-12.561551091703057,,,,,,
2018-12-31,ME1 PRIOR2,-3.8,114.89,532,EU,25,61121.48,-4.400604720978612,0.8733624454148472,1.0033187772925765,-3.8126113537117905,,,,,,
2018-12-31,ME1 PRIOR3,-1.73,115.47,539,EU,25,62238.33,-4.400604720978612,0.8733624454148472,1.0033187772925765,-1.7357414847161572,,,,,,
2018-12-31,ME1 PRIOR3,-10.27,258.43,217,US,25,56079.310000000005,-9.340139408313519,0.8733624454148472,1.0033187772925765,-10.30408384279476,,,,,,
2018-12-31,ME1 PRIOR4,-10.86,213.56,196,US,25,41857.76,-9.340139408313519,0.8733624454148472,1.0033187772925765,-10.89604192139738,,,,,,
2018-12-31,ME1 PRIOR4,-1.7,108.85,459,EU,25,49962.149999999994,-4.400604720978612,0.8733624454148472,1.0033187772925765,-1.70564192139738,,,,,,
2018-12-31,ME2 PRIOR1,-7.28,883.75,160,EU,25,141400.0,-4.400604720978612,0.8733624454148472,1.0033187772925765,-7.304160698689957,,,,,,
2018-12-31,ME2 PRIOR1,-13.55,1244.75,114,US,25,141901.5,-9.340139408313519,0.8733624454148472,1.0033187772925765,-13.594969432314413,,,,,,
2018-12-31,ME2 PRIOR2,-12.61,1280.23,108,US,25,138264.84,-9.340139408313519,0.8733624454148472,1.0033187772925765,-12.651849781659388,,,,,,
2018-12-31,ME2 PRIOR2,-5.26,927.97,108,EU,25,100220.76000000001,-4.400604720978612,0.8733624454148472,1.0033187772925765,-5.2774567685589515,,,,,,
2018-12-31,ME2 PRIOR3,-12.57,1282.18,95,US,25,121807.1,-9.340139408313519,0.8733624454148472,1.0033187772925765,-12.611717030567686,,,,,,
2018-12-31,ME2 PRIOR3,-4.42,865.08,105,EU,25,90833.40000000001,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.434668995633188,,,,,,
2018-12-31,ME2 PRIOR4,-4.29,843.84,84,EU,25,70882.56,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.3042375545851534,,,,,,
2018-12-31,ME2 PRIOR4,-9.6,1240.92,103,US,25,127814.76000000001,-9.340139408313519,0.8733624454148472,1.0033187772925765,-9.631860262008734,,,,,,
2018-12-31,ME2 PRIOR5,-6.03,868.76,122,EU,25,105988.72,-4.400604720978612,0.8733624454148472,1.0033187772925765,-6.0500122270742365,,,,,,
2018-12-31,ME2 PRIOR5,-11.91,1259.78,147,US,25,185187.66,-9.340139408313519,0.8733624454148472,1.0033187772925765,-11.949526637554586,,,,,,
2018-12-31,ME3 PRIOR1,-14.0,2883.04,61,US,25,175865.44,-9.340139408313519,0.8733624454148472,1.0033187772925765,-14.04646288209607,,,,,,
2018-12-31,ME3 PRIOR1,-6.6,2221.17,103,EU,25,228780.51,-4.400604720978612,0.8733624454148472,1.0033187772925765,-6.621903930131004,,,,,,
2018-12-31,ME3 PRIOR2,-4.16,2132.89,55,EU,25,117308.95,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.173806113537118,,,,,,
2018-12-31,ME3 PRIOR2,-13.64,2993.68,106,US,25,317330.07999999996,-9.340139408313519,0.8733624454148472,1.0033187772925765,-13.685268122270744,,,,,,
2018-12-31,ME3 PRIOR3,-4.58,2072.41,70,EU,25,145068.69999999998,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.5952,,,,,,
2018-12-31,ME3 PRIOR3,-10.71,3067.31,83,US,25,254586.72999999998,-9.340139408313519,0.8733624454148472,1.0033187772925765,-10.745544104803495,,,,,,
2018-12-31,ME3 PRIOR4,-3.86,2047.62,64,EU,25,131047.68,-4.400604720978612,0.8733624454148472,1.0033187772925765,-3.872810480349345,,,,,,
2018-12-31,ME3 PRIOR4,-11.01,3015.31,77,US,25,232178.87,-9.340139408313519,0.8733624454148472,1.0033187772925765,-11.046539737991267,,,,,,
2018-12-31,ME3 PRIOR5,-4.13,2097.19,65,EU,25,136317.35,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.143706550218341,,,,,,
2018-12-31,ME3 PRIOR5,-11.81,2956.21,114,US,25,337007.94,-9.340139408313519,0.8733624454148472,1.0033187772925765,-11.849194759825329,,,,,,
2018-12-31,ME4 PRIOR1,-5.05,5028.34,62,EU,25,311757.08,-4.400604720978612,0.8733624454148472,1.0033187772925765,-5.066759825327511,,,,,,
2018-12-31,ME4 PRIOR1,-13.47,7060.86,53,US,25,374225.57999999996,-9.340139408313519,0.8733624454148472,1.0033187772925765,-13.514703930131006,,,,,,
2018-12-31,ME4 PRIOR2,-5.38,5250.65,61,EU,25,320289.64999999997,-4.400604720978612,0.8733624454148472,1.0033187772925765,-5.3978550218340615,,,,,,
2018-12-31,ME4 PRIOR2,-12.06,7404.97,67,US,25,496132.99,-9.340139408313519,0.8733624454148472,1.0033187772925765,-12.100024454148473,,,,,,
2018-12-31,ME4 PRIOR3,-9.42,7752.66,73,US,25,565944.1799999999,-9.340139408313519,0.8733624454148472,1.0033187772925765,-9.45126288209607,,,,,,
2018-12-31,ME4 PRIOR3,-4.11,5351.92,62,EU,25,331819.04,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.12364017467249,,,,,,
2018-12-31,ME4 PRIOR4,-3.37,5408.09,47,EU,25,254180.23,-4.400604720978612,0.8733624454148472,1.0033187772925765,-3.381184279475983,,,,,,
2018-12-31,ME4 PRIOR4,-11.3,7870.64,75,US,25,590298.0,-9.340139408313519,0.8733624454148472,1.0033187772925765,-11.337502183406114,,,,,,
2018-12-31,ME4 PRIOR5,-9.2,7910.74,93,US,25,735698.82,-9.340139408313519,0.8733624454148472,1.0033187772925765,-9.230532751091703,,,,,,
2018-12-31,ME4 PRIOR5,-4.08,5097.49,68,EU,25,346629.32,-4.400604720978612,0.8733624454148472,1.0033187772925765,-4.093540611353712,,,,,,
