Strategy ID,Initial guarantee,b,m,L_target,L_trigger,TIME_PERIOD,Value
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.649999999999999,2021-05-31,195.99961161095604
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.674999999999999,2021-05-31,197.10068219442377
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.6999999999999988,2021-05-31,197.10068219442383
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.7249999999999988,2021-05-31,197.10068219442383
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.7499999999999987,2021-05-31,197.10068219442383
Tie in for TDF 2021-05-31,117.1184408195044,,,1.3,1.7749999999999986,2021-05-31,197.10068219442383
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.35,2021-06-30,190.33136394781616
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.375,2021-06-30,191.10791191539113
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.4,2021-06-30,192.16144372574715
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.4249999999999998,2021-06-30,192.69414456074878
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.4499999999999997,2021-06-30,193.81924732738702
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.4749999999999996,2021-06-30,194.5572524661098
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.4999999999999996,2021-06-30,194.79116888500343
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.5249999999999995,2021-06-30,195.3247459481216
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.5499999999999994,2021-06-30,195.8476177164398
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.5749999999999993,2021-06-30,197.2639886059011
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.5999999999999992,2021-06-30,197.87294634531642
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.6249999999999991,2021-06-30,198.57829124664124
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.649999999999999,2021-06-30,200.14861793187376
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.674999999999999,2021-06-30,200.78102120748994
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.6999999999999988,2021-06-30,202.29482271868375
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.7249999999999988,2021-06-30,202.29482271868375
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.7499999999999987,2021-06-30,202.29482271868375
Tie in for TDF 2021-06-30,118.53961907931601,,,1.3,1.7749999999999986,2021-06-30,202.29482271868375
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.35,2021-07-31,193.34446667321683
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.375,2021-07-31,194.23350302702647
Tie in for TDF 2021-07-31,119.79410937358985,,,1.3,1.4,2021-07-31,195.3817866257542
