TIME_PERIOD,Value,Initial guarantee,Strategy ID,Fund name,L_target,L_trigger,m,b
2014-01-31,119.86173851273882,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-01-31,30.05174757627733,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-02-28,31.594417523318207,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-02-28,120.43277207238602,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-03-31,31.488800382452563,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-03-31,121.0674849874537,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-04-30,122.25416629316655,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-04-30,31.893579583397514,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-05-31,32.723853148581696,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-05-31,123.25731175597708,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-06-30,32.55895133555685,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-06-30,124.6228043080996,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-07-31,125.29230441748966,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-07-31,31.893903321782293,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-08-31,126.53037217907493,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-08-31,32.34280425276352,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-09-30,126.98124633023474,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-09-30,32.6231540539532,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-10-31,31.882991953471777,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-10-31,126.99436669188408,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-11-30,32.6623115165089,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-11-30,127.62299176819596,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2014-12-31,32.32867559128078,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2014-12-31,128.03330364931244,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-01-31,128.64426352136195,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-01-31,34.60796629106738,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-02-28,129.29314923245067,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-02-28,36.97120728450055,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-03-31,129.46007511338505,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-03-31,37.7417057106367,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-04-30,129.04483538417156,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-04-30,37.94143655091928,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-05-31,133.92463660880475,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-05-31,33.48115915220118,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-06-30,133.01161529555418,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-06-30,31.898559352138616,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-07-31,134.27397925040202,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-07-31,33.32446472225325,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-08-31,133.98630323509568,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-08-31,30.61249565126946,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-09-30,134.46329069835642,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-09-30,29.323677399774198,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-10-31,135.243742536941,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-10-31,31.67305554082257,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-11-30,135.74728720913708,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2015-11-30,32.48398096025299,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-12-31,30.963425168281127,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2015-12-31,135.32691636644557,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-01-31,136.06030451916178,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-01-31,28.859824474456616,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-02-29,28.440230873206477,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-02-29,136.25306497123017,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-03-31,29.027684799196056,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-03-31,136.22687378804156,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-04-30,29.68783816921895,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-04-30,136.13123365564124,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-05-31,30.229526571549574,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-05-31,136.31407861009444,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-06-30,28.84560960440503,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-06-30,136.73708445836849,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-07-31,30.094883558690547,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-07-31,136.79550345436792,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-08-31,30.26515873451414,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-08-31,136.82920862237486,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-09-30,136.89044622691927,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-09-30,30.47480872139136,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-10-31,30.12063640899965,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-10-31,136.41119834741812,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-11-30,136.3011904769831,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2016-11-30,30.220645039629616,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-12-31,31.940714638854107,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2016-12-31,136.81404347101252,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-01-31,32.189615841534916,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-01-31,136.3217369994696,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-02-28,136.5355685517679,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-02-28,32.91067269004074,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-03-31,34.02302355183989,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-03-31,136.3007884096879,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-04-30,34.82963311449765,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-04-30,136.38198952941227,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-05-31,35.64555246408019,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-05-31,136.4224078903982,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-06-30,34.82611133994327,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-06-30,136.31796392304793,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-07-31,35.090170219513595,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-07-31,136.4282161435825,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-08-31,136.4450134661953,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-08-31,34.861357615543035,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-09-30,136.40800077537878,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-09-30,35.907815450006474,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-10-31,136.4623241947064,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-10-31,36.66926091316237,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-11-30,136.45836076246675,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-11-30,36.01843590911969,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2017-12-31,136.318835914187,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2017-12-31,36.143155952545456,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-01-31,136.1964296824019,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-01-31,36.74363397838377,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-02-28,35.498888029767016,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-02-28,136.19235325722366,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-03-31,136.2300284299463,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-03-31,34.97647434757645,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-04-30,136.13123934724882,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-04-30,36.5256886452291,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-05-31,135.691584096755,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-05-31,36.72757601956439,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-06-30,135.79674874833643,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-06-30,36.54908567123774,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-07-31,135.74567672063458,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-07-31,37.324942693324864,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-08-31,135.59798060081988,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-08-31,36.6568170899318,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-09-30,135.61820967308353,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-09-30,36.99782859660612,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-10-31,34.70436059496371,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-10-31,135.64286425908304,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-11-30,34.19317555640105,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-11-30,135.68208796042373,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2018-12-31,32.42824685131035,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2018-12-31,135.64233205530016,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2019-01-31,34.38865120209801,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-01-31,135.57617874108485,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2019-02-28,35.67976078941303,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-02-28,135.52636735040426,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2019-03-31,36.514899302068244,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-03-31,135.50880647747982,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2019-04-30,38.01735806567,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-04-30,135.45478647446444,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2019-05-31,36.271405654893236,124.37230975780412,Tie in for TDF 2019-05-31,"{""Market_Return"",""EU""}",1.25,1.3,,
2019-05-31,135.4101426696427,124.37230975780412,Tie in for TDF 2019-05-31,TDF 2019-05-31,1.25,1.3,,
2009-06-30,80.0,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-06-30,20.0,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-07-31,22.041817180815457,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-07-31,82.64851367744137,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-08-31,83.54984143518766,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-08-31,23.077683583623173,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-09-30,23.721643237535837,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-09-30,84.07328174549278,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-10-31,23.028729932356683,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-10-31,84.17031125646514,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-11-30,23.369618100792227,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2009-11-30,85.1867967908427,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-12-31,84.84515999872835,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2009-12-31,24.609099974278532,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-01-31,85.45083267451612,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-01-31,24.04185428502375,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-02-28,24.22302551717256,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-02-28,86.28970741024537,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-03-31,25.971016092733123,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-03-31,87.01551303474415,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-04-30,25.831043532777404,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-04-30,87.66240003409932,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-05-31,24.557090432768298,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-05-31,88.8067531178368,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-06-30,88.02823775813293,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-06-30,24.38580548773511,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-07-31,89.40748607642217,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-07-31,25.712902330148886,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-08-31,92.19199103920675,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-08-31,25.28993499117196,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-09-30,91.57527158577871,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-09-30,26.215621959445553,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-10-31,91.61721226889574,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-10-31,27.102371969136808,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-11-30,91.39597459255017,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2010-11-30,22.848993648137537,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-12-31,24.23665652096592,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2010-12-31,91.20674440671569,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-01-31,90.61740933324465,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-01-31,24.54253637817736,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-02-28,91.10270983598278,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-02-28,25.039761455469883,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-03-31,90.45924445359373,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-03-31,24.33533872097061,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-04-30,90.17248603912036,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-04-30,25.14959282181559,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-05-31,92.17208261020251,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-05-31,25.175615248331948,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-06-30,91.7175848633357,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-06-30,24.534198755252458,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-07-31,24.034759940820102,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-07-31,91.37078894754356,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-08-31,21.339177900476216,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-08-31,95.8111946419826,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-09-30,20.18628467441753,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-09-30,95.9070240786329,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-10-31,21.706690678536926,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-10-31,93.84263302025467,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-11-30,21.501821831686787,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-11-30,90.14358049064448,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2011-12-31,21.813981154382,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2011-12-31,95.02973905964625,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-01-31,22.643649559424542,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-01-31,97.68505981204046,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-02-29,99.835467113495,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-02-29,23.680826788945016,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-03-31,23.77911350597831,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-03-31,99.95651339015768,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-04-30,23.441034201364086,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-04-30,100.09235872525373,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-05-31,21.885648441903772,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-05-31,100.94918615771394,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-06-30,23.1042486090402,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-06-30,100.07232581290768,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-07-31,102.42648849573497,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-07-31,23.818887472366534,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-08-31,24.24953213433641,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-08-31,103.03498621660243,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-09-30,104.89589283297232,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-09-30,24.470217700234194,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-10-31,107.14687580911134,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-10-31,24.759655937712253,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-11-30,108.52165590261875,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-11-30,25.34033285850688,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2012-12-31,109.20749469997665,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2012-12-31,25.7856199556542,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-01-31,108.46169375367026,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2013-01-31,26.666391214431382,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-02-28,109.11988897509653,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2013-02-28,26.828986281314346,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-03-31,27.346016661019828,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
2013-03-31,109.15155055271416,121.97418113377742,Tie in for TDF 2019-06-30,TDF 2019-06-30,1.25,1.3,,
2013-04-30,27.903397228128224,121.97418113377742,Tie in for TDF 2019-06-30,"{""Market_Return"",""EU""}",1.25,1.3,,
