Strategy ID,b,m,L_target,L_trigger,TIME_PERIOD,Value
CPPI for TDF 2018-10-31,1.0,4.900000000000004,1.25,,2018-10-31,306.5364687848292
CPPI for TDF 2018-10-31,1.0,4.950000000000004,1.25,,2018-10-31,306.61716252752933
CPPI for TDF 2018-10-31,1.0,5.0000000000000036,1.25,,2018-10-31,306.42886920200044
CPPI for TDF 2018-10-31,1.0,5.050000000000003,1.25,,2018-10-31,306.23250763337927
CPPI for TDF 2018-10-31,1.0,5.100000000000003,1.25,,2018-10-31,306.0280479511953
CPPI for TDF 2018-10-31,1.0,5.150000000000004,1.25,,2018-10-31,305.7955215693696
CPPI for TDF 2018-10-31,1.0,5.200000000000004,1.25,,2018-10-31,305.5336558772661
CPPI for TDF 2018-10-31,1.0,5.2500000000000036,1.25,,2018-10-31,305.2648283482057
CPPI for TDF 2018-10-31,1.0,5.300000000000004,1.25,,2018-10-31,304.98903535308654
CPPI for TDF 2018-10-31,1.0,5.350000000000004,1.25,,2018-10-31,304.70627398669893
CPPI for TDF 2018-10-31,1.0,5.400000000000004,1.25,,2018-10-31,304.4165420710436
CPPI for TDF 2018-10-31,1.0,5.450000000000004,1.25,,2018-10-31,304.1198381586158
CPPI for TDF 2018-10-31,1.0,5.5000000000000036,1.25,,2018-10-31,303.81616153565597
CPPI for TDF 2018-10-31,1.0,5.550000000000004,1.25,,2018-10-31,303.5055122253631
CPPI for TDF 2018-10-31,1.0,5.600000000000004,1.25,,2018-10-31,303.18789099107516
CPPI for TDF 2018-10-31,1.0,5.650000000000004,1.25,,2018-10-31,302.90599156552406
CPPI for TDF 2018-10-31,1.0,5.700000000000005,1.25,,2018-10-31,302.7386595477451
CPPI for TDF 2018-10-31,1.0,5.750000000000004,1.25,,2018-10-31,302.5633363042034
CPPI for TDF 2018-10-31,1.0,5.800000000000004,1.25,,2018-10-31,302.37995521803447
CPPI for TDF 2018-10-31,1.0,5.850000000000004,1.25,,2018-10-31,302.1884496524685
CPPI for TDF 2018-10-31,1.0,5.900000000000004,1.25,,2018-10-31,301.9887529535458
CPPI for TDF 2018-10-31,1.0,5.950000000000005,1.25,,2018-10-31,301.7807984528474
CPPI for TDF 2018-11-30,1.0,1.0,1.25,,2018-11-30,182.81942947702657
CPPI for TDF 2018-11-30,1.0,1.05,1.25,,2018-11-30,185.07497277520133
CPPI for TDF 2018-11-30,1.0,1.1,1.25,,2018-11-30,187.3779307414503
CPPI for TDF 2018-11-30,1.0,1.1500000000000001,1.25,,2018-11-30,189.72762953403927
CPPI for TDF 2018-11-30,1.0,1.2000000000000002,1.25,,2018-11-30,192.1232897354609
CPPI for TDF 2018-11-30,1.0,1.2500000000000002,1.25,,2018-11-30,194.56402308030022
CPPI for TDF 2018-11-30,1.0,1.3000000000000003,1.25,,2018-11-30,197.04882928801916
CPPI for TDF 2018-11-30,1.0,1.3500000000000003,1.25,,2018-11-30,199.57659301425335
CPPI for TDF 2018-11-30,1.0,1.4000000000000004,1.25,,2018-11-30,202.14608093453205
CPPI for TDF 2018-11-30,1.0,1.4500000000000004,1.25,,2018-11-30,204.75593897460476
CPPI for TDF 2018-11-30,1.0,1.5000000000000004,1.25,,2018-11-30,207.4046897018016
CPPI for TDF 2018-11-30,1.0,1.5500000000000005,1.25,,2018-11-30,210.09072989205515
CPPI for TDF 2018-11-30,1.0,1.6000000000000005,1.25,,2018-11-30,212.81232828739033
CPPI for TDF 2018-11-30,1.0,1.6500000000000006,1.25,,2018-11-30,215.56762355880124
CPPI for TDF 2018-11-30,1.0,1.7000000000000006,1.25,,2018-11-30,218.3546224895376
CPPI for TDF 2018-11-30,1.0,1.7500000000000007,1.25,,2018-11-30,221.17119839384623
CPPI for TDF 2018-11-30,1.0,1.8000000000000007,1.25,,2018-11-30,224.01508978620993
CPPI for TDF 2018-11-30,1.0,1.8500000000000008,1.25,,2018-11-30,226.88389931606704
CPPI for TDF 2018-11-30,1.0,1.9000000000000008,1.25,,2018-11-30,229.85839309692332
CPPI for TDF 2018-11-30,1.0,1.9500000000000008,1.25,,2018-11-30,233.43712457309343
CPPI for TDF 2018-11-30,1.0,2.000000000000001,1.25,,2018-11-30,237.03271293032546
CPPI for TDF 2018-11-30,1.0,2.0500000000000007,1.25,,2018-11-30,240.22332187400534
CPPI for TDF 2018-11-30,1.0,2.100000000000001,1.25,,2018-11-30,243.02607100244512
CPPI for TDF 2018-11-30,1.0,2.1500000000000012,1.25,,2018-11-30,245.77137161210283
CPPI for TDF 2018-11-30,1.0,2.200000000000001,1.25,,2018-11-30,249.15773886241158
CPPI for TDF 2018-11-30,1.0,2.250000000000001,1.25,,2018-11-30,252.03541917119756
CPPI for TDF 2018-11-30,1.0,2.300000000000001,1.25,,2018-11-30,255.53175553721175
CPPI for TDF 2018-11-30,1.0,2.3500000000000014,1.25,,2018-11-30,259.1351656557497
CPPI for TDF 2018-11-30,1.0,2.4000000000000012,1.25,,2018-11-30,261.14377756462596
CPPI for TDF 2018-11-30,1.0,2.450000000000001,1.25,,2018-11-30,263.21822605555525
CPPI for TDF 2018-11-30,1.0,2.5000000000000013,1.25,,2018-11-30,265.2347952250541
CPPI for TDF 2018-11-30,1.0,2.5500000000000016,1.25,,2018-11-30,266.5913727263723
CPPI for TDF 2018-11-30,1.0,2.6000000000000014,1.25,,2018-11-30,267.92422719043725
CPPI for TDF 2018-11-30,1.0,2.6500000000000012,1.25,,2018-11-30,269.05024832736285
CPPI for TDF 2018-11-30,1.0,2.7000000000000015,1.25,,2018-11-30,270.1978661072895
CPPI for TDF 2018-11-30,1.0,2.7500000000000018,1.25,,2018-11-30,273.23767748291243
CPPI for TDF 2018-11-30,1.0,2.8000000000000016,1.25,,2018-11-30,276.14392449122784
CPPI for TDF 2018-11-30,1.0,2.8500000000000014,1.25,,2018-11-30,279.1359132562848
CPPI for TDF 2018-11-30,1.0,2.9000000000000017,1.25,,2018-11-30,281.26051658331426
CPPI for TDF 2018-11-30,1.0,2.950000000000002,1.25,,2018-11-30,282.96512211237564
CPPI for TDF 2018-11-30,1.0,3.0000000000000018,1.25,,2018-11-30,284.54913928433615
CPPI for TDF 2018-11-30,1.0,3.0500000000000016,1.25,,2018-11-30,286.5048724897039
CPPI for TDF 2018-11-30,1.0,3.100000000000002,1.25,,2018-11-30,288.4041610713235
CPPI for TDF 2018-11-30,1.0,3.150000000000002,1.25,,2018-11-30,290.2416518001353
CPPI for TDF 2018-11-30,1.0,3.200000000000002,1.25,,2018-11-30,292.0540505215902
CPPI for TDF 2018-11-30,1.0,3.2500000000000018,1.25,,2018-11-30,293.874054063032
CPPI for TDF 2018-11-30,1.0,3.300000000000002,1.25,,2018-11-30,295.6683354221148
CPPI for TDF 2018-11-30,1.0,3.3500000000000023,1.25,,2018-11-30,297.1919670306107
CPPI for TDF 2018-11-30,1.0,3.400000000000002,1.25,,2018-11-30,298.79219716991787
CPPI for TDF 2018-11-30,1.0,3.450000000000002,1.25,,2018-11-30,300.5655454117224
CPPI for TDF 2018-11-30,1.0,3.500000000000002,1.25,,2018-11-30,301.6577171907291
CPPI for TDF 2018-11-30,1.0,3.5500000000000025,1.25,,2018-11-30,302.8023484269117
CPPI for TDF 2018-11-30,1.0,3.6000000000000023,1.25,,2018-11-30,303.961016109154
CPPI for TDF 2018-11-30,1.0,3.650000000000002,1.25,,2018-11-30,305.1180017448432
CPPI for TDF 2018-11-30,1.0,3.7000000000000024,1.25,,2018-11-30,306.2041011306941
CPPI for TDF 2018-11-30,1.0,3.7500000000000027,1.25,,2018-11-30,307.19752917469157
CPPI for TDF 2018-11-30,1.0,3.8000000000000025,1.25,,2018-11-30,308.18639607970795
CPPI for TDF 2018-11-30,1.0,3.8500000000000023,1.25,,2018-11-30,308.6052013272862
CPPI for TDF 2018-11-30,1.0,3.9000000000000026,1.25,,2018-11-30,308.76752212187887
CPPI for TDF 2018-11-30,1.0,3.950000000000003,1.25,,2018-11-30,308.8675589229706
CPPI for TDF 2018-11-30,1.0,4.000000000000003,1.25,,2018-11-30,308.959822888843
CPPI for TDF 2018-11-30,1.0,4.0500000000000025,1.25,,2018-11-30,309.0442259680935
CPPI for TDF 2018-11-30,1.0,4.100000000000003,1.25,,2018-11-30,309.1206799612288
CPPI for TDF 2018-11-30,1.0,4.150000000000003,1.25,,2018-11-30,309.1890965238859
CPPI for TDF 2018-11-30,1.0,4.200000000000003,1.25,,2018-11-30,309.24938717007296
CPPI for TDF 2018-11-30,1.0,4.250000000000003,1.25,,2018-11-30,309.37825430531564
CPPI for TDF 2018-11-30,1.0,4.3000000000000025,1.25,,2018-11-30,309.5279471188821
CPPI for TDF 2018-11-30,1.0,4.350000000000003,1.25,,2018-11-30,309.6689350998683
CPPI for TDF 2018-11-30,1.0,4.400000000000003,1.25,,2018-11-30,309.80108533976363
CPPI for TDF 2018-11-30,1.0,4.450000000000003,1.25,,2018-11-30,309.9242640667072
CPPI for TDF 2018-11-30,1.0,4.5000000000000036,1.25,,2018-11-30,310.0383366432338
CPPI for TDF 2018-11-30,1.0,4.550000000000003,1.25,,2018-11-30,310.14316756400876
CPPI for TDF 2018-11-30,1.0,4.600000000000003,1.25,,2018-11-30,310.23862045356736
CPPI for TDF 2018-11-30,1.0,4.650000000000003,1.25,,2018-11-30,310.1666167589633
CPPI for TDF 2018-11-30,1.0,4.700000000000003,1.25,,2018-11-30,310.0724459655745
CPPI for TDF 2018-11-30,1.0,4.7500000000000036,1.25,,2018-11-30,309.9706339327696
CPPI for TDF 2018-11-30,1.0,4.800000000000003,1.25,,2018-11-30,309.8611188220703
CPPI for TDF 2018-11-30,1.0,4.850000000000003,1.25,,2018-11-30,309.74383864496536
CPPI for TDF 2018-11-30,1.0,4.900000000000004,1.25,,2018-11-30,309.61873126278573
CPPI for TDF 2018-11-30,1.0,4.950000000000004,1.25,,2018-11-30,309.48573438657235
CPPI for TDF 2018-11-30,1.0,5.0000000000000036,1.25,,2018-11-30,309.34478557695155
CPPI for TDF 2018-11-30,1.0,5.050000000000003,1.25,,2018-11-30,309.24055237054324
CPPI for TDF 2018-11-30,1.0,5.100000000000003,1.25,,2018-11-30,309.801334983712
CPPI for TDF 2018-11-30,1.0,5.150000000000004,1.25,,2018-11-30,310.3647020343146
CPPI for TDF 2018-11-30,1.0,5.200000000000004,1.25,,2018-11-30,310.91613097201525
CPPI for TDF 2018-11-30,1.0,5.2500000000000036,1.25,,2018-11-30,311.44201804903156
CPPI for TDF 2018-11-30,1.0,5.300000000000004,1.25,,2018-11-30,311.96990247060063
CPPI for TDF 2018-11-30,1.0,5.350000000000004,1.25,,2018-11-30,312.4170288562549
CPPI for TDF 2018-11-30,1.0,5.400000000000004,1.25,,2018-11-30,312.6781359006285
CPPI for TDF 2018-11-30,1.0,5.450000000000004,1.25,,2018-11-30,312.9394520261418
CPPI for TDF 2018-11-30,1.0,5.5000000000000036,1.25,,2018-11-30,313.20097723279446
CPPI for TDF 2018-11-30,1.0,5.550000000000004,1.25,,2018-11-30,313.4627115205867
CPPI for TDF 2018-11-30,1.0,5.600000000000004,1.25,,2018-11-30,313.7246548895182
CPPI for TDF 2018-11-30,1.0,5.650000000000004,1.25,,2018-11-30,313.9868073395895
CPPI for TDF 2018-11-30,1.0,5.700000000000005,1.25,,2018-11-30,314.2491688707999
CPPI for TDF 2018-11-30,1.0,5.750000000000004,1.25,,2018-11-30,314.5117394831497
CPPI for TDF 2018-11-30,1.0,5.800000000000004,1.25,,2018-11-30,314.7745191766393
CPPI for TDF 2018-11-30,1.0,5.850000000000004,1.25,,2018-11-30,315.03750795126876
CPPI for TDF 2018-11-30,1.0,5.900000000000004,1.25,,2018-11-30,315.30070580703756
CPPI for TDF 2018-11-30,1.0,5.950000000000005,1.25,,2018-11-30,315.56411274394515
CPPI for TDF 2018-12-31,1.0,1.0,1.25,,2018-12-31,179.8959226028394
CPPI for TDF 2018-12-31,1.0,1.05,1.25,,2018-12-31,181.8345712496317
CPPI for TDF 2018-12-31,1.0,1.1,1.25,,2018-12-31,183.8020907250202
CPPI for TDF 2018-12-31,1.0,1.1500000000000001,1.25,,2018-12-31,185.79732464299957
CPPI for TDF 2018-12-31,1.0,1.2000000000000002,1.25,,2018-12-31,187.81902689091407
CPPI for TDF 2018-12-31,1.0,1.2500000000000002,1.25,,2018-12-31,189.8658604688653
CPPI for TDF 2018-12-31,1.0,1.3000000000000003,1.25,,2018-12-31,191.936396496383
CPPI for TDF 2018-12-31,1.0,1.3500000000000003,1.25,,2018-12-31,194.02911339623563
CPPI for TDF 2018-12-31,1.0,1.4000000000000004,1.25,,2018-12-31,196.14239626510994
CPPI for TDF 2018-12-31,1.0,1.4500000000000004,1.25,,2018-12-31,198.2745364407764
CPPI for TDF 2018-12-31,1.0,1.5000000000000004,1.25,,2018-12-31,200.42373127515486
CPPI for TDF 2018-12-31,1.0,1.5500000000000005,1.25,,2018-12-31,202.58808412247953
CPPI for TDF 2018-12-31,1.0,1.6000000000000005,1.25,,2018-12-31,204.76560455150062
CPPI for TDF 2018-12-31,1.0,1.6500000000000006,1.25,,2018-12-31,206.95420879034413
CPPI for TDF 2018-12-31,1.0,1.7000000000000006,1.25,,2018-12-31,209.15172041232117
CPPI for TDF 2018-12-31,1.0,1.7500000000000007,1.25,,2018-12-31,211.35587127057025
CPPI for TDF 2018-12-31,1.0,1.8000000000000007,1.25,,2018-12-31,213.56430268900488
CPPI for TDF 2018-12-31,1.0,1.8500000000000008,1.25,,2018-12-31,215.77456691653907
CPPI for TDF 2018-12-31,1.0,1.9000000000000008,1.25,,2018-12-31,218.27197699885116
CPPI for TDF 2018-12-31,1.0,1.9500000000000008,1.25,,2018-12-31,221.07417649427646
CPPI for TDF 2018-12-31,1.0,2.000000000000001,1.25,,2018-12-31,223.88734196468522
CPPI for TDF 2018-12-31,1.0,2.0500000000000007,1.25,,2018-12-31,226.6676931835085
CPPI for TDF 2018-12-31,1.0,2.100000000000001,1.25,,2018-12-31,229.17010064271886
CPPI for TDF 2018-12-31,1.0,2.1500000000000012,1.25,,2018-12-31,232.0671109872662
CPPI for TDF 2018-12-31,1.0,2.200000000000001,1.25,,2018-12-31,235.01249511290382
CPPI for TDF 2018-12-31,1.0,2.250000000000001,1.25,,2018-12-31,237.83083261431935
CPPI for TDF 2018-12-31,1.0,2.300000000000001,1.25,,2018-12-31,241.33751623259275
CPPI for TDF 2018-12-31,1.0,2.3500000000000014,1.25,,2018-12-31,243.8980736041718
CPPI for TDF 2018-12-31,1.0,2.4000000000000012,1.25,,2018-12-31,245.72960961598582
CPPI for TDF 2018-12-31,1.0,2.450000000000001,1.25,,2018-12-31,247.76703228717201
CPPI for TDF 2018-12-31,1.0,2.5000000000000013,1.25,,2018-12-31,249.20221503536635
CPPI for TDF 2018-12-31,1.0,2.5500000000000016,1.25,,2018-12-31,250.44250405812747
CPPI for TDF 2018-12-31,1.0,2.6000000000000014,1.25,,2018-12-31,251.58104505084953
CPPI for TDF 2018-12-31,1.0,2.6500000000000012,1.25,,2018-12-31,252.53058004754732
CPPI for TDF 2018-12-31,1.0,2.7000000000000015,1.25,,2018-12-31,255.15910352235633
CPPI for TDF 2018-12-31,1.0,2.7500000000000018,1.25,,2018-12-31,257.83049055851336
CPPI for TDF 2018-12-31,1.0,2.8000000000000016,1.25,,2018-12-31,260.7067972899742
CPPI for TDF 2018-12-31,1.0,2.8500000000000014,1.25,,2018-12-31,262.72748083686093
CPPI for TDF 2018-12-31,1.0,2.9000000000000017,1.25,,2018-12-31,264.3379734354871
CPPI for TDF 2018-12-31,1.0,2.950000000000002,1.25,,2018-12-31,265.8202504773859
CPPI for TDF 2018-12-31,1.0,3.0000000000000018,1.25,,2018-12-31,267.6241425769419
CPPI for TDF 2018-12-31,1.0,3.0500000000000016,1.25,,2018-12-31,269.4022818396974
CPPI for TDF 2018-12-31,1.0,3.100000000000002,1.25,,2018-12-31,271.13278195056694
CPPI for TDF 2018-12-31,1.0,3.150000000000002,1.25,,2018-12-31,272.83542383763665
CPPI for TDF 2018-12-31,1.0,3.200000000000002,1.25,,2018-12-31,274.54226410648386
CPPI for TDF 2018-12-31,1.0,3.2500000000000018,1.25,,2018-12-31,276.21885713170747
CPPI for TDF 2018-12-31,1.0,3.300000000000002,1.25,,2018-12-31,277.56540165222583
CPPI for TDF 2018-12-31,1.0,3.3500000000000023,1.25,,2018-12-31,279.12759935839273
CPPI for TDF 2018-12-31,1.0,3.400000000000002,1.25,,2018-12-31,280.6698518945812
CPPI for TDF 2018-12-31,1.0,3.450000000000002,1.25,,2018-12-31,281.668428604888
CPPI for TDF 2018-12-31,1.0,3.500000000000002,1.25,,2018-12-31,282.74500237938184
CPPI for TDF 2018-12-31,1.0,3.5500000000000025,1.25,,2018-12-31,283.81999619896527
CPPI for TDF 2018-12-31,1.0,3.6000000000000023,1.25,,2018-12-31,284.89306896636595
CPPI for TDF 2018-12-31,1.0,3.650000000000002,1.25,,2018-12-31,285.85389805982834
CPPI for TDF 2018-12-31,1.0,3.7000000000000024,1.25,,2018-12-31,286.77300968429756
CPPI for TDF 2018-12-31,1.0,3.7500000000000027,1.25,,2018-12-31,287.5939916302981
CPPI for TDF 2018-12-31,1.0,3.8000000000000025,1.25,,2018-12-31,287.78954862789993
CPPI for TDF 2018-12-31,1.0,3.8500000000000023,1.25,,2018-12-31,287.8873954134718
CPPI for TDF 2018-12-31,1.0,3.9000000000000026,1.25,,2018-12-31,287.9673835565768
CPPI for TDF 2018-12-31,1.0,3.950000000000003,1.25,,2018-12-31,288.0400477728762
CPPI for TDF 2018-12-31,1.0,4.000000000000003,1.25,,2018-12-31,288.10531201124485
CPPI for TDF 2018-12-31,1.0,4.0500000000000025,1.25,,2018-12-31,288.16310017854306
CPPI for TDF 2018-12-31,1.0,4.100000000000003,1.25,,2018-12-31,288.2133361427456
CPPI for TDF 2018-12-31,1.0,4.150000000000003,1.25,,2018-12-31,288.30462568083715
CPPI for TDF 2018-12-31,1.0,4.200000000000003,1.25,,2018-12-31,288.43976402994656
CPPI for TDF 2018-12-31,1.0,4.250000000000003,1.25,,2018-12-31,288.56684220885603
CPPI for TDF 2018-12-31,1.0,4.3000000000000025,1.25,,2018-12-31,288.68574399827116
CPPI for TDF 2018-12-31,1.0,4.350000000000003,1.25,,2018-12-31,288.79635251687154
CPPI for TDF 2018-12-31,1.0,4.400000000000003,1.25,,2018-12-31,288.89855022025034
CPPI for TDF 2018-12-31,1.0,4.450000000000003,1.25,,2018-12-31,288.9922188998509
CPPI for TDF 2018-12-31,1.0,4.5000000000000036,1.25,,2018-12-31,289.07723968190487
CPPI for TDF 2018-12-31,1.0,4.550000000000003,1.25,,2018-12-31,288.99187992111024
CPPI for TDF 2018-12-31,1.0,4.600000000000003,1.25,,2018-12-31,288.8978098126246
CPPI for TDF 2018-12-31,1.0,4.650000000000003,1.25,,2018-12-31,288.79670546032816
CPPI for TDF 2018-12-31,1.0,4.700000000000003,1.25,,2018-12-31,288.6885154114844
CPPI for TDF 2018-12-31,1.0,4.7500000000000036,1.25,,2018-12-31,288.57318813787634
CPPI for TDF 2018-12-31,1.0,4.800000000000003,1.25,,2018-12-31,288.45067203580777
CPPI for TDF 2018-12-31,1.0,4.850000000000003,1.25,,2018-12-31,288.32091542610056
CPPI for TDF 2018-12-31,1.0,4.900000000000004,1.25,,2018-12-31,288.1838665540979
CPPI for TDF 2018-12-31,1.0,4.950000000000004,1.25,,2018-12-31,288.03947358966104
CPPI for TDF 2018-12-31,1.0,5.0000000000000036,1.25,,2018-12-31,288.2415275642476
CPPI for TDF 2018-12-31,1.0,5.050000000000003,1.25,,2018-12-31,288.7386523685901
CPPI for TDF 2018-12-31,1.0,5.100000000000003,1.25,,2018-12-31,289.23769014340405
CPPI for TDF 2018-12-31,1.0,5.150000000000004,1.25,,2018-12-31,289.73864289160576
CPPI for TDF 2018-12-31,1.0,5.200000000000004,1.25,,2018-12-31,290.2415126161109
CPPI for TDF 2018-12-31,1.0,5.2500000000000036,1.25,,2018-12-31,290.6507181904024
CPPI for TDF 2018-12-31,1.0,5.300000000000004,1.25,,2018-12-31,290.90032409180617
CPPI for TDF 2018-12-31,1.0,5.350000000000004,1.25,,2018-12-31,291.15013020692334
CPPI for TDF 2018-12-31,1.0,5.400000000000004,1.25,,2018-12-31,291.40013653575255
CPPI for TDF 2018-12-31,1.0,5.450000000000004,1.25,,2018-12-31,291.6503430782956
CPPI for TDF 2018-12-31,1.0,5.5000000000000036,1.25,,2018-12-31,291.9007498345508
CPPI for TDF 2018-12-31,1.0,5.550000000000004,1.25,,2018-12-31,292.15135680451937
CPPI for TDF 2018-12-31,1.0,5.600000000000004,1.25,,2018-12-31,292.40216398820064
CPPI for TDF 2018-12-31,1.0,5.650000000000004,1.25,,2018-12-31,292.6531713855947
CPPI for TDF 2018-12-31,1.0,5.700000000000005,1.25,,2018-12-31,292.90437899670155
CPPI for TDF 2018-12-31,1.0,5.750000000000004,1.25,,2018-12-31,293.1557868215215
CPPI for TDF 2018-12-31,1.0,5.800000000000004,1.25,,2018-12-31,293.4073948600541
CPPI for TDF 2018-12-31,1.0,5.850000000000004,1.25,,2018-12-31,293.6592031122998
CPPI for TDF 2018-12-31,1.0,5.900000000000004,1.25,,2018-12-31,293.91121157825813
CPPI for TDF 2018-12-31,1.0,5.950000000000005,1.25,,2018-12-31,294.1634202579293
CPPI for TDF 2019-01-31,1.0,1.0,1.25,,2019-01-31,188.71888593129165
CPPI for TDF 2019-01-31,1.0,1.05,1.25,,2019-01-31,191.40465311657044
CPPI for TDF 2019-01-31,1.0,1.1,1.25,,2019-01-31,194.16398420721532
CPPI for TDF 2019-01-31,1.0,1.1500000000000001,1.25,,2019-01-31,196.99706216675838
CPPI for TDF 2019-01-31,1.0,1.2000000000000002,1.25,,2019-01-31,199.9039572604092
CPPI for TDF 2019-01-31,1.0,1.2500000000000002,1.25,,2019-01-31,202.8846211661966
CPPI for TDF 2019-01-31,1.0,1.3000000000000003,1.25,,2019-01-31,205.9388810616826
CPPI for TDF 2019-01-31,1.0,1.3500000000000003,1.25,,2019-01-31,209.06643370067118
CPPI for TDF 2019-01-31,1.0,1.4000000000000004,1.25,,2019-01-31,212.2668394951349
CPPI for TDF 2019-01-31,1.0,1.4500000000000004,1.25,,2019-01-31,215.5395166183124
CPPI for TDF 2019-01-31,1.0,1.5000000000000004,1.25,,2019-01-31,218.88373514573044
CPPI for TDF 2019-01-31,1.0,1.5500000000000005,1.25,,2019-01-31,222.2986112516188
CPPI for TDF 2019-01-31,1.0,1.6000000000000005,1.25,,2019-01-31,225.78310147891378
CPPI for TDF 2019-01-31,1.0,1.6500000000000006,1.25,,2019-01-31,229.335997101756
CPPI for TDF 2019-01-31,1.0,1.7000000000000006,1.25,,2019-01-31,232.95591860006482
CPPI for TDF 2019-01-31,1.0,1.7500000000000007,1.25,,2019-01-31,236.64131026640817
CPPI for TDF 2019-01-31,1.0,1.8000000000000007,1.25,,2019-01-31,240.39043496602062
CPPI for TDF 2019-01-31,1.0,1.8500000000000008,1.25,,2019-01-31,244.46987875290455
CPPI for TDF 2019-01-31,1.0,1.9000000000000008,1.25,,2019-01-31,249.1099309953439
CPPI for TDF 2019-01-31,1.0,1.9500000000000008,1.25,,2019-01-31,253.8634237422634
CPPI for TDF 2019-01-31,1.0,2.000000000000001,1.25,,2019-01-31,258.53022823233647
CPPI for TDF 2019-01-31,1.0,2.0500000000000007,1.25,,2019-01-31,262.4982782643076
CPPI for TDF 2019-01-31,1.0,2.100000000000001,1.25,,2019-01-31,267.0584122428595
CPPI for TDF 2019-01-31,1.0,2.1500000000000012,1.25,,2019-01-31,271.3048582794871
CPPI for TDF 2019-01-31,1.0,2.200000000000001,1.25,,2019-01-31,276.4682527563062
CPPI for TDF 2019-01-31,1.0,2.250000000000001,1.25,,2019-01-31,280.01741223062453
CPPI for TDF 2019-01-31,1.0,2.300000000000001,1.25,,2019-01-31,283.4641581983084
CPPI for TDF 2019-01-31,1.0,2.3500000000000014,1.25,,2019-01-31,286.1797633313221
CPPI for TDF 2019-01-31,1.0,2.4000000000000012,1.25,,2019-01-31,288.6054520630257
CPPI for TDF 2019-01-31,1.0,2.450000000000001,1.25,,2019-01-31,290.78795622711624
CPPI for TDF 2019-01-31,1.0,2.5000000000000013,1.25,,2019-01-31,294.4022169433964
CPPI for TDF 2019-01-31,1.0,2.5500000000000016,1.25,,2019-01-31,298.97841570857025
CPPI for TDF 2019-01-31,1.0,2.6000000000000014,1.25,,2019-01-31,303.16851265239427
CPPI for TDF 2019-01-31,1.0,2.6500000000000012,1.25,,2019-01-31,306.2496772693418
CPPI for TDF 2019-01-31,1.0,2.7000000000000015,1.25,,2019-01-31,309.21989102100343
CPPI for TDF 2019-01-31,1.0,2.7500000000000018,1.25,,2019-01-31,312.782460163493
CPPI for TDF 2019-01-31,1.0,2.8000000000000016,1.25,,2019-01-31,316.1744934015318
CPPI for TDF 2019-01-31,1.0,2.8500000000000014,1.25,,2019-01-31,319.49199672759624
CPPI for TDF 2019-01-31,1.0,2.9000000000000017,1.25,,2019-01-31,322.62286662299334
CPPI for TDF 2019-01-31,1.0,2.950000000000002,1.25,,2019-01-31,325.71193845005854
CPPI for TDF 2019-01-31,1.0,3.0000000000000018,1.25,,2019-01-31,328.50861912560543
CPPI for TDF 2019-01-31,1.0,3.0500000000000016,1.25,,2019-01-31,331.03590637290455
CPPI for TDF 2019-01-31,1.0,3.100000000000002,1.25,,2019-01-31,333.631582943597
CPPI for TDF 2019-01-31,1.0,3.150000000000002,1.25,,2019-01-31,336.02770672690286
CPPI for TDF 2019-01-31,1.0,3.200000000000002,1.25,,2019-01-31,337.70246783850007
CPPI for TDF 2019-01-31,1.0,3.2500000000000018,1.25,,2019-01-31,338.69748977846115
CPPI for TDF 2019-01-31,1.0,3.300000000000002,1.25,,2019-01-31,339.69397475095997
CPPI for TDF 2019-01-31,1.0,3.3500000000000023,1.25,,2019-01-31,340.6954926884858
CPPI for TDF 2019-01-31,1.0,3.400000000000002,1.25,,2019-01-31,341.88925946380544
CPPI for TDF 2019-01-31,1.0,3.450000000000002,1.25,,2019-01-31,343.107078199175
CPPI for TDF 2019-01-31,1.0,3.500000000000002,1.25,,2019-01-31,344.3335890878995
CPPI for TDF 2019-01-31,1.0,3.5500000000000025,1.25,,2019-01-31,345.18388999796997
CPPI for TDF 2019-01-31,1.0,3.6000000000000023,1.25,,2019-01-31,346.02707493663803
CPPI for TDF 2019-01-31,1.0,3.650000000000002,1.25,,2019-01-31,346.87380199488007
CPPI for TDF 2019-01-31,1.0,3.7000000000000024,1.25,,2019-01-31,347.7240750000588
CPPI for TDF 2019-01-31,1.0,3.7500000000000027,1.25,,2019-01-31,348.57789777953826
CPPI for TDF 2019-01-31,1.0,3.8000000000000025,1.25,,2019-01-31,349.3759413150513
CPPI for TDF 2019-01-31,1.0,3.8500000000000023,1.25,,2019-01-31,349.8394548826087
CPPI for TDF 2019-01-31,1.0,3.9000000000000026,1.25,,2019-01-31,350.30334915837443
CPPI for TDF 2019-01-31,1.0,3.950000000000003,1.25,,2019-01-31,350.76762414234975
CPPI for TDF 2019-01-31,1.0,4.000000000000003,1.25,,2019-01-31,351.23227983453376
CPPI for TDF 2019-01-31,1.0,4.0500000000000025,1.25,,2019-01-31,351.6973162349258
CPPI for TDF 2019-01-31,1.0,4.100000000000003,1.25,,2019-01-31,352.1627333435272
CPPI for TDF 2019-01-31,1.0,4.150000000000003,1.25,,2019-01-31,352.6285311603371
CPPI for TDF 2019-01-31,1.0,4.200000000000003,1.25,,2019-01-31,353.0947096853559
CPPI for TDF 2019-01-31,1.0,4.250000000000003,1.25,,2019-01-31,353.5612689185837
